distance,nearest_property_index,subscriber_index
63.274354376749834,369105,3669
61.78392869819812,385339,3670
51.383694386894554,385339,3671
54.4491634690483,385339,3672
54.94132841504031,385339,3673
49.99646946368906,385337,3674
57.47783803050481,385339,3675
57.51728922465472,385339,3676
62.13685065593106,385339,3677
57.218263206870326,385339,3678
50.586325901197384,385337,3679
64.29193341084218,369105,3680
62.23470615056781,385339,3681
65.46994730133851,369105,3682
50.931561190202956,385339,3683
53.25149082467065,385339,3684
51.56203077530291,385339,3685
65.46807917128191,369105,3686
53.139948091197006,385339,3687
65.54584771812088,369105,3688
65.56989663186567,369105,3689
53.36891427886645,385339,3690
61.769670801185526,385339,3691
52.99126868248521,385339,3692
62.75740526546554,385339,3693
65.9838579047595,369105,3694
63.78705304934573,385339,3695
62.258756928003024,385339,3696
61.18185342216296,385339,3697
53.97809406595467,385339,3698
61.26168611242906,385339,3699
59.190498438332234,385339,3700
54.37821387027078,385339,3701
66.27760147428701,369105,3702
59.56535498556434,385339,3703
59.23986052365392,385339,3704
54.52298454500772,385339,3705
61.71918314890303,385339,3706
57.48175201197306,385339,3707
63.28530978783779,385339,3708
55.63408462441163,385339,3709
62.394951084557036,385339,3710
61.7787849680637,385339,3711
61.03512784100729,385339,3712
57.87661605750671,385339,3713
61.8031439275364,385339,3714
57.590051705945356,385339,3715
61.329599930495874,385339,3716
61.88545867098483,385339,3717
60.475210107932696,385339,3718
67.12793584874755,369105,3719
58.14932220347174,385339,3720
57.932748424277605,385339,3721
60.022010045726404,385339,3722
54.45951051452709,385339,3723
67.44565884569913,369105,3724
66.75708578068155,369105,3725
58.24697912545606,385339,3726
62.142514393133375,385339,3727
62.16471261691575,385339,3728
65.00061012653613,385339,3729
55.0942847435193,385339,3730
66.97111534236595,369105,3731
63.0594137129489,385339,3732
68.09634364478799,369105,3733
65.17163484854223,385339,3734
55.96373893238875,385339,3735
64.9167540131068,385339,3736
60.41362689904803,385339,3737
60.89702154284742,385339,3738
55.72328514438624,385339,3739
67.58533209357338,385339,3740
54.137393059314,385337,3741
56.57699646295507,385339,3742
54.75720349393465,385337,3743
61.52138363063412,385339,3744
54.81463347403522,385337,3745
60.669973850295875,385339,3746
64.07071312217788,385339,3747
69.22126395353749,369105,3748
55.38201468999895,385337,3749
67.03574150794981,385339,3750
69.3256049183119,369105,3751
69.24220278159778,369105,3752
69.35090064799496,369105,3753
55.68410736482031,385339,3754
70.19791813761572,369105,3755
68.79314220224073,385339,3756
67.52012394043685,385339,3757
55.807763922389924,385339,3758
55.736836669815055,385337,3759
56.08404733282644,385339,3760
60.65665792985701,385339,3761
56.13245508958771,385339,3762
58.65092507028722,385339,3763
66.56587167048328,385339,3764
70.051917506216,369105,3765
67.06460986896415,385339,3766
63.42216794855352,385339,3767
56.86594728409637,385339,3768
58.2960160944722,385339,3769
58.28890309332859,385339,3770
58.28505806694806,385339,3771
58.2660598052366,385339,3772
58.26994173837549,385339,3773
58.30036299252868,385339,3774
58.32516993259967,385339,3775
58.29283668435041,385339,3776
56.56862454823171,385337,3777
70.11494355544265,385339,3778
58.35176598530042,385339,3779
58.37335997417021,385339,3780
58.36616663605903,385339,3781
58.33165602038703,385339,3782
58.35434794201135,385339,3783
58.31363530528937,385339,3784
58.36357613891521,385339,3785
58.318473784367995,385339,3786
58.35223533438724,385339,3787
58.32531821600723,385339,3788
58.36222532413627,385339,3789
58.43757031310646,385339,3790
58.42220449127812,385339,3791
58.38750069980606,385339,3792
58.39203831666673,385339,3793
58.38435422295731,385339,3794
58.380294463597124,385339,3795
58.292299927135105,385339,3796
58.52804328884727,385339,3797
58.416287904965955,385339,3798
58.49050816890998,385339,3799
58.44132264046861,385339,3800
58.432349013581764,385339,3801
58.436226955603004,385339,3802
58.53201144568287,385339,3803
70.64093163632768,369105,3804
58.42545606619346,385339,3805
57.842481557069455,385339,3806
70.76403089612727,369105,3807
70.75319005040463,369105,3808
70.80631994528068,369105,3809
56.83216193773957,385337,3810
57.61855245695119,385339,3811
57.350073740512514,385339,3812
58.848180821304496,385339,3813
62.6504828759443,385339,3814
70.13089253876622,385339,3815
60.22964452379317,385339,3816
58.34760605709057,385339,3817
70.76952037413692,385339,3818
60.47648646250317,385339,3819
71.648245807959,369105,3820
71.44440630272068,385339,3821
57.719473463805784,385338,3822
58.255987663751455,385339,3823
57.647441054009036,385337,3824
57.54548220399209,385337,3825
70.56305302886737,385339,3826
58.11099912786991,385339,3827
73.50080768425806,369105,3828
60.63320310850066,385339,3829
68.14328763644362,385339,3830
61.17420780161316,385339,3831
72.32508486344311,385339,3832
71.79435103711455,385339,3833
71.93165657272209,385339,3834
74.39503212649582,369105,3835
74.36946071360762,369105,3836
61.58619135996859,385339,3837
74.48352587362346,369105,3838
61.47323979535012,385339,3839
73.16431925148188,385339,3840
74.22180615651278,369105,3841
64.52545029444225,385339,3842
64.53249773866106,385339,3843
62.07175420105824,385339,3844
68.59854573685949,385339,3845
75.44969457331054,369105,3846
