dpid,full_address
380970008107,"227 MAIN ST W, MAYVILLE, ND, 58257"
380970008108,"223 MAIN ST W, MAYVILLE, ND, 58257"
380970008109,"219 MAIN ST W, MAYVILLE, ND, 58257"
380970008110,"213 MAIN ST W, MAYVILLE, ND, 58257"
380970008111,"215 MAIN ST W, MAYVILLE, ND, 58257"
380990013250,"1101 2ND ST, MINTO, ND, 58261"
380990013251,"1074 1ST ST, MINTO, ND, 58261"
380990013253,"1074 1ST ST, MINTO, ND, 58261"
380990013256,"13 WILSON AVE E, MINTO, ND, 58261"
380990013232,"6060 147TH AVE NE, MINTO, ND, 58261"
380990013233,"622 KILOWATT AVE, MINTO, ND, 58261"
380990013248,"15010 60TH ST NE, MINTO, ND, 58261"
380990013249,"1069 1ST ST, MINTO, ND, 58261"
380970008097,"47 2ND AVE SW, MAYVILLE, ND, 58257"
380970008112,"220 MAIN ST W, MAYVILLE, ND, 58257"
380970008113,"224 MAIN ST W, MAYVILLE, ND, 58257"
380970008114,"228 MAIN ST W, MAYVILLE, ND, 58257"
380970008115,"230 MAIN ST W, MAYVILLE, ND, 58257"
380970008116,"312 MAIN ST W, MAYVILLE, ND, 58257"
380970008117,"318 MAIN ST W, MAYVILLE, ND, 58257"
380970008118,"324 MAIN ST W, MAYVILLE, ND, 58257"
380970008125,"345 1ST ST NW, MAYVILLE, ND, 58257"
380970008126,"339 1ST ST NW, MAYVILLE, ND, 58257"
380970008127,"331 1ST ST NW, MAYVILLE, ND, 58257"
380970008129,"325 1ST ST NW, MAYVILLE, ND, 58257"
380970008130,"321 1ST ST NW, MAYVILLE, ND, 58257"
380970008131,"317 1ST ST NW, MAYVILLE, ND, 58257"
380990013348,"328 6TH ST, MINTO, ND, 58261"
380990013347,"322 6TH ST, MINTO, ND, 58261"
380970008119,"330 MAIN ST W, MAYVILLE, ND, 58257"
380970008120,"336 MAIN ST W, MAYVILLE, ND, 58257"
380970008121,"340 MAIN ST W, MAYVILLE, ND, 58257"
380970011001,"350 MAIN ST W, MAYVILLE, ND, 58257"
380970008123,"356 MAIN ST W, MAYVILLE, ND, 58257"
380990013263,"616 HARVEY AVE, MINTO, ND, 58261"
380990013264,"526 6TH ST, MINTO, ND, 58261"
380990013265,"528 6TH ST, MINTO, ND, 58261"
380990013266,"624 HARVEY AVE, MINTO, ND, 58261"
380990013269,"521 6TH ST, MINTO, ND, 58261"
380990013273,"790 HARVEY AVE, MINTO, ND, 58261"
380990013275,"200 7TH ST, MINTO, ND, 58261"
380970008132,"313 1ST ST NW, MAYVILLE, ND, 58257"
380970008133,"233 1ST ST NW, MAYVILLE, ND, 58257"
380970008134,"229 1ST ST NW, MAYVILLE, ND, 58257"
380970008135,"225 1ST ST NW, MAYVILLE, ND, 58257"
380970008136,"219 1ST ST NW, MAYVILLE, ND, 58257"
380970008137,"31 2ND AVE NW, MAYVILLE, ND, 58257"
380970008138,"214 1ST ST NW, MAYVILLE, ND, 58257"
380990013344,"624 MAJOR AVE, MINTO, ND, 58261"
380990013345,"620 MAJOR AVE, MINTO, ND, 58261"
380970007885,"233 3RD ST SE, MAYVILLE, ND, 58257"
380970007887,"227 3RD ST SE, MAYVILLE, ND, 58257"
380970007888,"223 3RD ST SE, MAYVILLE, ND, 58257"
380970007889,"332 4TH ST SE, MAYVILLE, ND, 58257"
380990013350,"619 WILSON AVE, MINTO, ND, 58261"
380970008139,"218 1ST ST NW, MAYVILLE, ND, 58257"
380970008140,"222 1ST ST NW, MAYVILLE, ND, 58257"
380970008141,"226 1ST ST NW, MAYVILLE, ND, 58257"
380970008142,"230 1ST ST NW, MAYVILLE, ND, 58257"
380970008143,"234 1ST ST NW, MAYVILLE, ND, 58257"
380970008144,"314 1ST ST NW, MAYVILLE, ND, 58257"
380970008145,"318 1ST ST NW, MAYVILLE, ND, 58257"
380970008147,"320 1ST ST NW, MAYVILLE, ND, 58257"
380970008148,"332 1ST ST NW, MAYVILLE, ND, 58257"
380970008150,"336 1ST ST NW, MAYVILLE, ND, 58257"
380970008151,"350 1ST ST NW, MAYVILLE, ND, 58257"
380970008152,"335 2ND ST NW, MAYVILLE, ND, 58257"
380990013352,"623 WILSON AVE, MINTO, ND, 58261"
380990013353,"137 GILLESPIE AVE, MINTO, ND, 58261"
380970008153,"327 2ND ST NW, MAYVILLE, ND, 58257"
380970008154,"323 2ND ST NW, MAYVILLE, ND, 58257"
380970008155,"321 2ND ST NW, MAYVILLE, ND, 58257"
380970008156,"313 2ND ST NW, MAYVILLE, ND, 58257"
380970008157,"235 2ND ST NW, MAYVILLE, ND, 58257"
380970008158,"233 2ND ST NW, MAYVILLE, ND, 58257"
380970008159,"227 2ND ST NW, MAYVILLE, ND, 58257"
380970008160,"225 2ND ST NW, MAYVILLE, ND, 58257"
380970008161,"221 2ND ST NW, MAYVILLE, ND, 58257"
380970008162,"217 2ND ST NW, MAYVILLE, ND, 58257"
380970008163,"125 2ND AVE NW, MAYVILLE, ND, 58257"
380970008164,"524 1ST ST NW, MAYVILLE, ND, 58257"
380970008176,"530 MAIN ST W, MAYVILLE, ND, 58257"
380970008177,"118 5TH AVE NW, MAYVILLE, ND, 58257"
380970008178,"433 2ND ST NW, MAYVILLE, ND, 58257"
380970008179,"429 2ND ST NW, MAYVILLE, ND, 58257"
380970008180,"425 2ND ST NW, MAYVILLE, ND, 58257"
380970008181,"421 2ND ST NW, MAYVILLE, ND, 58257"
380970008182,"417 2ND ST NW, MAYVILLE, ND, 58257"
380970008183,"415 2ND ST NW, MAYVILLE, ND, 58257"
380970008184,"411 2ND ST NW, MAYVILLE, ND, 58257"
380970008185,"113 4TH AVE NW, MAYVILLE, ND, 58257"
380970008186,"418 1ST ST NW, MAYVILLE, ND, 58257"
380990013283,"226 STOLTMANS CT, MINTO, ND, 58261"
380990013284,"218 STOLTMANS CT, MINTO, ND, 58261"
380990013285,"218 STOLTMANS CT, MINTO, ND, 58261"
380990013300,"329 6TH ST, MINTO, ND, 58261"
380990013301,"417 6TH ST, MINTO, ND, 58261"
380990013357,"647 WILSON AVE, MINTO, ND, 58261"
380990013336,"655 HARVEY AVE, MINTO, ND, 58261"
380990013337,"677 WILSON AVE, MINTO, ND, 58261"
380990013341,"632 MAJOR AVE, MINTO, ND, 58261"
380990013294,"219 STOLTMANS CT, MINTO, ND, 58261"
380990013304,"425 6TH ST, MINTO, ND, 58261"
380990013305,"515 HARVEY AVE, MINTO, ND, 58261"
380990013306,"513 WILSON AVE, MINTO, ND, 58261"
380990013308,"322 7TH ST, MINTO, ND, 58261"
380990013309,"322 7TH ST, MINTO, ND, 58261"
380990013310,"678 WILSON AVE, MINTO, ND, 58261"
380990013366,"635 MAJOR AVE, MINTO, ND, 58261"
380990013389,"510 IVES ST, ARDOCH, ND, 58261"
380970008187,"420 1ST ST NW, MAYVILLE, ND, 58257"
380970008188,"422 1ST ST NW, MAYVILLE, ND, 58257"
380970008189,"424 1ST ST NW, MAYVILLE, ND, 58257"
380970008190,"428 1ST ST NW, MAYVILLE, ND, 58257"
380970008191,"430 1ST ST NW, MAYVILLE, ND, 58257"
380970008192,"114 5TH AVE NW, MAYVILLE, ND, 58257"
380970008193,"113 5TH AVE NW, MAYVILLE, ND, 58257"
380970008168,"11 4TH AVE NW, MAYVILLE, ND, 58257"
380970008169,"430 MAIN ST W, MAYVILLE, ND, 58257"
380990013312,"670 WILSON AVE, MINTO, ND, 58261"
380990013313,"652 WILSON AVE, MINTO, ND, 58261"
380990013314,"652 WILSON AVE, MINTO, ND, 58261"
380990013316,"644 WILSON AVE, MINTO, ND, 58261"
380990013317,"636 WILSON AVE, MINTO, ND, 58261"
380990013318,"632 WILSON AVE, MINTO, ND, 58261"
380990013365,"639 MAJOR AVE, MINTO, ND, 58261"
380990013325,"611 HARVEY AVE, MINTO, ND, 58261"
380990013326,"615 HARVEY AVE, MINTO, ND, 58261"
380990013327,"619 HARVEY AVE, MINTO, ND, 58261"
380990013364,"643 MAJOR AVE, MINTO, ND, 58261"
380990013411,"406 MAIN ST, ARDOCH, ND, 58261"
380990013328,"623 HARVEY AVE, MINTO, ND, 58261"
380990013329,"627 HARVEY AVE, MINTO, ND, 58261"
380990013330,"631 HARVEY AVE, MINTO, ND, 58261"
380990013331,"631 HARVEY AVE, MINTO, ND, 58261"
380990013333,"643 HARVEY AVE, MINTO, ND, 58261"
380990013335,"651 HARVEY AVE, MINTO, ND, 58261"
380970008208,"20 5TH AVE SE, MAYVILLE, ND, 58257"
380970008194,"119 5TH AVE NW, MAYVILLE, ND, 58257"
380970008195,"439 1ST ST NW, MAYVILLE, ND, 58257"
380970008196,"435 1ST ST NW, MAYVILLE, ND, 58257"
380970008197,"433 1ST ST NW, MAYVILLE, ND, 58257"
380970008198,"429 1ST ST NW, MAYVILLE, ND, 58257"
380970008199,"427 1ST ST NW, MAYVILLE, ND, 58257"
380970008200,"423 1ST ST NW, MAYVILLE, ND, 58257"
380970008221,"21 6TH AVE SE, MAYVILLE, ND, 58257"
380970008222,"529 MAIN ST E, MAYVILLE, ND, 58257"
380970008223,"525 MAIN ST E, MAYVILLE, ND, 58257"
380970008225,"525 1ST ST NE, MAYVILLE, ND, 58257"
380970008226,"24 5TH AVE NE, MAYVILLE, ND, 58257"
380970008227,"20 5TH AVE NE, MAYVILLE, ND, 58257"
380970008215,"550 1ST ST SE, MAYVILLE, ND, 58257"
380970008217,"45 6TH AVE SE, MAYVILLE, ND, 58257"
380970008218,"39 6TH AVE SE, MAYVILLE, ND, 58257"
380970008220,"33 6TH AVE SE, MAYVILLE, ND, 58257"
380990013463,"205 5TH ST, ARDOCH, ND, 58261"
380990013424,"310 IVES ST, ARDOCH, ND, 58261"
380990013427,"301 IVES ST, ARDOCH, ND, 58261"
380990013450,"104 5TH ST, ARDOCH, ND, 58261"
380970008201,"421 1ST ST NW, MAYVILLE, ND, 58257"
380970008202,"417 1ST ST NW, MAYVILLE, ND, 58257"
380970008203,"31 4TH AVE NW, MAYVILLE, ND, 58257"
380970008204,"17 4TH AVE NW, MAYVILLE, ND, 58257"
380970008206,"14 5TH AVE SE, MAYVILLE, ND, 58257"
380970008207,"521 MAIN ST E, MAYVILLE, ND, 58257"
380970008246,"19 5TH AVE NE, MAYVILLE, ND, 58257"
380970008248,"230 3RD ST NE, MAYVILLE, ND, 58257"
380970008249,"319 3RD AVE NE, MAYVILLE, ND, 58257"
380970008252,"212 3RD ST NE, MAYVILLE, ND, 58257"
380970008228,"520 MAIN ST E, MAYVILLE, ND, 58257"
380970008231,"526 MAIN ST E, MAYVILLE, ND, 58257"
380970008239,"441 1ST ST NE, MAYVILLE, ND, 58257"
380970008242,"424 MAIN ST E, MAYVILLE, ND, 58257"
380970008245,"442 MAIN ST E, MAYVILLE, ND, 58257"
380990013454,"207 WALL ST, ARDOCH, ND, 58261"
380990013459,"201 MAIN ST, ARDOCH, ND, 58261"
380970008253,"44 4TH AVE SE, MAYVILLE, ND, 58257"
380970008254,"40 4TH AVE SE, MAYVILLE, ND, 58257"
380970008256,"14 4TH AVE SE, MAYVILLE, ND, 58257"
380970008257,"20 4TH AVE SE, MAYVILLE, ND, 58257"
380990013429,"305 IVES ST, ARDOCH, ND, 58261"
380990013431,"510 IVES ST, ARDOCH, ND, 58261"
380990013432,"302 MAIN ST, ARDOCH, ND, 58261"
380990013433,"306 MAIN ST, ARDOCH, ND, 58261"
380990013434,"306 MAIN ST, ARDOCH, ND, 58261"
380970008210,"32 5TH AVE SE, MAYVILLE, ND, 58257"
380970008211,"36 5TH AVE SE, MAYVILLE, ND, 58257"
380970008212,"42 5TH AVE SE, MAYVILLE, ND, 58257"
380910002160,"534 138TH AVE NE, PORTLAND, ND, 58274"
380970008295,"331 1ST AVE NW, MAYVILLE, ND, 58257"
380910002152,"509 140TH AVE NE, PORTLAND, ND, 58274"
380970008265,"25 5TH AVE SE, MAYVILLE, ND, 58257"
380970008267,"29 5TH AVE SE, MAYVILLE, ND, 58257"
380970008268,"39 5TH AVE SE, MAYVILLE, ND, 58257"
380970008269,"45 5TH AVE SE, MAYVILLE, ND, 58257"
380970008272,"55 5TH AVE SE, MAYVILLE, ND, 58257"
380970008303,"312 1ST AVE NW, MAYVILLE, ND, 58257"
380970008304,"318 1ST AVE NW, MAYVILLE, ND, 58257"
380970008305,"322 1ST AVE NW, MAYVILLE, ND, 58257"
380970008306,"328 1ST AVE NW, MAYVILLE, ND, 58257"
380970008307,"334 1ST AVE NW, MAYVILLE, ND, 58257"
380970008308,"231 7TH AVE SE, MAYVILLE, ND, 58257"
380970008309,"225 7TH AVE SE, MAYVILLE, ND, 58257"
380990013518,"104 2ND ST, FOREST RIVER, ND, 58233"
380990013521,"105 BRENNAN AVE, FOREST RIVER, ND, 58233"
380970008318,"226 7TH AVE SE, MAYVILLE, ND, 58257"
380970008321,"114 7TH AVE SE, MAYVILLE, ND, 58257"
380910002181,"14130 5TH ST NE, PORTLAND, ND, 58274"
380970008273,"220 1ST AVE NW, MAYVILLE, ND, 58257"
380970008274,"214 1ST AVE NW, MAYVILLE, ND, 58257"
380970008275,"232 1ST AVE NW, MAYVILLE, ND, 58257"
380970008279,"219 1ST AVE NW, MAYVILLE, ND, 58257"
380990013499,"309 BRENNAN AVE, FOREST RIVER, ND, 58233"
380970008258,"32 4TH AVE SE, MAYVILLE, ND, 58257"
380970008259,"26 4TH AVE SE, MAYVILLE, ND, 58257"
380970008264,"21 5TH AVE SE, MAYVILLE, ND, 58257"
380970008281,"214 2ND AVE NW, MAYVILLE, ND, 58257"
380970008282,"220 2ND AVE NW, MAYVILLE, ND, 58257"
380970008283,"226 2ND AVE NW, MAYVILLE, ND, 58257"
380970008284,"232 2ND AVE NW, MAYVILLE, ND, 58257"
380970008285,"231 1ST AVE NW, MAYVILLE, ND, 58257"
380970008286,"215 2ND AVE NW, MAYVILLE, ND, 58257"
380990013506,"308 FRONT ST, FOREST RIVER, ND, 58233"
380990013507,"209 BRENNAN AVE, FOREST RIVER, ND, 58233"
380990013508,"207 BRENNAN AVE, FOREST RIVER, ND, 58233"
380970008317,"220 7TH AVE SE, MAYVILLE, ND, 58257"
380990013554,"302 CARPENTER AVE E, FOREST RIVER, ND, 58233"
380990013555,"302 CARPENTER AVE E, FOREST RIVER, ND, 58233"
380970008310,"217 7TH AVE SE, MAYVILLE, ND, 58257"
380970008311,"213 7TH AVE SE, MAYVILLE, ND, 58257"
380970008312,"216 6TH AVE SE, MAYVILLE, ND, 58257"
380970008313,"220 6TH AVE SE, MAYVILLE, ND, 58257"
380970008314,"226 6TH AVE SE, MAYVILLE, ND, 58257"
380970008315,"230 6TH AVE SE, MAYVILLE, ND, 58257"
380970008288,"229 2ND AVE NW, MAYVILLE, ND, 58257"
380970008290,"315 2ND AVE NW, MAYVILLE, ND, 58257"
380970008291,"323 2ND AVE NW, MAYVILLE, ND, 58257"
380970008292,"313 1ST AVE NW, MAYVILLE, ND, 58257"
380970008293,"319 1ST AVE NW, MAYVILLE, ND, 58257"
380970008294,"325 1ST AVE NW, MAYVILLE, ND, 58257"
380970008296,"335 1ST AVE NW, MAYVILLE, ND, 58257"
380970008297,"338 2ND AVE NW, MAYVILLE, ND, 58257"
380970008298,"334 2ND AVE NW, MAYVILLE, ND, 58257"
380970008299,"328 2ND AVE NW, MAYVILLE, ND, 58257"
380970008300,"324 2ND AVE NW, MAYVILLE, ND, 58257"
380970008301,"320 2ND AVE NW, MAYVILLE, ND, 58257"
380970008302,"314 2ND AVE NW, MAYVILLE, ND, 58257"
380670006083,"8247 151ST AVE NE, SAINT THOMAS, ND, 58276"
380990013539,"207 CARPENTER AVE E, FOREST RIVER, ND, 58233"
380990013543,"203 CARPENTER AVE E, FOREST RIVER, ND, 58233"
380990013546,"208 BRENNAN AVE, FOREST RIVER, ND, 58233"
380990013549,"404 BRENNAN AVE, FOREST RIVER, ND, 58233"
380990013572,"25 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380990013574,"21 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380990013595,"11 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380970008364,"529 4TH ST SE, MAYVILLE, ND, 58257"
380970008365,"519 4TH ST SE, MAYVILLE, ND, 58257"
380970008366,"418 5TH AVE SE, MAYVILLE, ND, 58257"
380970008367,"422 5TH AVE SE, MAYVILLE, ND, 58257"
380970008368,"428 5TH AVE SE, MAYVILLE, ND, 58257"
380970008369,"434 5TH AVE SE, MAYVILLE, ND, 58257"
380970008370,"530 5TH ST SE, MAYVILLE, ND, 58257"
380970008322,"120 7TH AVE SE, MAYVILLE, ND, 58257"
380970008324,"132 7TH AVE SE, MAYVILLE, ND, 58257"
380970008325,"131 7TH AVE SE, MAYVILLE, ND, 58257"
380970008326,"125 7TH AVE SE, MAYVILLE, ND, 58257"
380970008327,"119 7TH AVE SE, MAYVILLE, ND, 58257"
380970008328,"111 7TH AVE SE, MAYVILLE, ND, 58257"
380970008347,"329 2ND AVE NW, MAYVILLE, ND, 58257"
380970008348,"335 2ND AVE NW, MAYVILLE, ND, 58257"
380970008349,"339 2ND AVE NW, MAYVILLE, ND, 58257"
380970008360,"532 4TH ST SE, MAYVILLE, ND, 58257"
380970008361,"540 4TH ST SE, MAYVILLE, ND, 58257"
380970008362,"539 4TH ST SE, MAYVILLE, ND, 58257"
380990013563,"506 BRENNAN AVE, FOREST RIVER, ND, 58233"
380990013565,"43 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380990013566,"41 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380990013568,"37 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380990013569,"35 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380990013588,"14661 56TH ST NE, FOREST RIVER, ND, 58233"
380970008378,"544 4TH ST SE, MAYVILLE, ND, 58257"
380970008379,"549 4TH ST SE, MAYVILLE, ND, 58257"
380970008380,"680 5TH ST SE, MAYVILLE, ND, 58257"
380970008383,"543 4TH ST SE, MAYVILLE, ND, 58257"
380970008398,"440 2ND ST NW, MAYVILLE, ND, 58257"
380970008399,"436 2ND ST NW, MAYVILLE, ND, 58257"
380970008400,"434 2ND ST NW, MAYVILLE, ND, 58257"
380970008402,"426 2ND ST NW, MAYVILLE, ND, 58257"
380970008403,"420 2ND ST NW, MAYVILLE, ND, 58257"
380970008404,"414 2ND ST NW, MAYVILLE, ND, 58257"
380990013580,"61 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380990013613,"73 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380970008372,"590 5TH ST SE, MAYVILLE, ND, 58257"
380970008373,"555 3RD ST SE, MAYVILLE, ND, 58257"
380970008375,"558 4TH ST SE, MAYVILLE, ND, 58257"
380970008376,"556 4TH ST SE, MAYVILLE, ND, 58257"
380970008377,"550 4TH ST SE, MAYVILLE, ND, 58257"
380990013863,"408 FRONT ST E, FOREST RIVER, ND, 58233"
380970008419,"226 9TH AVE SE, MAYVILLE, ND, 58257"
380970008422,"226 8TH AVE SE, MAYVILLE, ND, 58257"
380970008424,"114 8TH AVE SE, MAYVILLE, ND, 58257"
380970008425,"221 8TH AVE SE, MAYVILLE, ND, 58257"
380990013717,"126 1ST ST, HOOPLE, ND, 58243"
380990013718,"2061 MYRTLE AVE, HOOPLE, ND, 58243"
380990013625,"2035 MYRTLE AVE, HOOPLE, ND, 58243"
380990013644,"13849 COUNTY ROAD 11, PARK RIVER, ND, 58270"
380990013645,"14105 74TH ST NE, HOOPLE, ND, 58243"
380990013646,"1025 DALE AVE, HOOPLE, ND, 58243"
380990013695,"2038 MYRTLE AVE, HOOPLE, ND, 58243"
380990013698,"2014 MYRTLE AVE, HOOPLE, ND, 58243"
380990013699,"2012 MYRTLE AVE, HOOPLE, ND, 58243"
380990013700,"2016 MYRTLE AVE, HOOPLE, ND, 58243"
380990013734,"2073 MYRTLE AVE, HOOPLE, ND, 58243"
380990013740,"1015 DALE AVE, HOOPLE, ND, 58243"
380970008426,"131 8TH AVE SE, MAYVILLE, ND, 58257"
380970008427,"131 8TH AVE SE, MAYVILLE, ND, 58257"
380970008428,"318 3RD ST SE, MAYVILLE, ND, 58257"
380970008429,"131 8TH AVE SE, MAYVILLE, ND, 58257"
380970008430,"131 8TH AVE SE, MAYVILLE, ND, 58257"
380970008431,"131 8TH AVE SE, MAYVILLE, ND, 58257"
380970008432,"131 8TH AVE SE, MAYVILLE, ND, 58257"
380670006167,"15371 HIGHWAY 66, DRAYTON, ND, 58225"
380970008336,"14 6TH AVE SE, MAYVILLE, ND, 58257"
380970008337,"20 6TH AVE SE, MAYVILLE, ND, 58257"
380970008340,"26 7TH AVE SE, MAYVILLE, ND, 58257"
380970008350,"539 3RD ST SE, MAYVILLE, ND, 58257"
380970008351,"533 3RD ST SE, MAYVILLE, ND, 58257"
380970008352,"525 3RD ST SE, MAYVILLE, ND, 58257"
380970008353,"519 3RD ST SE, MAYVILLE, ND, 58257"
380970008354,"513 3RD ST SE, MAYVILLE, ND, 58257"
380970008355,"324 5TH AVE SE, MAYVILLE, ND, 58257"
380970008356,"330 5TH AVE SE, MAYVILLE, ND, 58257"
380990013672,"3051 GLENDALE AVE, HOOPLE, ND, 58243"
380990013674,"3055 GLENDALE AVE, HOOPLE, ND, 58243"
380990013675,"2051 MYRTLE AVE, HOOPLE, ND, 58243"
380990013678,"2057 MYRTLE AVE, HOOPLE, ND, 58243"
380970008385,"429 5TH AVE SE, MAYVILLE, ND, 58257"
380970008388,"215 5TH AVE SE, MAYVILLE, ND, 58257"
380970008391,"327 3RD AVE SW, MAYVILLE, ND, 58257"
380970008413,"45 8TH AVE SE, MAYVILLE, ND, 58257"
380970008414,"750 MAIN ST E, MAYVILLE, ND, 58257"
380970008418,"120 9TH AVE SE, MAYVILLE, ND, 58257"
380990013753,"1018 DALE AVE, HOOPLE, ND, 58243"
380990013756,"7575 139TH AVE NE, HOOPLE, ND, 58243"
380990013805,"2074 MYRTLE AVE, HOOPLE, ND, 58243"
380990013806,"2078 MYRTLE AVE, HOOPLE, ND, 58243"
380990013807,"2072 MYRTLE AVE, HOOPLE, ND, 58243"
380990013808,"132 1ST ST, HOOPLE, ND, 58243"
380970008441,"567 4TH ST SE, MAYVILLE, ND, 58257"
380970008442,"563 4TH ST SE, MAYVILLE, ND, 58257"
380970008443,"559 4TH ST SE, MAYVILLE, ND, 58257"
380970008444,"565 4TH ST SE, MAYVILLE, ND, 58257"
380970008445,"710 5TH ST SE, MAYVILLE, ND, 58257"
380970008446,"718 5TH ST SE, MAYVILLE, ND, 58257"
380970008447,"720 5TH ST SE, MAYVILLE, ND, 58257"
380990013606,"69 CARPENTER AVE W, FOREST RIVER, ND, 58233"
380970008329,"114 6TH AVE SE, MAYVILLE, ND, 58257"
380970008334,"21 7TH AVE SE, MAYVILLE, ND, 58257"
380970008335,"15 7TH AVE SE, MAYVILLE, ND, 58257"
380970008405,"350 2ND ST NW, MAYVILLE, ND, 58257"
380970008406,"316 2ND ST NW, MAYVILLE, ND, 58257"
380970008407,"310 2ND ST NW, MAYVILLE, ND, 58257"
380970008409,"240 2ND ST NW, MAYVILLE, ND, 58257"
380970008410,"238 2ND ST NW, MAYVILLE, ND, 58257"
380990013742,"1019 DALE AVE, HOOPLE, ND, 58243"
380990013746,"137 1ST ST, HOOPLE, ND, 58243"
380990013772,"1046 DALE AVE, HOOPLE, ND, 58243"
380990013773,"1048 DALE AVE, HOOPLE, ND, 58243"
380990013774,"1050 DALE AVE, HOOPLE, ND, 58243"
380990013775,"1052 DALE AVE, HOOPLE, ND, 58243"
380990013776,"1054 DALE AVE, HOOPLE, ND, 58243"
380990013778,"12 ELM ST, HOOPLE, ND, 58243"
380990013658,"2041 MYRTLE AVE, HOOPLE, ND, 58243"
380990013726,"2060 MYRTLE AVE, HOOPLE, ND, 58243"
380990013730,"2068 MYRTLE AVE, HOOPLE, ND, 58243"
380990013885,"25 FRONT ST W, FOREST RIVER, ND, 58233"
380990013767,"412 4TH ST, HOOPLE, ND, 58243"
380990013768,"410 4TH ST, HOOPLE, ND, 58243"
380970008433,"131 8TH AVE SE, MAYVILLE, ND, 58257"
380970008434,"700 1ST ST SE, MAYVILLE, ND, 58257"
380970008435,"133 W BRUNSDALE DR, MAYVILLE, ND, 58257"
380970008436,"568 4TH ST SE, MAYVILLE, ND, 58257"
380970008437,"564 4TH ST SE, MAYVILLE, ND, 58257"
380970008438,"562 4TH ST SE, MAYVILLE, ND, 58257"
380970008439,"560 4TH ST SE, MAYVILLE, ND, 58257"
380990013788,"202 2ND ST, HOOPLE, ND, 58243"
380990013680,"3056 GLENDALE AVE, HOOPLE, ND, 58243"
380990013682,"3052 GLENDALE AVE, HOOPLE, ND, 58243"
380990013683,"3050 GLENDALE AVE, HOOPLE, ND, 58243"
380990013712,"2027 MYRTLE AVE, HOOPLE, ND, 58243"
380990013758,"208 2ND ST, HOOPLE, ND, 58243"
380990013760,"1043 DALE AVE, HOOPLE, ND, 58243"
380990013761,"1053 DALE AVE, HOOPLE, ND, 58243"
380990013762,"1045 DALE AVE, HOOPLE, ND, 58243"
380990013764,"1049 DALE AVE, HOOPLE, ND, 58243"
380990013922,"507 WAGNER ST, FOREST RIVER, ND, 58233"
380990013635,"131 1ST ST, HOOPLE, ND, 58243"
380990013664,"3044 GLENDALE AVE, HOOPLE, ND, 58243"
380990013701,"2018 MYRTLE AVE, HOOPLE, ND, 58243"
380990013705,"2011 MYRTLE AVE, HOOPLE, ND, 58243"
380990013706,"2015 MYRTLE AVE, HOOPLE, ND, 58243"
380990013707,"2017 MYRTLE AVE, HOOPLE, ND, 58243"
380990013708,"2019 MYRTLE AVE, HOOPLE, ND, 58243"
380670013733,"8193 154TH AVE NE, SAINT THOMAS, ND, 58276"
380990013826,"2028 MYRTLE AVE, HOOPLE, ND, 58243"
380990013828,"134 1ST ST, HOOPLE, ND, 58243"
380990013830,"136 1ST ST, HOOPLE, ND, 58243"
380970008448,"722 5TH ST SE, MAYVILLE, ND, 58257"
380970008449,"521 6TH AVE SE, MAYVILLE, ND, 58257"
380970008450,"525 6TH AVE SE, MAYVILLE, ND, 58257"
380970008451,"529 6TH AVE SE, MAYVILLE, ND, 58257"
380970008452,"533 6TH AVE SE, MAYVILLE, ND, 58257"
380970008453,"537 6TH AVE SE, MAYVILLE, ND, 58257"
380970008454,"541 6TH AVE SE, MAYVILLE, ND, 58257"
380970008512,"35 WESTWOOD DR, MAYVILLE, ND, 58257"
380970008455,"545 6TH AVE SE, MAYVILLE, ND, 58257"
380970008456,"549 6TH AVE SE, MAYVILLE, ND, 58257"
380970008460,"611 5TH ST SE, MAYVILLE, ND, 58257"
380970008461,"524 6TH AVE SE, MAYVILLE, ND, 58257"
380970008462,"528 6TH AVE SE, MAYVILLE, ND, 58257"
380970008511,"33 WESTWOOD DR, MAYVILLE, ND, 58257"
380970008503,"54 WESTWOOD DR, MAYVILLE, ND, 58257"
380970008463,"530 6TH AVE SE, MAYVILLE, ND, 58257"
380970008464,"536 6TH AVE SE, MAYVILLE, ND, 58257"
380970008465,"540 6TH AVE SE, MAYVILLE, ND, 58257"
380970008466,"544 6TH AVE SE, MAYVILLE, ND, 58257"
380970008467,"719 5TH ST SE, MAYVILLE, ND, 58257"
380970008468,"715 5TH ST SE, MAYVILLE, ND, 58257"
380970008469,"711 5TH ST SE, MAYVILLE, ND, 58257"
380970008470,"811 5TH ST SE, MAYVILLE, ND, 58257"
380970008494,"38 WESTWOOD DR, MAYVILLE, ND, 58257"
380970008495,"40 WESTWOOD DR, MAYVILLE, ND, 58257"
380970008496,"42 WESTWOOD DR, MAYVILLE, ND, 58257"
380970008514,"39 WESTWOOD DR, MAYVILLE, ND, 58257"
380970008569,"533 7TH AVE SE, MAYVILLE, ND, 58257"
