dpid,total_numberof_rooms,numberof_bedrooms,numberof_baths,full_address
290790007073,0,0,100,"73143 S LEISURE LAKE DR, TRENTON, MO, 64683"
290790007074,0,0,100,"73409 S LEISURE LAKE DR, TRENTON, MO, 64683"
290790007079,0,0,100,"136 LEISURE LAKE DR, TRENTON, MO, 64683"
290790007094,0,0,100,"73203 S LEISURE LAKE DR, TRENTON, MO, 64683"
290790007119,0,0,100,"3 CATALINA DR, TRENTON, MO, 64683"
290790007120,0,0,100,"73220 CATALINA DR, TRENTON, MO, 64683"
290790007122,0,0,100,"73502 LAKEVIEW DR, TRENTON, MO, 64683"
290790007278,0,0,100,"71218 CARON DR, TRENTON, MO, 64683"
290790007267,0,0,100,"71200 CARON DR, TRENTON, MO, 64683"
290790007334,0,0,100,"71314 FAWNWOOD DR, TRENTON, MO, 64683"
290790007335,0,0,100,"71218 FAWNWOOD DR, TRENTON, MO, 64683"
290790007337,0,0,100,"71221 CATALINA DR, TRENTON, MO, 64683"
290790007339,0,0,100,"71215 CATALINA DR, TRENTON, MO, 64683"
290790007133,0,0,100,"73525 E LEISURE LAKE DR, TRENTON, MO, 64683"
290790007136,0,0,100,"73517 E LEISURE LAKE DR, TRENTON, MO, 64683"
290790007236,0,0,100,"71216 FORREST DR, TRENTON, MO, 64683"
290790007239,0,0,100,"71213 FAWNWOOD DR, TRENTON, MO, 64683"
290790007259,0,0,100,"71100 CARON DR, TRENTON, MO, 64683"
290790007261,0,0,100,"71108 CARON DR, TRENTON, MO, 64683"
290790007194,0,0,100,"71207 LAKEVIEW DR, TRENTON, MO, 64683"
290790007195,0,0,100,"71307 CARON DR, TRENTON, MO, 64683"
290790007291,0,0,100,"71301 LAKEVIEW DR, TRENTON, MO, 64683"
290790007294,0,0,100,"71307 FAWNWOOD DR, TRENTON, MO, 64683"
290790007299,0,0,100,"71323 FAWNWOOD DR, TRENTON, MO, 64683"
290790007328,0,0,100,"71405 LAKEVIEW DR, TRENTON, MO, 64683"
290790007329,0,0,100,"71401 LAKEVIEW DR, TRENTON, MO, 64683"
290790007332,0,0,100,"71403 LAKEVIEW DR, TRENTON, MO, 64683"
290790007333,0,0,100,"71308 FAWNWOOD DR, TRENTON, MO, 64683"
290790007183,0,0,100,"71202 E LEISURE LAKE DR, TRENTON, MO, 64683"
290790007203,0,0,100,"71208 E LEISURE LAKE DR, TRENTON, MO, 64683"
290790007205,0,0,100,"71217 LAKEVIEW DR, TRENTON, MO, 64683"
290790007207,0,0,100,"71219 CARON DR, TRENTON, MO, 64683"
290790007208,0,0,100,"71215 CARON DR, TRENTON, MO, 64683"
290790007162,0,0,100,"71103 VIEWPOINT DR, TRENTON, MO, 64683"
290790007164,0,0,100,"71311 E LEISURE LAKE DR, TRENTON, MO, 64683"
290790007166,0,0,100,"71100 BIG POINT DR, TRENTON, MO, 64683"
290790007167,0,0,100,"71104 BIG POINT DR, TRENTON, MO, 64683"
290790007168,0,0,100,"71108 BIG POINT DR, TRENTON, MO, 64683"
290790007169,0,0,100,"71112 BIG POINT DR, TRENTON, MO, 64683"
290790007170,0,0,100,"71113 BIG POINT DR, TRENTON, MO, 64683"
290790007172,0,0,100,"71109 BIG POINT DR, TRENTON, MO, 64683"
290790007218,0,0,100,"71105 CARON DR, TRENTON, MO, 64683"
290790007220,0,0,100,"71211 PLAZA DR, TRENTON, MO, 64683"
290790007175,0,0,100,"71101 BIG POINT DR, TRENTON, MO, 64683"
290790007176,0,0,100,"71203 E LEISURE LAKE DR, TRENTON, MO, 64683"
290790007177,0,0,100,"71109 E LEISURE LAKE DR, TRENTON, MO, 64683"
290790007198,0,0,100,"71311 CARON DR, TRENTON, MO, 64683"
290790007343,0,0,100,"71205 CATALINA DR, TRENTON, MO, 64683"
290790007344,0,0,100,"71117 CATALINA DR, TRENTON, MO, 64683"
290790007158,0,0,100,"71100 VIEWPOINT DR, TRENTON, MO, 64683"
290790007159,0,0,100,"71104 VIEWPOINT DR, TRENTON, MO, 64683"
290790007160,0,0,100,"71108 VIEWPOINT DR, TRENTON, MO, 64683"
290790007255,0,0,100,"71309 PLAZA DR, TRENTON, MO, 64683"
290790007320,0,0,100,"73536 E LEISURE LAKE DR, TRENTON, MO, 64683"
290790007325,0,0,100,"71057 LAKEVIEW DR, TRENTON, MO, 64683"
290790007152,0,0,100,"71109 HARBOR PT, TRENTON, MO, 64683"
290790007153,0,0,100,"71107 HARBOR PT, TRENTON, MO, 64683"
290790007209,0,0,100,"71215 CARON DR, TRENTON, MO, 64683"
290790007210,0,0,100,"71207 CARON DR, TRENTON, MO, 64683"
290790007228,0,0,100,"71114 HIGHLAND DR, TRENTON, MO, 64683"
290790007353,0,0,100,"71102 FAWNWOOD DR, TRENTON, MO, 64683"
290790007357,0,0,100,"71112 FAWNWOOD DR, TRENTON, MO, 64683"
290790007374,0,0,100,"73247 HILLCREST DR, TRENTON, MO, 64683"
290790007375,0,0,100,"73246 HILLCREST DR, TRENTON, MO, 64683"
290790007398,0,0,100,"73217 S LEISURE LAKE DR, TRENTON, MO, 64683"
290790007401,0,0,100,"74165 ANDY DR, TRENTON, MO, 64683"
290790007402,0,0,100,"74164 TRACY DR, TRENTON, MO, 64683"
290790007404,0,0,100,"74162 TRACY DR, TRENTON, MO, 64683"
290790007383,0,0,100,"71236 HILLCREST DR, TRENTON, MO, 64683"
290790007362,0,0,100,"71120 FAWNWOOD DR, TRENTON, MO, 64683"
290790007365,0,0,100,"71210 FAWNWOOD DR, TRENTON, MO, 64683"
290790007417,0,0,100,"74188 LEISURE LAKE DR, TRENTON, MO, 64683"
290790007414,0,0,100,"74191 LEISURE LAKE DR, TRENTON, MO, 64683"
290790007425,0,0,100,"590 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007450,0,0,100,"188 NW 52ND AVE, TRENTON, MO, 64683"
290790007454,0,0,100,"589 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007495,0,0,100,"74174 BUTCHER DR, TRENTON, MO, 64683"
290790007507,0,0,100,"74109 BUTCHER DR, TRENTON, MO, 64683"
290790007522,0,0,100,"74121 LAKEVIEW LN, TRENTON, MO, 64683"
290790007575,0,0,100,"72109 WESTVIEW DR, TRENTON, MO, 64683"
290790007574,0,0,100,"72101 ANDERSON DR, TRENTON, MO, 64683"
290790007535,0,0,100,"72104 WESTVIEW DR, TRENTON, MO, 64683"
290790007608,0,0,100,"72105 SUNSET DR, TRENTON, MO, 64683"
290790007609,0,0,100,"72105 SUNSET DR, TRENTON, MO, 64683"
290790007620,0,0,100,"8 PT DR, TRENTON, MO, 64683"
290790007624,0,0,100,"72101 EIGHT POINT DR, TRENTON, MO, 64683"
290790007626,0,0,100,"513-14-15 CLAYSHIRE DR, TRENTON, MO, 64683"
290790007491,0,0,100,"74102 BUTCHER DR, TRENTON, MO, 64683"
290790007492,0,0,100,"74102 BUTCHER DR, TRENTON, MO, 64683"
290790007635,0,0,100,"72114 CLAYSHIRE DR, TRENTON, MO, 64683"
290790007615,0,0,100,"72100 EIGHT POINT DR, TRENTON, MO, 64683"
290790007660,0,0,100,"72211 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007661,0,0,100,"72218 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007640,0,0,100,"72301 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007642,0,0,100,"72109 W ELMWOOD DR, TRENTON, MO, 64683"
290790007668,0,0,100,"72312 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007652,0,0,100,"72100 VIEW DR, TRENTON, MO, 64683"
290790007654,0,0,100,"72102 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007673,0,0,100,"72322 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007684,0,0,100,"72504 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007644,0,0,100,"72100 W ELMWOOD DR, TRENTON, MO, 64683"
290790007645,0,0,100,"72104 W ELMWOOD DR, TRENTON, MO, 64683"
290790007663,0,0,100,"72214 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007666,0,0,100,"72306 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007696,0,0,100,"74600 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007742,0,0,100,"74603 S LEISURE LAKE DR, TRENTON, MO, 64683"
290790007724,0,0,100,"74718 LEISURE LAKE DR, TRENTON, MO, 64683"
290790007735,0,0,100,"74621 S LEISURE LAKE DR, TRENTON, MO, 64683"
290790007689,0,0,100,"72522 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007723,0,0,100,"74712 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007759,0,0,100,"72625 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007768,0,0,100,"73359 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007780,0,0,100,"72623 W LEISURE LAKE DR, TRENTON, MO, 64683"
290790007812,0,0,100,"833 NW 23RD ST, TRENTON, MO, 64683"
290790007813,0,0,100,"832 NW 23RD ST, TRENTON, MO, 64683"
290790007854,0,0,100,"754 SW HIGHWAY 190, TRENTON, MO, 64683"
290790007857,0,0,100,"748 SW HIGHWAY 190, TRENTON, MO, 64683"
290790007849,0,0,100,"847 SW 3RD ST, TRENTON, MO, 64683"
290790007843,0,0,100,"798 NW 15TH ST, TRENTON, MO, 64683"
290790007862,0,0,100,"795 SW HIGHWAY 190, TRENTON, MO, 64683"
290790007864,0,0,100,"763 SW HIGHWAY 190, TRENTON, MO, 64683"
290790007865,0,0,100,"98 NW 52ND AVE, TRENTON, MO, 64683"
290790007877,0,0,100,"85 NW 52ND AVE, TRENTON, MO, 64683"
290790007878,0,0,100,"71 NW 52ND AVE, TRENTON, MO, 64683"
290790007880,0,0,100,"63 NW COLLEGE ST, TRENTON, MO, 64683"
290790009530,0,0,100,"576 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007884,0,0,100,"571 NW QUARRY ST, TRENTON, MO, 64683"
290790007888,0,0,100,"579 NW QUARRY ST, TRENTON, MO, 64683"
290790007889,0,0,100,"553 NW CHURCH ST, TRENTON, MO, 64683"
290790007890,0,0,100,"65 NW COLLEGE ST, TRENTON, MO, 64683"
290790007891,0,0,100,"505 NW CHURCH ST, TRENTON, MO, 64683"
290790007893,0,0,100,"525 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007894,0,0,100,"537 NW CHURCH ST, TRENTON, MO, 64683"
290790007897,0,0,100,"506 NW CHURCH ST, TRENTON, MO, 64683"
290790007871,0,0,100,"558 NW BRANT LN, TRENTON, MO, 64683"
290790007872,0,0,100,"581 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007873,0,0,100,"553 NW BRANT LN, TRENTON, MO, 64683"
290790007875,0,0,100,"581 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007907,0,0,100,"511 NW QUARRY ST, TRENTON, MO, 64683"
290790007908,0,0,100,"57 NW WALNUT ST, TRENTON, MO, 64683"
290790007909,0,0,100,"53 NW WALNUT ST, TRENTON, MO, 64683"
290790007898,0,0,100,"512 NW CHURCH ST, TRENTON, MO, 64683"
290790007899,0,0,100,"520 NW CHURCH ST, TRENTON, MO, 64683"
290790007901,0,0,100,"538 NW CHURCH ST, TRENTON, MO, 64683"
290790007902,0,0,100,"533 NW CHURCH ST, TRENTON, MO, 64683"
290790007910,0,0,100,"69 NW 52ND AVE, TRENTON, MO, 64683"
290790007911,0,0,100,"64 NW COLLEGE ST, TRENTON, MO, 64683"
290790007912,0,0,100,"57 NW 52ND AVE, TRENTON, MO, 64683"
290790007926,0,0,100,"646 NW HIGHWAY 190, TRENTON, MO, 64683"
290790007923,0,0,100,"580 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007916,0,0,100,"61 NW 52ND AVE, TRENTON, MO, 64683"
290790007918,0,0,100,"67 NW 52ND AVE, TRENTON, MO, 64683"
290790007920,0,0,100,"538 NW QUARRY ST, TRENTON, MO, 64683"
290790007984,0,0,100,"450 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007985,0,0,100,"456 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007990,0,0,100,"460 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007965,0,0,100,"398 NW HIGHWAY 146, TRENTON, MO, 64683"
290790007960,0,0,100,"313 NW 3RD ST, TRENTON, MO, 64683"
290790007977,0,0,100,"413 NW HIGHWAY 146, TRENTON, MO, 64683"
290790008194,0,0,100,"885 E 24TH ST, TRENTON, MO, 64683"
290790008125,0,0,100,"6 SW HIGHWAY W, TRENTON, MO, 64683"
290790008183,0,0,100,"141 SW 86TH AVE, JAMESPORT, MO, 64648"
290790008188,0,0,100,"175 SW 86TH AVE, JAMESPORT, MO, 64648"
290790008197,0,0,100,"267 SW 82ND AVE, JAMESPORT, MO, 64648"
290790008201,0,0,100,"272 SW 82ND AVE, JAMESPORT, MO, 64648"
290790008203,0,0,100,"233 SW 75TH AVE, TRENTON, MO, 64683"
290790008238,0,0,100,"385 SW 62ND AVE, TRENTON, MO, 64683"
290790008241,0,0,100,"388 SW HIGHWAY WW, TRENTON, MO, 64683"
290790008242,0,0,100,"667 SW HIGHWAY WW, TRENTON, MO, 64683"
290790008338,0,0,100,"676 SW 56TH ST, JAMESPORT, MO, 64648"
290790008282,0,0,100,"455 SW 80TH AVE, TRENTON, MO, 64683"
290790008305,0,0,100,"586 SW 80TH AVE, JAMESPORT, MO, 64648"
290790009625,0,0,100,"751 W HIGHWAY 6, TRENTON, MO, 64683"
290790008266,0,0,100,"743 W HIGHWAY 6, TRENTON, MO, 64683"
290790008268,0,0,100,"732 W HIGHWAY 6, TRENTON, MO, 64683"
290790008269,0,0,100,"740 W HIGHWAY 6, TRENTON, MO, 64683"
290790008328,0,0,100,"674 SW 50TH ST, TRENTON, MO, 64683"
290790009428,0,0,100,"718 SW 50TH ST, TRENTON, MO, 64683"
290790009659,0,0,100,"681 SW 56TH ST, JAMESPORT, MO, 64648"
290790008277,0,0,100,"410 SW 82ND AVE, JAMESPORT, MO, 64648"
290790008263,0,0,100,"635 SW HIGHWAY WW, TRENTON, MO, 64683"
290790008270,0,0,100,"748 W HIGHWAY 6, TRENTON, MO, 64683"
290790008326,0,0,100,"502 SW 56TH ST, JAMESPORT, MO, 64648"
290790008290,0,0,100,"553 SW 82ND AVE, JAMESPORT, MO, 64648"
290790008295,0,0,100,"728 SW 50TH ST, TRENTON, MO, 64683"
290790008297,0,0,100,"768 SW 50TH ST, TRENTON, MO, 64683"
290790008299,0,0,100,"669 SW 56TH ST, JAMESPORT, MO, 64648"
290790008300,0,0,100,"777 SW 56TH ST, JAMESPORT, MO, 64648"
290790008302,0,0,100,"682 SW 56TH ST, JAMESPORT, MO, 64648"
290790008303,0,0,100,"566 SW 80TH AVE, JAMESPORT, MO, 64648"
290790008468,0,0,100,"572 SW 65TH ST, JAMESPORT, MO, 64648"
290790008519,0,0,100,"777 STATE HIGHWAY F, JAMESPORT, MO, 64648"
290790008503,0,0,100,"756 SW 68TH AVE, JAMESPORT, MO, 64648"
290790008485,0,0,100,"618 SW 65TH ST, JAMESPORT, MO, 64648"
290790008489,0,0,100,"661 STATE HIGHWAY F, JAMESPORT, MO, 64648"
290790008504,0,0,100,"56 SW 52ND AVE, JAMESPORT, MO, 64648"
290790008508,0,0,100,"562 SW HWY F, JAMESPORT, MO, 64648"
290790009434,0,0,100,"731 SW 55TH AVE, JAMESPORT, MO, 64648"
290790009579,0,0,100,"725 SW 55TH AVE, JAMESPORT, MO, 64648"
290790008478,0,0,100,"545 SW 65TH ST, JAMESPORT, MO, 64648"
290790008515,0,0,100,"650 SW 80TH AVE, JAMESPORT, MO, 64648"
290790008517,0,0,100,"680 SW 80TH AVE, JAMESPORT, MO, 64648"
290790009663,0,0,100,"763 SW 68TH AVE, JAMESPORT, MO, 64648"
290790008499,0,0,100,"789 SW 68TH AVE, JAMESPORT, MO, 64648"
290790008479,0,0,100,"641 SW 65TH ST, JAMESPORT, MO, 64648"
290790009433,0,0,100,"651 SW 65TH ST, JAMESPORT, MO, 64648"
290790008482,0,0,100,"653 SW 65TH ST, JAMESPORT, MO, 64648"
290790008484,0,0,100,"631 SW 65TH ST, JAMESPORT, MO, 64648"
290790009478,0,0,100,"667 SW 82ND AVE, JAMESPORT, MO, 64648"
290790008532,0,0,100,"679 SW 82ND AVE, JAMESPORT, MO, 64648"
290790008533,0,0,100,"823 STATE HIGHWAY F, JAMESPORT, MO, 64648"
290790008492,0,0,100,"622 SW HWY F, JAMESPORT, MO, 64648"
290790008528,0,0,100,"846 SW 60TH AVE, JAMESPORT, MO, 64648"
290790008536,0,0,100,"865 STATE HIGHWAY F, JAMESPORT, MO, 64648"
290790008538,0,0,100,"826 STATE HIGHWAY F, JAMESPORT, MO, 64648"
290790008542,0,0,100,"775 HIGHWAY U, JAMESPORT, MO, 64648"
290790008544,0,0,100,"831 SW 80TH ST, JAMESPORT, MO, 64648"
290790008523,0,0,100,"757 STATE HIGHWAY F, JAMESPORT, MO, 64648"
290790008553,0,0,100,"716 STATE HIGHWAY F, JAMESPORT, MO, 64648"
290790008573,0,0,100,"355 S HIGHWAY 65, TRENTON, MO, 64683"
290790008554,0,0,100,"718 HWY U, JAMESPORT, MO, 64648"
290790008555,0,0,100,"772 SW HWY U, JAMESPORT, MO, 64648"
290790008627,0,0,100,"425 S HIGHWAY 65, TRENTON, MO, 64683"
290790008803,0,0,100,"371 SE 35TH ST, LAREDO, MO, 64652"
290790008804,0,0,100,"367 SW HIGHWAY WW, TRENTON, MO, 64683"
290790008805,0,0,100,"393 SE HIGHWAY V, LAREDO, MO, 64652"
290790008833,0,0,100,"207 E 2ND ST, LAREDO, MO, 64652"
290790008834,0,0,100,"115 E 2ND ST, LAREDO, MO, 64652"
290790008837,0,0,100,"104 N 2ND AVE, LAREDO, MO, 64652"
290790008838,0,0,100,"102 W 2ND ST, LAREDO, MO, 64652"
290790008867,0,0,100,"101 W MAIN ST, LAREDO, MO, 64652"
290790008870,0,0,100,"103 E MAIN ST, LAREDO, MO, 64652"
290790008871,0,0,100,"105 E MAIN ST, LAREDO, MO, 64652"
290790008872,0,0,100,"111 E MAIN ST, LAREDO, MO, 64652"
290790008957,0,0,100,"312 N 3RD AVE, LAREDO, MO, 64652"
290790008964,0,0,100,"306 N 4TH AVE, LAREDO, MO, 64652"
290790008965,0,0,100,"402 E 1ST ST, LAREDO, MO, 64652"
290790008971,0,0,100,"309 E 2ND ST, LAREDO, MO, 64652"
290790008973,0,0,100,"314 E 2ND ST, LAREDO, MO, 64652"
290790009139,0,0,100,"209 E 6TH ST, LAREDO, MO, 64652"
290790009140,0,0,100,"203 E 6TH ST, LAREDO, MO, 64652"
290790009141,0,0,100,"414 S 1ST AVE, LAREDO, MO, 64652"
290790009142,0,0,100,"401 S 1ST AVE, LAREDO, MO, 64652"
290790009212,0,0,100,"688 SE 50TH AVE, CHULA, MO, 64635"
290790009270,0,0,100,"1040 SE HIGHWAY E, LAREDO, MO, 64652"
290790009273,0,0,100,"414 HIGHWAY K, LAREDO, MO, 64652"
290790009274,0,0,100,"412 HIGHWAY K, LAREDO, MO, 64652"
290790009306,0,0,100,"1132 SE 60TH ST, LAREDO, MO, 64652"
290790009307,0,0,100,"1226 SE 60TH ST, LAREDO, MO, 64652"
290790008875,0,0,100,"110 N 2ND AVE, LAREDO, MO, 64652"
290790008883,0,0,100,"202 E MAIN ST, LAREDO, MO, 64652"
290790008884,0,0,100,"214 S 2ND AVE, LAREDO, MO, 64652"
290790008885,0,0,100,"215 S 3RD AVE, LAREDO, MO, 64652"
290790009144,0,0,100,"415 S 1ST AVE, LAREDO, MO, 64652"
290790009147,0,0,100,"116 E 6TH ST, LAREDO, MO, 64652"
290790009148,0,0,100,"110 E 6TH ST, LAREDO, MO, 64652"
290790009357,0,0,100,"1081 SE YUCCA LN, CHULA, MO, 64635"
290790009360,0,0,100,"1018 SE 70TH ST, LAREDO, MO, 64652"
290790008894,0,0,100,"202 W MAIN ST, LAREDO, MO, 64652"
290790008895,0,0,100,"206 W MAIN ST, LAREDO, MO, 64652"
290790008927,0,0,100,"204 E 3RD ST, LAREDO, MO, 64652"
290790008958,0,0,100,"308 N 3RD AVE, LAREDO, MO, 64652"
290790008959,0,0,100,"302 N 3RD AVE, LAREDO, MO, 64652"
290790008960,0,0,100,"312 E 1ST ST, LAREDO, MO, 64652"
290790008961,0,0,100,"413 E 1ST ST, LAREDO, MO, 64652"
290790009128,0,0,100,"104 E 4TH ST, LAREDO, MO, 64652"
290790009129,0,0,100,"102 E 4TH ST, LAREDO, MO, 64652"
290790009130,0,0,100,"311 S 2ND AVE, LAREDO, MO, 64652"
290790009131,0,0,100,"214 E 4TH ST, LAREDO, MO, 64652"
290790009156,0,0,100,"723 SE 60TH ST, LAREDO, MO, 64652"
290790009157,0,0,100,"574 HIGHWAY V, LAREDO, MO, 64652"
290790009160,0,0,100,"515 HIGHWAY V, LAREDO, MO, 64652"
290790009197,0,0,100,"715 SE PHLOX LN, LAREDO, MO, 64652"
290790009257,0,0,100,"1161 SE HIGHWAY E, LAREDO, MO, 64652"
290790009263,0,0,100,"353 SE 98TH AVE, LAREDO, MO, 64652"
290790009275,0,0,100,"918 SE HIGHWAY E, LAREDO, MO, 64652"
290790009276,0,0,100,"925 SE 45TH ST, LAREDO, MO, 64652"
290790009277,0,0,100,"934 SE 45TH ST, LAREDO, MO, 64652"
290790008901,0,0,100,"312 W MAIN ST, LAREDO, MO, 64652"
290790008902,0,0,100,"310 S HIGHLAND AVE, LAREDO, MO, 64652"
290790008904,0,0,100,"402 W MAIN ST, LAREDO, MO, 64652"
290790008905,0,0,100,"415 W 3RD ST, LAREDO, MO, 64652"
290790008907,0,0,100,"504 W MAIN ST, LAREDO, MO, 64652"
290790008909,0,0,100,"390 SE HIGHWAY V, LAREDO, MO, 64652"
290790009061,0,0,100,"618 SE 40TH ST, LAREDO, MO, 64652"
290790009062,0,0,100,"455 SE 63RD AVE, LAREDO, MO, 64652"
290790009063,0,0,100,"426 SE 63RD AVE, LAREDO, MO, 64652"
290790009068,0,0,100,"558 SE 40TH ST, LAREDO, MO, 64652"
290790009070,0,0,100,"470 SE IVY LN, LAREDO, MO, 64652"
290790009081,0,0,100,"522 SE 60TH AVE, LAREDO, MO, 64652"
290790009082,0,0,100,"620 SE 50TH ST, LAREDO, MO, 64652"
290790009438,0,0,100,"442 HIGHWAY V, LAREDO, MO, 64652"
290790009122,0,0,100,"303 S 1ST AVE, LAREDO, MO, 64652"
290790009296,0,0,100,"420 SE 110TH AVE, LAREDO, MO, 64652"
290790009315,0,0,100,"750 POPPY LN, LAREDO, MO, 64652"
290790008818,0,0,100,"408 E 1ST ST, LAREDO, MO, 64652"
290790008820,0,0,100,"402 N 1ST AVE, LAREDO, MO, 64652"
290790008850,0,0,100,"518 W 2ND ST, LAREDO, MO, 64652"
290790008852,0,0,100,"508 W 2ND ST, LAREDO, MO, 64652"
290790008854,0,0,100,"415 W MAIN ST, LAREDO, MO, 64652"
290790008856,0,0,100,"315 W MAIN ST, LAREDO, MO, 64652"
290790008857,0,0,100,"309 W MAIN ST, LAREDO, MO, 64652"
290790008861,0,0,100,"215 W MAIN ST, LAREDO, MO, 64652"
290790008862,0,0,100,"203 W MAIN ST, LAREDO, MO, 64652"
290790008863,0,0,100,"106 W 2ND ST, LAREDO, MO, 64652"
290790008865,0,0,100,"111 W MAIN ST, LAREDO, MO, 64652"
290790008866,0,0,100,"105 W MAIN ST, LAREDO, MO, 64652"
290790009014,0,0,100,"351B SE HIGHWAY Z, TRENTON, MO, 64683"
290790009025,0,0,100,"345 SE HIGHWAY Z, TRENTON, MO, 64683"
290790009026,0,0,100,"325 SE HIGHWAY Z, TRENTON, MO, 64683"
290790009098,0,0,100,"416 S 3RD AVE, LAREDO, MO, 64652"
290790009184,0,0,100,"630 SE 72ND AVE, LAREDO, MO, 64652"
290790009235,0,0,100,"622 SE ORCHID LN, TRENTON, MO, 64683"
290790009630,0,0,100,"65 SE HIGHWAY E, TRENTON, MO, 64683"
290790009664,0,0,100,"627 S HIGHWAY 65, TRENTON, MO, 64683"
290790009439,0,0,100,"575 HIGHWAY K, LAREDO, MO, 64652"
290790008858,0,0,100,"303 W MAIN ST, LAREDO, MO, 64652"
290790009436,0,0,100,"208 W 2ND ST, LAREDO, MO, 64652"
290790008860,0,0,100,"212 S 2ND AVE, LAREDO, MO, 64652"
290790008915,0,0,100,"414 W 3RD ST, LAREDO, MO, 64652"
290790008916,0,0,100,"302 W 3RD ST, LAREDO, MO, 64652"
290790008917,0,0,100,"203 W 3RD ST, LAREDO, MO, 64652"
290790008918,0,0,100,"202 W 3RD ST, LAREDO, MO, 64652"
290790008919,0,0,100,"102 W 3RD ST, LAREDO, MO, 64652"
290790008935,0,0,100,"830 HIGHWAY E, LAREDO, MO, 64652"
290790009050,0,0,100,"355 SE 60TH ST, TRENTON, MO, 64683"
290790009051,0,0,100,"375 SE 60TH ST, TRENTON, MO, 64683"
290790009094,0,0,100,"212 S 3RD AVE, LAREDO, MO, 64652"
290790009095,0,0,100,"302 S 3RD AVE, LAREDO, MO, 64652"
290790009252,0,0,100,"451 SE 80TH ST, CHULA, MO, 64635"
290790009314,0,0,100,"1155 SE 70TH ST, LAREDO, MO, 64652"
290790009354,0,0,100,"757 HIGHWAY K, LAREDO, MO, 64652"
290790008831,0,0,100,"212 N 1ST AVE, LAREDO, MO, 64652"
290790008832,0,0,100,"103 N 1ST AVE, LAREDO, MO, 64652"
290790008886,0,0,100,"114 E MAIN ST, LAREDO, MO, 64652"
290790008887,0,0,100,"108 S MAIN, LAREDO, MO, 64652"
290790008889,0,0,100,"110 S 1ST AVE, LAREDO, MO, 64652"
290790008890,0,0,100,"114 S 1ST AVE, LAREDO, MO, 64652"
290790008891,0,0,100,"109 E 3RD ST, LAREDO, MO, 64652"
290790008910,0,0,100,"203 W 3RD ST, LAREDO, MO, 64652"
290790008912,0,0,100,"514 W 3RD ST, LAREDO, MO, 64652"
290790008913,0,0,100,"518 W 3RD ST, LAREDO, MO, 64652"
290790009018,0,0,100,"353 SE 63RD AVE, LAREDO, MO, 64652"
290790009019,0,0,100,"651 SE 40TH ST, LAREDO, MO, 64652"
290790009060,0,0,100,"660 SE 40TH ST, LAREDO, MO, 64652"
290790009203,0,0,100,"780 SE YARROW LN, LAREDO, MO, 64652"
290790009247,0,0,100,"729 SE 50TH AVE, TRENTON, MO, 64683"
290790009349,0,0,100,"930 SE 70TH ST, LAREDO, MO, 64652"
290790009350,0,0,100,"953 SE 70TH ST, LAREDO, MO, 64652"
290790008814,0,0,100,"402 N 2ND AVE, LAREDO, MO, 64652"
290790008992,0,0,100,"112 S 3RD AVE, LAREDO, MO, 64652"
290790009109,0,0,100,"203 S 2ND AVE, LAREDO, MO, 64652"
290790009112,0,0,100,"103 E 4TH ST, LAREDO, MO, 64652"
290790009132,0,0,100,"302 S 2ND AVE, LAREDO, MO, 64652"
290790009136,0,0,100,"415 S 3RD AVE, LAREDO, MO, 64652"
290790009268,0,0,100,"1019 SE HIGHWAY E, LAREDO, MO, 64652"
290790009341,0,0,100,"923 SE ROSE LN, LAREDO, MO, 64652"
290790009342,0,0,100,"927 SE ROSE LN, LAREDO, MO, 64652"
290790008822,0,0,100,"111 N 2ND AVE, LAREDO, MO, 64652"
290790008823,0,0,100,"309 N 3RD AVE, LAREDO, MO, 64652"
290790008824,0,0,100,"309 N 3RD AVE, LAREDO, MO, 64652"
290790008826,0,0,100,"301 N 3RD AVE, LAREDO, MO, 64652"
290790008827,0,0,100,"213 N 3RD AVE, LAREDO, MO, 64652"
290790008839,0,0,100,"212 N 1ST AVE, LAREDO, MO, 64652"
290790008840,0,0,100,"214 W 1ST ST, LAREDO, MO, 64652"
