"id","gender","degree_highest","date_enter_job_market"
7366209,"female",NA,2000-01-01
7339149,"male","master",1998-06-01
7391785,"female",NA,1997-06-01
220695052,"male","highschool",2006-01-01
220618293,"male",NA,1972-01-01
221339664,"male",NA,1990-07-01
221768429,"female","master",2003-06-01
221342488,"male",NA,2001-01-01
220747366,"male",NA,1986-01-01
221349737,NA,"bachelor",2002-02-01
221811590,NA,NA,2008-01-01
177890537,"male","bachelor",1996-01-01
221347646,"male","bachelor",1992-07-01
221349716,"male",NA,2010-05-01
178493933,"female","master",2005-05-01
221379689,"female","master",2003-04-01
222007834,"male",NA,2005-08-01
220734953,"female","master",2000-06-01
221829729,"male","bachelor",1993-06-01
221965614,"male",NA,2002-01-01
214571757,"male",NA,1991-06-01
222077813,"male",NA,2001-09-01
222163999,"male","master",2008-08-01
222208474,NA,"highschool",2011-01-01
222504401,"male",NA,2015-01-01
222508440,"male","others",2005-12-01
222060173,"male","bachelor",NA
222063672,"male","master",1999-01-01
222097521,"male",NA,2009-01-01
214547046,"male","master",1982-01-01
222211349,"male",NA,1985-01-01
222071015,NA,"others",2011-07-01
214592247,"male","master",2007-08-01
221355811,"male",NA,NA
222207537,"male","master",2011-08-01
222204343,"male",NA,2010-01-01
222491334,"male",NA,2012-01-01
222491160,"male",NA,1999-01-01
222195477,"male","doctor",1999-02-01
222323208,"male","master",1986-08-01
222325232,"male",NA,2004-12-01
222245201,"male","master",2007-01-01
222243730,NA,NA,2007-01-01
222269308,"male",NA,1991-12-01
222185151,"male",NA,1990-01-01
222503611,"male","others",1980-12-01
222346055,"male","master",2016-11-01
222337055,"male",NA,2005-08-01
222175030,"female","highschool",1998-03-01
222306363,"male",NA,1989-01-01
222239316,"male","master",1997-06-01
222347576,"male","master",NA
222502576,"male","master",2002-01-01
222241377,"female","master",2010-06-01
222275151,"male","bachelor",2007-02-01
222249254,"female",NA,2011-02-01
222311995,"male",NA,1993-01-01
222161253,"male",NA,2004-03-01
222306838,"male","master",2004-01-01
222412853,"male",NA,1997-01-01
222333002,"female","bachelor",2009-12-01
222404818,NA,NA,1996-09-01
222430863,NA,NA,NA
222400468,"male","master",1988-08-01
222352036,"male",NA,2005-05-01
222297340,"male","bachelor",2013-06-01
222376642,"female",NA,2008-01-01
222413148,"male",NA,1992-09-01
222471280,"male",NA,2009-01-01
222448604,"male",NA,2008-04-01
222387238,"male",NA,1992-05-01
212283130,"female","doctor",2009-06-01
217817955,"male",NA,1980-01-01
212401406,"male",NA,1969-12-01
222418378,"male",NA,1985-06-01
212327804,"male","master",1969-06-01
212344672,"male","master",1997-01-01
218660917,"male",NA,2001-09-01
212359537,"male","bachelor",1986-01-01
222434136,"male","master",1997-01-01
222462729,"male",NA,1969-09-01
212303221,"male","master",2008-01-01
222462051,"female",NA,2006-09-01
218720101,"male",NA,2010-01-01
218727535,NA,"master",NA
212301964,"male","highschool",2004-11-01
222476734,"male","master",NA
212400364,"female","master",NA
212397378,"male","bachelor",2004-01-01
218633981,"male","bachelor",2003-10-01
222473902,"male",NA,2008-01-01
217824809,NA,NA,1997-07-01
222383053,"male",NA,2002-01-01
218702661,NA,"certificate",2010-01-01
221805833,NA,NA,2007-01-01
212437277,"male","bachelor",2011-01-01
212448881,"male","bachelor",1993-10-01
221825997,"female","highschool",2013-01-01
218629274,"male","highschool",2013-11-01
218680448,"female",NA,2006-01-01
221814312,"male",NA,2007-10-01
218757858,"female","master",2011-06-01
218724325,"male",NA,2007-02-01
221784108,"male",NA,1997-01-01
221808295,"male","master",1986-01-01
221858501,"male","master",1984-07-01
222484925,"male",NA,NA
221872550,"male",NA,2009-01-01
212438405,"male","bachelor",1984-07-01
221888476,"male","master",1977-01-01
221903446,"male",NA,1992-05-01
221926366,"male","master",1996-01-01
221881261,"male",NA,2007-01-01
212480235,"male","master",NA
212558711,"male","bachelor",1996-01-01
212489604,"male",NA,2007-06-01
212464900,"female",NA,1998-08-01
221932036,"male",NA,2014-04-01
212489840,"male","master",2006-05-01
212435770,NA,"bachelor",2010-08-01
212480653,NA,"master",1992-01-01
212492076,"male","master",2002-01-01
212468377,"male","master",NA
212515919,"male","associate",2006-06-01
212459028,"male","master",1999-01-01
212535197,"female",NA,1990-07-01
221822551,NA,"bachelor",2008-05-01
212489926,"male","bachelor",1983-06-01
221943490,"male",NA,NA
218850681,NA,"master",1997-05-01
219923590,NA,"master",2010-03-01
219894163,"male","bachelor",2006-04-01
219996690,"male","others",2003-09-01
212492115,NA,"master",2007-09-01
212604200,"male","bachelor",1998-08-01
218865716,"female","bachelor",2000-12-01
219969092,"female","master",2001-01-01
220024156,"male","master",2007-01-01
212602620,"female","master",1993-10-01
218800812,"female",NA,2002-03-01
218831841,"female",NA,2008-08-01
212687131,"male",NA,2007-06-01
218893135,"female","bachelor",2003-05-01
218834888,"male","master",1990-01-01
212726999,"male","bachelor",1998-01-01
212590480,"female","highschool",2003-12-01
212618042,"male",NA,1989-05-01
212663975,"female",NA,2008-09-01
218829764,"male","master",2007-04-01
218785873,"male","bachelor",2001-07-01
212609087,"female","bachelor",2012-01-01
212719125,"female","master",2003-05-01
212708689,"male","bachelor",2004-01-01
212706290,"male",NA,2008-06-01
212678838,"male","others",1979-01-01
212684291,"male",NA,1990-02-01
218857678,"female","master",2003-02-01
212661235,"male",NA,2005-11-01
218884901,NA,"bachelor",1988-01-01
218859057,NA,"master",1995-01-01
220106585,"male",NA,1990-04-01
218827459,"male","highschool",1997-05-01
5453251,NA,"master",1975-01-01
4924246,"female",NA,2003-05-01
4885697,"male","highschool",1986-09-01
4917500,"male","master",1998-08-01
5442568,"female","others",1992-03-01
5454698,"male",NA,1971-01-01
5465206,"male","master",1981-01-01
5429451,"male","others",2006-07-01
5463527,"male","bachelor",2003-08-01
5437696,"female",NA,1998-07-01
7395461,"female",NA,1999-01-01
7400576,"female",NA,1994-04-01
7429204,NA,"master",2003-12-01
5427855,NA,"master",1977-05-01
5470162,NA,NA,2004-06-01
5452314,"male","others",NA
5425580,NA,"master",1979-01-01
5450760,"female","bachelor",1996-01-01
5462144,"male",NA,1979-07-01
5433579,"male","associate",1986-08-01
5433848,"male","highschool",2002-05-01
5470212,"female","bachelor",1984-11-01
4904337,"female",NA,2000-10-01
5433136,"male","associate",1973-01-01
7442890,"male",NA,1999-05-10
7400522,"female","highschool",2000-09-01
7395964,"male","bachelor",1996-01-01
7406058,"male",NA,2001-01-01
7419636,"male",NA,2001-10-01
7436497,"male","bachelor",NA
7436681,"male",NA,1988-01-01
212702839,NA,"bachelor",1999-12-01
220111675,"male",NA,1999-05-01
220176963,"male",NA,1998-06-01
220186161,"male",NA,1978-01-01
220106029,"male","master",2004-01-01
219008166,"female","certificate",2001-06-01
218979047,"male","master",1979-01-01
218849549,"male","doctor",NA
220202867,"male",NA,NA
220161554,"male","master",1998-01-01
218848748,"female",NA,1981-01-01
218906472,"female","master",2011-11-01
218905955,"male","master",2005-01-01
218994212,"male","others",1980-12-01
220189234,"female","bachelor",2012-01-01
220105964,"male","doctor",1976-01-01
220188000,"female","others",1986-09-01
219054870,NA,NA,2011-01-09
217705200,"female","master",1999-11-01
218925553,"male",NA,2000-01-01
220214870,"male","master",1976-07-01
218901709,"male","master",2000-01-01
218947409,"male",NA,1983-08-01
218995355,"male","highschool",NA
219076591,"male",NA,2015-01-01
219087666,"male",NA,2012-10-01
219014186,"male",NA,1988-07-01
219013378,"male","bachelor",1988-06-01
219105576,"male",NA,1998-02-01
219063907,NA,"master",2008-05-01
219033068,"male","master",NA
218960984,"male",NA,1983-08-01
219052660,"male",NA,2002-03-01
217723528,"female","master",2013-09-01
217793947,"male","master",1981-01-01
217892527,"male","master",1995-09-01
217852736,"male","master",2003-06-01
217717975,"female","master",2003-07-01
217856080,"male",NA,2001-05-01
217733417,"male","doctor",2004-04-01
217859854,"male","bachelor",1980-01-01
217711840,"female","bachelor",1986-09-01
217936870,NA,"master",1998-06-01
217951123,"male","master",1997-06-01
218066597,"male","master",2000-01-01
217927382,"male","bachelor",1971-01-01
218088489,"female","bachelor",2015-06-01
217982078,"female",NA,2008-05-01
217929638,NA,NA,2001-01-01
217984133,"female","bachelor",2011-10-01
217962486,"male","others",1984-01-01
217884470,"male",NA,2002-03-01
217955419,"female","bachelor",2004-02-01
218039535,"male",NA,2004-01-01
218043541,NA,"bachelor",2011-04-01
218081703,"male",NA,1991-10-01
217940847,"male",NA,NA
218069140,"male",NA,2002-06-01
217982754,NA,NA,2014-10-01
217957939,"male",NA,2008-09-01
218074934,"male",NA,1995-11-01
218062294,NA,"master",NA
8703098,"female","others",1998-06-01
5498074,"male",NA,1975-08-01
4912294,"male","master",2000-01-01
5464951,NA,"doctor",1988-12-01
5511304,"male",NA,2002-03-01
4901499,"female","master",1988-05-01
5433667,"male",NA,1992-01-01
4906077,"female","master",2002-08-01
5496528,"male",NA,1990-12-01
5498591,"female",NA,2002-12-01
5438462,"male",NA,1999-04-01
5515025,"male","master",2006-01-01
5474315,"male","master",2002-01-01
5501284,"male","bachelor",1974-01-01
5493955,"male",NA,1992-01-01
7472798,"male",NA,1994-01-01
5458204,"male","master",1985-01-01
5491225,"male",NA,1990-01-01
1440631,NA,NA,1976-01-01
1447001,NA,NA,2005-06-01
1447179,NA,NA,1976-01-01
7446726,"male",NA,1997-01-01
8992634,"female","others",1998-01-01
7431221,"male",NA,1990-09-01
7468992,NA,"associate",1996-07-01
7472850,"male","master",NA
7459878,"male","master",1976-05-01
8982100,NA,"bachelor",1989-01-01
8977802,"male",NA,1996-01-01
8986443,"male","master",1978-01-01
8986611,"male","bachelor",2003-01-01
7446642,"male","master",1983-09-01
8971277,"female","bachelor",1999-04-01
8704760,"female",NA,2004-09-01
8976361,"male",NA,1989-01-01
8970277,"male",NA,2001-05-01
8971782,"male","master",1976-06-01
7468374,"male",NA,1988-01-01
7465028,"male",NA,2001-11-01
8997055,"female","bachelor",2002-01-01
8708366,"male","master",1993-03-01
8977172,"female","bachelor",1994-01-01
8980585,"male",NA,1976-01-01
8980956,"male","master",1975-01-01
8990679,"female","bachelor",2002-03-01
8972327,"female","master",NA
5502137,"male",NA,1980-11-01
5485645,"male",NA,2003-04-01
8978171,"female","bachelor",1994-04-01
3473749,NA,NA,1990-08-01
2862360,"male","master",1995-01-01
3244476,"male","others",1990-01-01
7351260,"male",NA,1997-05-01
7351327,"male","bachelor",1996-08-01
7370079,"male","bachelor",1976-01-01
7377199,"male","master",1988-01-01
7376548,"female","bachelor",2000-01-01
7469513,"male","bachelor",1989-01-01
8980423,"female","master",2006-01-01
7362459,"male","master",1977-05-01
7351494,"male",NA,1989-01-01
7379590,"male","master",1975-01-01
8977277,NA,"bachelor",1994-01-01
7339497,NA,"master",1981-05-01
8977448,"male","master",1979-08-01
7332927,NA,"highschool",2003-08-01
8977992,"male","master",1984-01-01
8980261,"male","master",1988-01-01
8996068,"male","master",2002-01-01
9001242,"female","master",2004-06-01
8984420,"female",NA,1986-01-01
3539641,"female",NA,2008-01-01
3539705,"male","certificate",2007-04-01
3545560,"male","master",1987-10-01
3522739,"male","master",1992-08-01
3545793,"male","bachelor",2000-01-01
3548691,"male",NA,1985-02-01
3541913,NA,NA,1992-01-01
3588973,"male","master",1993-03-01
4534911,"male","bachelor",1978-01-01
3542651,"female","master",2003-05-01
3581251,"male","master",2004-10-01
3253141,"male",NA,1957-01-01
3585484,"male","master",1995-01-01
4234722,"male",NA,1987-01-01
9395534,"male","bachelor",1999-05-01
4230410,"male","master",1985-11-01
4236098,"male","master",2001-01-01
4230090,"male",NA,2001-05-01
4274008,"male","master",1996-11-01
4269967,"male","bachelor",1980-01-01
4261256,"female","bachelor",1991-01-01
8995341,"female",NA,1990-02-01
4280630,"male",NA,2008-11-01
9016067,"female",NA,1997-08-01
9064580,"male","bachelor",2003-01-01
9388441,"male","bachelor",1970-01-01
9380701,NA,NA,1995-10-01
9011452,"female",NA,1996-01-01
9005638,"male","master",1979-12-01
9043139,"female",NA,2001-06-01
3672794,"male","others",1991-01-01
4276329,"male","master",1985-11-01
3661836,"male",NA,1980-01-01
3294530,"male","others",1996-04-01
3610927,"female",NA,2002-01-01
9390401,"male","master",1971-07-01
9034533,"female","certificate",1993-06-01
9382119,"male",NA,1983-01-01
9072310,"male","master",1991-01-01
9013751,"male","bachelor",2002-06-01
9011886,"male",NA,1988-01-01
9394035,"female","bachelor",1986-01-01
8998133,"female","master",1987-06-01
7279089,"male","bachelor",2000-01-01
3750528,NA,"master",1984-06-01
4618365,"male",NA,1972-01-01
4969829,"male","master",1993-01-01
4986943,"male","master",1982-08-01
5597688,"female",NA,1995-06-01
5567421,"male",NA,1970-01-01
5594277,"male","master",1984-01-01
7316938,"female","master",1996-10-01
5578484,"female","bachelor",2001-09-01
8269252,"female","bachelor",1986-01-01
5604776,NA,"others",2007-12-01
6855961,"male",NA,1999-03-01
7284575,"male","master",1980-01-01
7320614,"female",NA,2003-01-01
7289534,"male","bachelor",1992-09-01
6843846,"male","bachelor",1974-01-01
7318719,"female",NA,1998-04-01
7259143,"female",NA,1999-09-01
8281159,"female","bachelor",2004-10-01
6887465,"male",NA,1978-01-01
8317589,"male",NA,1995-01-01
8300040,"male","certificate",2001-01-01
7308189,"male",NA,1993-01-01
7261189,"male","master",1965-01-01
7286018,"male","bachelor",1992-06-01
8308620,NA,NA,1988-01-01
7260468,"male","master",1985-01-01
8324909,"male",NA,2003-04-01
7303868,"male",NA,1981-10-01
7286020,"male",NA,1997-09-01
7284334,"male",NA,1995-11-01
8266389,"male","bachelor",1988-01-01
8313187,"male",NA,2004-03-01
8290499,NA,"doctor",1995-01-01
5664172,"male","bachelor",2004-01-01
5673891,"male","master",1981-10-01
5687445,"male",NA,1988-11-01
5701108,"male",NA,1997-01-01
5663943,"male","master",1995-02-01
6097577,NA,"certificate",1994-04-01
5666415,NA,"master",1984-01-01
5665076,"male","bachelor",1989-03-01
5663306,"male",NA,2001-04-01
5687451,NA,NA,2005-06-01
5692517,NA,NA,2001-09-01
5686620,"male","master",1998-01-01
5678730,"male",NA,1977-10-01
5665143,"male",NA,1979-01-01
5708569,"male","master",2003-04-01
5691397,"male",NA,1987-01-01
6090598,"male",NA,1998-06-22
6127478,NA,NA,2001-11-21
5665083,NA,NA,1989-04-01
5698275,"male",NA,1985-11-06
6076839,"female","bachelor",2002-01-01
5690798,NA,"master",1994-01-01
5677937,"male",NA,2009-09-01
5665079,NA,"master",2004-01-01
5682570,"male",NA,1980-01-01
5665163,NA,NA,1998-03-01
6097505,NA,NA,1992-05-01
5690420,NA,NA,1993-01-01
5707018,"female","master",1980-01-01
5698625,"male","master",1997-10-01
6109586,NA,NA,1998-01-01
5665045,NA,NA,2007-06-01
6157494,"male","highschool",2001-01-01
5671349,"male",NA,1984-06-01
5666099,"male",NA,1994-01-01
5690322,NA,NA,2000-07-01
5687455,"female",NA,2006-09-01
5680654,NA,"bachelor",2003-08-01
5692368,"male","bachelor",1997-06-01
3289303,NA,"master",1984-01-01
5668585,"female",NA,2001-08-01
6052289,"male","master",1993-06-01
6110702,NA,NA,2005-03-01
6074990,"male",NA,1985-05-01
6130292,NA,NA,1988-01-01
5514590,"female","bachelor",1980-01-01
5515775,NA,"master",2004-05-01
6108353,NA,"master",1997-01-01
6158479,NA,NA,1989-09-19
5478530,"male","master",1997-01-01
5514583,"male",NA,1998-01-01
5507385,"female","others",1998-06-01
5493945,"female","bachelor",2007-09-01
5507397,"male",NA,1981-10-01
5502846,"male","master",1977-01-01
5507847,"male","others",2005-01-01
5519811,"male","master",1974-01-01
5502183,"male","bachelor",1977-01-01
5767322,NA,"bachelor",1993-01-01
5690300,NA,"bachelor",2004-01-01
6134457,"female","bachelor",2006-05-01
5689131,"female",NA,1976-07-01
5482429,"male","master",1978-05-01
5490015,"male","bachelor",1996-07-01
5718624,"male",NA,1986-04-01
5496405,NA,"bachelor",2007-02-01
6157299,"female","master",1999-01-01
6160504,"male","bachelor",1980-02-01
6069198,"male",NA,1984-07-01
5764766,"male",NA,1984-01-01
5503337,"female",NA,2007-08-01
5511246,"male",NA,2007-08-01
6157083,NA,NA,1977-09-01
5480895,"male",NA,2001-05-01
6095300,NA,"associate",2003-05-01
5515001,NA,NA,2007-10-07
6097562,"male","bachelor",1978-01-01
5500594,"male",NA,2001-05-01
6135287,"male",NA,2000-01-01
5499672,"female",NA,2002-08-01
6159184,"male","bachelor",1999-01-01
5489814,"female","bachelor",2001-06-01
5723840,"male","master",1993-06-01
6110726,"male",NA,1991-01-01
6097601,"male",NA,1996-12-01
6086896,"male",NA,1987-05-01
6162843,"male",NA,1983-01-01
6735367,"female",NA,1996-07-01
6715934,"male",NA,1986-08-01
6736796,"male","bachelor",2005-06-01
6715813,"female",NA,2001-01-01
6717597,"male","master",2002-01-01
6717623,"male","bachelor",2006-07-01
6750488,"male",NA,NA
6759167,"female",NA,2009-01-01
5482097,"male",NA,1997-01-01
6755307,"male",NA,2001-04-01
6758413,"male","others",1973-07-01
6765926,"male","master",1982-01-01
6716747,"male",NA,1997-05-01
6757520,"male","master",2004-02-01
5497458,"male",NA,1992-07-01
6758419,"male","associate",1984-08-01
6735292,"male","master",1994-01-01
6757486,"male",NA,2012-01-01
6735196,"male","master",2006-05-01
5508436,"male","highschool",1986-01-01
6764394,"female",NA,2000-05-01
5507749,"male","master",1986-11-01
6735905,"male","bachelor",2007-03-01
6715808,"male",NA,1997-06-01
6717615,"male","master",1993-11-01
6735298,"female",NA,2000-04-01
6759187,"male",NA,1995-08-01
6736708,"male",NA,1998-11-01
6756381,"male","master",1994-01-01
6715929,"male",NA,2009-06-01
6716675,"male","master",1991-04-01
6727905,"male","master",1995-01-01
6736758,"female","master",1992-01-01
3247385,"male","master",1974-12-01
3245356,"male",NA,2000-01-01
5518395,"male",NA,2000-06-01
6758217,"male","master",2004-09-01
6736623,"female",NA,2001-08-01
6113927,"male","master",2005-05-01
6718479,"male","bachelor",1999-01-01
6756691,"male","bachelor",2006-01-01
6715973,"male","others",1997-07-01
6715814,"female","master",1998-10-01
6735315,"male",NA,2008-03-01
6717643,"female","bachelor",1986-02-01
6735148,"male","master",1986-01-01
6735289,"male","bachelor",2001-08-01
6759337,"male",NA,2003-01-01
6716682,"female","bachelor",2003-10-01
6719971,"male",NA,2001-11-01
6756484,"male","bachelor",2008-08-01
6757527,"male",NA,2004-01-01
6717570,"male","master",2006-10-01
6717609,"male","highschool",1989-01-01
6736463,"male","bachelor",2003-09-01
6753077,"male","bachelor",1975-01-01
6756452,"male","bachelor",2005-01-01
6753663,"female",NA,1981-01-01
6756418,"male","master",1992-09-01
6742784,"female","bachelor",1986-09-01
6759322,"female","master",1999-05-01
6717696,"male",NA,2001-04-01
6715758,NA,"others",1998-08-01
6715931,"male","highschool",2004-03-01
6715969,NA,NA,2005-01-01
6718460,"male","master",1997-06-01
6735175,"female",NA,NA
6716772,"female","bachelor",2005-07-01
6715775,"male",NA,2004-01-01
6756749,"male","master",1995-01-01
6725625,"male","master",1989-01-01
6754838,"male","master",1995-01-01
6755681,"male","bachelor",1985-01-01
3299421,"female",NA,1996-01-01
3670872,NA,NA,NA
3875119,"female",NA,1996-01-01
3866560,"male",NA,1988-01-01
5547040,"male","master",1983-02-01
6776547,"female",NA,1998-02-01
5556160,"male",NA,1969-06-01
5535207,NA,"master",1998-05-01
5539630,"male","associate",1999-08-01
5546898,"male","bachelor",1998-03-01
5529525,"female","bachelor",1988-05-01
6779191,"male",NA,1993-04-01
5540829,"male","bachelor",2003-01-01
6776833,"male",NA,1999-10-01
3630643,"female","doctor",1987-01-01
3252513,"male",NA,1999-01-01
9690886,"male","others",1975-09-01
9691346,"male",NA,2000-01-01
9695887,"male",NA,1977-06-01
6803090,"male","master",2000-01-01
9691382,"male","bachelor",2001-07-01
6776451,"male","master",1991-01-01
7977344,"male","master",1986-05-01
9013455,"male","bachelor",2000-02-01
4916007,"female",NA,2004-05-01
4923837,"female","bachelor",2004-03-01
6814301,"male","others",1983-01-01
5722063,"male",NA,1998-09-01
6797581,"male","master",1987-02-01
7958190,"male",NA,1989-03-01
5718577,"male",NA,1982-11-01
6800893,"male","bachelor",2003-01-01
6786952,"male","master",1996-11-01
9038298,NA,"master",1984-10-01
6823753,"male",NA,1980-01-01
9022765,NA,NA,1981-05-01
9061358,"male",NA,1981-07-02
6018441,"male",NA,1981-08-01
9060785,"male","master",2001-02-01
6796077,"male","master",2005-10-01
9076342,"male",NA,1992-08-01
9013642,"female","master",1989-01-01
9014107,"male","bachelor",1986-01-01
9010238,NA,"bachelor",2000-11-01
9070554,"male","bachelor",1994-01-01
9006385,"female","bachelor",1994-01-01
9059581,"female",NA,1980-12-01
9069778,"male","master",1982-11-01
3710046,"male","bachelor",1989-01-01
3696587,"male","bachelor",1968-01-01
3705340,"male","bachelor",1999-06-01
3713507,"male","master",1987-01-01
4921698,"female","master",2004-01-01
5745434,"male","others",2001-05-01
5733770,"male","others",1999-09-01
5749122,"male","master",2002-01-01
5745849,"male","master",1990-01-01
5727020,"female","doctor",1991-05-01
5746107,"male","bachelor",1980-01-01
5763760,NA,"master",1982-03-01
5758030,NA,"others",2000-09-01
5730517,"male","master",2002-01-01
5745945,"male",NA,1997-11-01
5733262,NA,"bachelor",2001-01-01
5743972,NA,NA,2004-01-01
5763741,"male",NA,2005-05-01
5751052,"male",NA,2007-01-01
5732249,"female","master",NA
5751095,NA,NA,2002-03-01
5751199,"male","bachelor",1992-04-15
5755589,NA,"bachelor",1994-01-01
5764584,"male",NA,1900-01-01
5755587,"male",NA,2004-01-01
5767301,NA,"master",1995-10-01
3680079,"male","doctor",1980-01-01
5751140,NA,NA,1996-11-01
5758067,NA,"bachelor",2000-12-01
5759420,"male","others",2003-01-01
5758043,NA,"master",2001-01-01
9105688,"male","bachelor",1972-04-01
5773525,"male","master",2000-01-01
10718420,"male","bachelor",1967-01-01
10646450,NA,NA,1984-01-01
9119828,"male","master",1989-01-01
10687206,NA,NA,1980-01-01
4940116,"female","bachelor",NA
5755652,"female","master",2001-05-01
5773597,"male","highschool",2007-05-01
5772669,NA,"bachelor",2007-06-01
5773727,"male",NA,1991-03-01
5758046,"female","master",2002-01-01
9084082,"female","bachelor",1999-01-01
5768802,"male",NA,1992-04-01
3706206,"male",NA,1989-06-01
3714618,"male",NA,1994-01-01
9754164,"male",NA,1983-01-01
9116845,"female","bachelor",1996-06-01
3705389,"male",NA,2002-04-01
8721164,"male",NA,2001-01-01
8737557,"male",NA,1997-05-01
8722352,"male","master",1975-10-01
9132971,"male","bachelor",2006-05-01
9719885,"male","doctor",1981-01-01
8719585,"male","master",1981-01-01
8755657,"female","master",2002-07-01
8729935,"male","master",1993-07-01
8733567,"male","bachelor",1986-01-01
9078237,"male","bachelor",1975-01-01
8763034,"male","associate",1985-04-01
8720163,"male","master",1998-01-01
8731925,"male","highschool",1991-01-01
8722744,"male","bachelor",1980-10-01
8727802,"male",NA,1997-05-01
8734626,"male","bachelor",2003-03-01
8719573,"male","master",1981-01-01
8727215,"male","master",1997-11-01
8732963,"male","bachelor",1999-01-01
8732803,"male",NA,1996-05-01
9104661,"male",NA,1997-07-01
10687800,"male",NA,1990-01-01
9739221,NA,NA,1996-01-01
10680547,"male",NA,1997-09-01
9092118,"male","master",1984-01-01
9133502,"male",NA,1999-01-01
10713361,"male","bachelor",1998-01-01
10719034,NA,NA,1992-02-01
9119515,"male",NA,2004-09-01
8728653,"male","bachelor",1986-01-01
5787889,"female","others",2005-07-01
5812636,"male",NA,2006-06-01
5787466,NA,"master",2000-10-01
5787620,"male","master",1995-01-01
5836170,"male",NA,1998-02-01
8759550,NA,"doctor",1993-08-01
8744084,"female","bachelor",2004-01-01
9729956,"male","others",1998-07-01
2090637,"male","doctor",1976-01-01
8722516,"male",NA,1976-06-01
8724771,"female",NA,2003-01-01
8719816,"male",NA,1983-09-01
8737079,"male",NA,1996-01-01
8729693,"male","master",1981-01-01
8729022,"male","master",1981-01-01
9133372,"male","master",1981-01-01
8725813,"female",NA,2001-01-01
8724403,"male","bachelor",2003-01-01
8718972,"female",NA,2005-01-01
8731680,"male",NA,2001-01-01
8728752,"male","master",1978-01-01
8778784,"female","doctor",2004-04-01
9704619,"male",NA,1974-12-01
9117943,"male",NA,1995-01-01
10720856,NA,"master",1981-01-01
9129889,"male",NA,1989-01-01
6786936,"male",NA,1999-06-01
4267683,"male",NA,2003-01-01
6819067,"male","others",2002-04-01
4270855,"female","bachelor",2007-03-01
4422719,NA,"certificate",1977-10-01
6817910,"male","bachelor",1984-01-01
6818116,"male",NA,2009-04-01
6794055,"male","certificate",1971-06-01
6796018,"male","bachelor",1975-08-01
6814899,"male",NA,2005-06-01
6773711,NA,NA,1995-06-01
6810468,"male",NA,1992-08-01
6786256,"male","bachelor",1986-01-01
6778819,NA,NA,2000-07-01
6785106,"male",NA,1993-12-01
7975516,"male","master",1997-01-01
2090443,"female",NA,1998-01-01
2112848,"male","master",2007-03-01
6815655,"male",NA,2002-01-01
9096697,"male","bachelor",2003-06-01
9083470,"male","bachelor",1999-05-01
9376633,NA,NA,1975-02-01
9106482,NA,NA,1996-12-01
6693307,"male","others",2000-08-01
6776644,"male","bachelor",2002-01-01
9083766,"male","master",1974-06-01
9111173,"female","associate",1981-01-01
8778365,"male","master",1987-06-01
6776479,"male","master",1981-01-01
6798925,"male",NA,2001-06-01
6787127,"male","master",1983-10-01
9107990,"male","master",1986-01-01
6783745,"male","master",NA
7991529,"male",NA,1982-01-01
7988539,"female","master",1973-01-01
6792316,"female","certificate",1990-04-01
8038359,"male","bachelor",1997-01-01
8038721,"male","master",1972-04-01
9116967,"male","others",2007-11-01
8019747,"male",NA,2004-04-01
9128884,NA,"master",2004-01-01
9114497,"female",NA,2005-10-01
2214364,"male",NA,1983-01-01
2209816,"female","master",2006-05-01
6786436,NA,NA,1994-02-01
6787586,"male",NA,2000-06-01
7983358,"male",NA,1995-01-01
8018768,"male","master",1987-01-01
7989994,"male",NA,1985-01-01
8038200,"male",NA,1979-01-01
7991590,"female","master",1997-04-01
7977203,"female","doctor",2004-04-01
9122229,"male",NA,1985-06-01
9122993,"male",NA,1971-08-01
9104483,"male","master",2001-11-01
8006689,"male",NA,2002-08-01
8025002,NA,NA,1989-03-01
8039156,NA,"master",1991-12-01
7991023,"male","master",2001-01-01
8005563,"male",NA,2001-08-29
6776626,"female",NA,2000-11-01
7987819,"male","master",1985-01-01
6796185,"male",NA,1980-09-01
8001413,"male","master",2003-02-01
6786302,"male",NA,1996-07-01
7999096,"male","master",1992-12-01
8039028,"male",NA,1970-01-01
6812978,"male",NA,1984-10-01
8024784,"male","bachelor",1975-11-01
9086086,"male",NA,2001-06-01
9112446,"female","master",1996-01-01
9112638,NA,"master",1996-08-01
9104996,"male",NA,1962-01-01
9111541,"male","bachelor",1974-03-01
9119831,"male","bachelor",1996-06-01
9107859,"male","bachelor",1977-01-01
8006143,"male",NA,2002-09-01
8035903,"male","bachelor",1978-01-01
8023140,"male","others",1990-01-01
8004369,"male","master",1979-01-01
8018320,"male",NA,1994-01-01
9111757,"male",NA,1984-01-01
9113260,"male","master",1987-02-01
8043679,"female","master",2001-01-01
7987516,"female","master",1973-08-01
8034262,"male","master",1981-01-01
8039061,"male",NA,1987-01-01
8042999,"male","master",1990-07-01
9104864,"male",NA,1979-01-01
9086726,"female","associate",2000-01-01
8038678,"male",NA,1988-12-01
9104992,"male",NA,1962-01-01
9120460,"male","master",1981-01-01
4620444,NA,NA,1985-01-01
4969833,"male","master",1993-01-01
4626310,"male","master",1975-01-01
4633905,"male",NA,2004-09-01
8336040,"male",NA,1998-01-01
6845292,"female",NA,1995-11-01
6847709,"male","others",1992-03-01
954361,"male","bachelor",1995-07-01
4627259,"male","master",1974-06-01
