"State","date","Year","Month","jolts","bgt","per_change","Month2","time"
"Utah","2019-05",2019,5,93000,24006,-74.1870967741935,"05",2019-05-01
"Utah","2019-06",2019,6,90000,18853,-79.0522222222222,"06",2019-06-01
"Utah","2019-07",2019,7,84000,16407,-80.4678571428571,"07",2019-07-01
"Utah","2019-08",2019,8,81000,24557,-69.6827160493827,"08",2019-08-01
"Utah","2019-09",2019,9,80000,28840,-63.95,"09",2019-09-01
"Vermont","2010-01",2010,1,7000,1118,-84.0285714285714,"01",2010-01-01
"Vermont","2010-10",2010,10,9000,3410,-62.1111111111111,"10",2010-10-01
"Vermont","2010-11",2010,11,9000,3191,-64.5444444444445,"11",2010-11-01
"Vermont","2010-12",2010,12,9000,2653,-70.5222222222222,"12",2010-12-01
"Vermont","2010-02",2010,2,8000,2105,-73.6875,"02",2010-02-01
"Vermont","2010-03",2010,3,7000,1952,-72.1142857142857,"03",2010-03-01
"Vermont","2010-04",2010,4,9000,2711,-69.8777777777778,"04",2010-04-01
"Vermont","2010-05",2010,5,9000,3366,-62.6,"05",2010-05-01
"Vermont","2010-06",2010,6,9000,2507,-72.1444444444444,"06",2010-06-01
"Vermont","2010-07",2010,7,9000,2741,-69.5444444444444,"07",2010-07-01
"Vermont","2010-08",2010,8,9000,3176,-64.7111111111111,"08",2010-08-01
"Vermont","2010-09",2010,9,9000,3510,-61,"09",2010-09-01
"Vermont","2011-01",2011,1,8000,2721,-65.9875,"01",2011-01-01
"Vermont","2011-10",2011,10,9000,3606,-59.9333333333333,"10",2011-10-01
"Vermont","2011-11",2011,11,9000,2056,-77.1555555555556,"11",2011-11-01
"Vermont","2011-12",2011,12,9000,5447,-39.4777777777778,"12",2011-12-01
"Vermont","2011-02",2011,2,9000,2538,-71.8,"02",2011-02-01
"Vermont","2011-03",2011,3,8000,3387,-57.6625,"03",2011-03-01
"Vermont","2011-04",2011,4,9000,2917,-67.5888888888889,"04",2011-04-01
"Vermont","2011-05",2011,5,9000,3206,-64.3777777777778,"05",2011-05-01
"Vermont","2011-06",2011,6,9000,3384,-62.4,"06",2011-06-01
"Vermont","2011-07",2011,7,9000,3885,-56.8333333333333,"07",2011-07-01
"Vermont","2011-08",2011,8,9000,2755,-69.3888888888889,"08",2011-08-01
"Vermont","2011-09",2011,9,9000,3412,-62.0888888888889,"09",2011-09-01
"Vermont","2012-01",2012,1,8000,3411,-57.3625,"01",2012-01-01
"Vermont","2012-10",2012,10,10000,1591,-84.09,"10",2012-10-01
"Vermont","2012-11",2012,11,9000,1786,-80.1555555555556,"11",2012-11-01
"Vermont","2012-12",2012,12,10000,2773,-72.27,"12",2012-12-01
"Vermont","2012-02",2012,2,9000,4660,-48.2222222222222,"02",2012-02-01
"Vermont","2012-03",2012,3,9000,3986,-55.7111111111111,"03",2012-03-01
"Vermont","2012-04",2012,4,10000,2573,-74.27,"04",2012-04-01
"Vermont","2012-05",2012,5,11000,2902,-73.6181818181818,"05",2012-05-01
"Vermont","2012-06",2012,6,11000,3281,-70.1727272727273,"06",2012-06-01
"Vermont","2012-07",2012,7,10000,2204,-77.96,"07",2012-07-01
"Vermont","2012-08",2012,8,10000,1956,-80.44,"08",2012-08-01
"Vermont","2012-09",2012,9,10000,1428,-85.72,"09",2012-09-01
"Vermont","2013-01",2013,1,9000,3442,-61.7555555555556,"01",2013-01-01
"Vermont","2013-10",2013,10,10000,3147,-68.53,"10",2013-10-01
"Vermont","2013-11",2013,11,9000,2722,-69.7555555555556,"11",2013-11-01
"Vermont","2013-12",2013,12,10000,3073,-69.27,"12",2013-12-01
"Vermont","2013-02",2013,2,9000,2935,-67.3888888888889,"02",2013-02-01
"Vermont","2013-03",2013,3,9000,2571,-71.4333333333333,"03",2013-03-01
"Vermont","2013-04",2013,4,9000,2247,-75.0333333333333,"04",2013-04-01
"Vermont","2013-05",2013,5,10000,2192,-78.08,"05",2013-05-01
"Vermont","2013-06",2013,6,10000,2172,-78.28,"06",2013-06-01
"Vermont","2013-07",2013,7,10000,3250,-67.5,"07",2013-07-01
"Vermont","2013-08",2013,8,11000,3159,-71.2818181818182,"08",2013-08-01
"Vermont","2013-09",2013,9,10000,2652,-73.48,"09",2013-09-01
"Vermont","2014-01",2014,1,10000,3808,-61.92,"01",2014-01-01
"Vermont","2014-10",2014,10,12000,4607,-61.6083333333333,"10",2014-10-01
"Vermont","2014-11",2014,11,11000,2847,-74.1181818181818,"11",2014-11-01
"Vermont","2014-12",2014,12,12000,2325,-80.625,"12",2014-12-01
"Vermont","2014-02",2014,2,10000,3342,-66.58,"02",2014-02-01
"Vermont","2014-03",2014,3,9000,4281,-52.4333333333333,"03",2014-03-01
"Vermont","2014-04",2014,4,10000,4931,-50.69,"04",2014-04-01
"Vermont","2014-05",2014,5,11000,4039,-63.2818181818182,"05",2014-05-01
"Vermont","2014-06",2014,6,13000,3997,-69.2538461538462,"06",2014-06-01
"Vermont","2014-07",2014,7,12000,3394,-71.7166666666667,"07",2014-07-01
"Vermont","2014-08",2014,8,12000,4029,-66.425,"08",2014-08-01
"Vermont","2014-09",2014,9,11000,3920,-64.3636363636364,"09",2014-09-01
"Vermont","2015-01",2015,1,12000,2880,-76,"01",2015-01-01
"Vermont","2015-10",2015,10,13000,3852,-70.3692307692308,"10",2015-10-01
"Vermont","2015-11",2015,11,13000,2957,-77.2538461538462,"11",2015-11-01
"Vermont","2015-12",2015,12,15000,2725,-81.8333333333333,"12",2015-12-01
"Vermont","2015-02",2015,2,13000,2594,-80.0461538461538,"02",2015-02-01
"Vermont","2015-03",2015,3,12000,3163,-73.6416666666667,"03",2015-03-01
"Vermont","2015-04",2015,4,12000,3447,-71.275,"04",2015-04-01
"Vermont","2015-05",2015,5,13000,3446,-73.4923076923077,"05",2015-05-01
"Vermont","2015-06",2015,6,13000,3549,-72.7,"06",2015-06-01
"Vermont","2015-07",2015,7,15000,3770,-74.8666666666667,"07",2015-07-01
"Vermont","2015-08",2015,8,14000,3771,-73.0642857142857,"08",2015-08-01
"Vermont","2015-09",2015,9,14000,2975,-78.75,"09",2015-09-01
"Vermont","2016-01",2016,1,15000,3585,-76.1,"01",2016-01-01
"Vermont","2016-10",2016,10,13000,5614,-56.8153846153846,"10",2016-10-01
"Vermont","2016-11",2016,11,13000,4341,-66.6076923076923,"11",2016-11-01
"Vermont","2016-12",2016,12,14000,4614,-67.0428571428571,"12",2016-12-01
"Vermont","2016-02",2016,2,15000,3535,-76.4333333333333,"02",2016-02-01
"Vermont","2016-03",2016,3,13000,4799,-63.0846153846154,"03",2016-03-01
"Vermont","2016-04",2016,4,13000,5199,-60.0076923076923,"04",2016-04-01
"Vermont","2016-05",2016,5,13000,4328,-66.7076923076923,"05",2016-05-01
"Vermont","2016-06",2016,6,14000,4552,-67.4857142857143,"06",2016-06-01
"Vermont","2016-07",2016,7,15000,4443,-70.38,"07",2016-07-01
"Vermont","2016-08",2016,8,15000,4291,-71.3933333333333,"08",2016-08-01
"Vermont","2016-09",2016,9,15000,5787,-61.42,"09",2016-09-01
"Vermont","2017-01",2017,1,13000,4666,-64.1076923076923,"01",2017-01-01
"Vermont","2017-10",2017,10,14000,3469,-75.2214285714286,"10",2017-10-01
"Vermont","2017-11",2017,11,14000,4673,-66.6214285714286,"11",2017-11-01
"Vermont","2017-12",2017,12,16000,2804,-82.475,"12",2017-12-01
"Vermont","2017-02",2017,2,14000,5467,-60.95,"02",2017-02-01
"Vermont","2017-03",2017,3,13000,5870,-54.8461538461538,"03",2017-03-01
"Vermont","2017-04",2017,4,15000,6170,-58.8666666666667,"04",2017-04-01
"Vermont","2017-05",2017,5,15000,5768,-61.5466666666667,"05",2017-05-01
"Vermont","2017-06",2017,6,16000,4840,-69.75,"06",2017-06-01
"Vermont","2017-07",2017,7,17000,5046,-70.3176470588235,"07",2017-07-01
"Vermont","2017-08",2017,8,18000,4400,-75.5555555555556,"08",2017-08-01
"Vermont","2017-09",2017,9,17000,4002,-76.4588235294118,"09",2017-09-01
"Vermont","2018-01",2018,1,15000,3912,-73.92,"01",2018-01-01
"Vermont","2018-10",2018,10,17000,3740,-78,"10",2018-10-01
"Vermont","2018-11",2018,11,17000,3143,-81.5117647058824,"11",2018-11-01
"Vermont","2018-12",2018,12,18000,3322,-81.5444444444444,"12",2018-12-01
"Vermont","2018-02",2018,2,16000,4827,-69.83125,"02",2018-02-01
"Vermont","2018-03",2018,3,14000,5848,-58.2285714285714,"03",2018-03-01
"Vermont","2018-04",2018,4,15000,4830,-67.8,"04",2018-04-01
"Vermont","2018-05",2018,5,15000,5322,-64.52,"05",2018-05-01
"Vermont","2018-06",2018,6,17000,4048,-76.1882352941176,"06",2018-06-01
"Vermont","2018-07",2018,7,20000,4561,-77.195,"07",2018-07-01
"Vermont","2018-08",2018,8,21000,4524,-78.4571428571429,"08",2018-08-01
"Vermont","2018-09",2018,9,20000,4495,-77.525,"09",2018-09-01
"Vermont","2019-01",2019,1,17000,3097,-81.7823529411765,"01",2019-01-01
"Vermont","2019-10",2019,10,18000,6760,-62.4444444444444,"10",2019-10-01
"Vermont","2019-11",2019,11,16000,4939,-69.13125,"11",2019-11-01
"Vermont","2019-12",2019,12,17000,3320,-80.4705882352941,"12",2019-12-01
"Vermont","2019-02",2019,2,17000,3372,-80.1647058823529,"02",2019-02-01
"Vermont","2019-03",2019,3,15000,5261,-64.9266666666667,"03",2019-03-01
"Vermont","2019-04",2019,4,15000,4762,-68.2533333333333,"04",2019-04-01
"Vermont","2019-05",2019,5,16000,4476,-72.025,"05",2019-05-01
"Vermont","2019-06",2019,6,17000,3960,-76.7058823529412,"06",2019-06-01
"Vermont","2019-07",2019,7,21000,3881,-81.5190476190476,"07",2019-07-01
"Vermont","2019-08",2019,8,22000,4620,-79,"08",2019-08-01
"Vermont","2019-09",2019,9,20000,4805,-75.975,"09",2019-09-01
"Virginia","2010-01",2010,1,71000,7739,-89.1,"01",2010-01-01
"Virginia","2010-10",2010,10,95000,37476,-60.5515789473684,"10",2010-10-01
"Virginia","2010-11",2010,11,87000,30695,-64.7183908045977,"11",2010-11-01
"Virginia","2010-12",2010,12,88000,33274,-62.1886363636364,"12",2010-12-01
"Virginia","2010-02",2010,2,68000,25105,-63.0808823529412,"02",2010-02-01
"Virginia","2010-03",2010,3,77000,24945,-67.6038961038961,"03",2010-03-01
"Virginia","2010-04",2010,4,83000,29348,-64.6409638554217,"04",2010-04-01
"Virginia","2010-05",2010,5,97000,30067,-69.0030927835052,"05",2010-05-01
"Virginia","2010-06",2010,6,97000,30588,-68.4659793814433,"06",2010-06-01
"Virginia","2010-07",2010,7,101000,34710,-65.6336633663366,"07",2010-07-01
"Virginia","2010-08",2010,8,101000,37157,-63.2108910891089,"08",2010-08-01
"Virginia","2010-09",2010,9,99000,30905,-68.7828282828283,"09",2010-09-01
"Virginia","2011-01",2011,1,88000,28667,-67.4238636363636,"01",2011-01-01
"Virginia","2011-10",2011,10,119000,35868,-69.8588235294118,"10",2011-10-01
"Virginia","2011-11",2011,11,122000,29415,-75.8893442622951,"11",2011-11-01
"Virginia","2011-12",2011,12,129000,35660,-72.3565891472868,"12",2011-12-01
"Virginia","2011-02",2011,2,95000,28261,-70.2515789473684,"02",2011-02-01
"Virginia","2011-03",2011,3,91000,37207,-59.1131868131868,"03",2011-03-01
"Virginia","2011-04",2011,4,91000,28229,-68.9791208791209,"04",2011-04-01
"Virginia","2011-05",2011,5,87000,43653,-49.8241379310345,"05",2011-05-01
"Virginia","2011-06",2011,6,89000,38456,-56.7910112359551,"06",2011-06-01
"Virginia","2011-07",2011,7,88000,38585,-56.1534090909091,"07",2011-07-01
"Virginia","2011-08",2011,8,93000,35526,-61.8,"08",2011-08-01
"Virginia","2011-09",2011,9,111000,39471,-64.4405405405405,"09",2011-09-01
"Virginia","2012-01",2012,1,146000,35824,-75.4630136986301,"01",2012-01-01
"Virginia","2012-10",2012,10,127000,35764,-71.8393700787402,"10",2012-10-01
"Virginia","2012-11",2012,11,123000,31639,-74.2772357723577,"11",2012-11-01
"Virginia","2012-12",2012,12,123000,35405,-71.2154471544715,"12",2012-12-01
"Virginia","2012-02",2012,2,150000,40083,-73.278,"02",2012-02-01
"Virginia","2012-03",2012,3,136000,41519,-69.4713235294118,"03",2012-03-01
"Virginia","2012-04",2012,4,125000,34184,-72.6528,"04",2012-04-01
"Virginia","2012-05",2012,5,130000,35563,-72.6438461538462,"05",2012-05-01
"Virginia","2012-06",2012,6,134000,35898,-73.210447761194,"06",2012-06-01
"Virginia","2012-07",2012,7,134000,33153,-75.2589552238806,"07",2012-07-01
"Virginia","2012-08",2012,8,134000,30483,-77.2514925373134,"08",2012-08-01
"Virginia","2012-09",2012,9,125000,31187,-75.0504,"09",2012-09-01
"Virginia","2013-01",2013,1,121000,52123,-56.9231404958678,"01",2013-01-01
"Virginia","2013-10",2013,10,135000,52058,-61.4385185185185,"10",2013-10-01
"Virginia","2013-11",2013,11,125000,41326,-66.9392,"11",2013-11-01
"Virginia","2013-12",2013,12,108000,34079,-68.4453703703704,"12",2013-12-01
"Virginia","2013-02",2013,2,122000,42287,-65.3385245901639,"02",2013-02-01
"Virginia","2013-03",2013,3,131000,37210,-71.5954198473282,"03",2013-03-01
"Virginia","2013-04",2013,4,133000,32929,-75.2413533834586,"04",2013-04-01
"Virginia","2013-05",2013,5,136000,35523,-73.8801470588235,"05",2013-05-01
"Virginia","2013-06",2013,6,134000,35895,-73.2126865671642,"06",2013-06-01
"Virginia","2013-07",2013,7,132000,59457,-54.9568181818182,"07",2013-07-01
"Virginia","2013-08",2013,8,132000,49954,-62.1560606060606,"08",2013-08-01
"Virginia","2013-09",2013,9,136000,48627,-64.2448529411765,"09",2013-09-01
"Virginia","2014-01",2014,1,1e+05,47278,-52.722,"01",2014-01-01
"Virginia","2014-10",2014,10,161000,40793,-74.6627329192547,"10",2014-10-01
"Virginia","2014-11",2014,11,156000,37353,-76.0557692307692,"11",2014-11-01
"Virginia","2014-12",2014,12,164000,37318,-77.2451219512195,"12",2014-12-01
"Virginia","2014-02",2014,2,111000,43581,-60.7378378378378,"02",2014-02-01
"Virginia","2014-03",2014,3,122000,47438,-61.116393442623,"03",2014-03-01
"Virginia","2014-04",2014,4,139000,47304,-65.968345323741,"04",2014-04-01
"Virginia","2014-05",2014,5,154000,46391,-69.875974025974,"05",2014-05-01
"Virginia","2014-06",2014,6,166000,38333,-76.9078313253012,"06",2014-06-01
"Virginia","2014-07",2014,7,164000,37039,-77.415243902439,"07",2014-07-01
"Virginia","2014-08",2014,8,157000,37911,-75.8528662420382,"08",2014-08-01
"Virginia","2014-09",2014,9,148000,40384,-72.7135135135135,"09",2014-09-01
"Virginia","2015-01",2015,1,157000,40388,-74.2751592356688,"01",2015-01-01
"Virginia","2015-10",2015,10,182000,60093,-66.9818681318681,"10",2015-10-01
"Virginia","2015-11",2015,11,180000,47648,-73.5288888888889,"11",2015-11-01
"Virginia","2015-12",2015,12,183000,42748,-76.6404371584699,"12",2015-12-01
"Virginia","2015-02",2015,2,156000,34602,-77.8192307692308,"02",2015-02-01
"Virginia","2015-03",2015,3,148000,41829,-71.7371621621622,"03",2015-03-01
"Virginia","2015-04",2015,4,154000,48144,-68.7376623376623,"04",2015-04-01
"Virginia","2015-05",2015,5,169000,54553,-67.7201183431953,"05",2015-05-01
"Virginia","2015-06",2015,6,175000,59397,-66.0588571428571,"06",2015-06-01
"Virginia","2015-07",2015,7,178000,69288,-61.0741573033708,"07",2015-07-01
"Virginia","2015-08",2015,8,175000,67595,-61.3742857142857,"08",2015-08-01
"Virginia","2015-09",2015,9,181000,62267,-65.5983425414365,"09",2015-09-01
"Virginia","2016-01",2016,1,181000,59143,-67.3243093922652,"01",2016-01-01
"Virginia","2016-10",2016,10,180000,76034,-57.7588888888889,"10",2016-10-01
"Virginia","2016-11",2016,11,180000,63274,-64.8477777777778,"11",2016-11-01
"Virginia","2016-12",2016,12,175000,49252,-71.856,"12",2016-12-01
"Virginia","2016-02",2016,2,175000,52528,-69.984,"02",2016-02-01
"Virginia","2016-03",2016,3,166000,60789,-63.3801204819277,"03",2016-03-01
"Virginia","2016-04",2016,4,169000,62281,-63.1473372781065,"04",2016-04-01
"Virginia","2016-05",2016,5,168000,57964,-65.4976190476191,"05",2016-05-01
"Virginia","2016-06",2016,6,169000,68067,-59.7236686390533,"06",2016-06-01
"Virginia","2016-07",2016,7,162000,76183,-52.9734567901234,"07",2016-07-01
"Virginia","2016-08",2016,8,169000,71027,-57.9721893491124,"08",2016-08-01
"Virginia","2016-09",2016,9,178000,84024,-52.7955056179775,"09",2016-09-01
"Virginia","2017-01",2017,1,168000,58214,-65.3488095238095,"01",2017-01-01
"Virginia","2017-10",2017,10,184000,54267,-70.5070652173913,"10",2017-10-01
"Virginia","2017-11",2017,11,181000,49161,-72.839226519337,"11",2017-11-01
"Virginia","2017-12",2017,12,173000,40220,-76.7514450867052,"12",2017-12-01
"Virginia","2017-02",2017,2,165000,57860,-64.9333333333333,"02",2017-02-01
"Virginia","2017-03",2017,3,165000,70675,-57.1666666666667,"03",2017-03-01
"Virginia","2017-04",2017,4,189000,58465,-69.0661375661376,"04",2017-04-01
"Virginia","2017-05",2017,5,205000,60124,-70.6712195121951,"05",2017-05-01
"Virginia","2017-06",2017,6,233000,62105,-73.3454935622318,"06",2017-06-01
"Virginia","2017-07",2017,7,224000,63371,-71.709375,"07",2017-07-01
"Virginia","2017-08",2017,8,211000,63126,-70.0824644549763,"08",2017-08-01
"Virginia","2017-09",2017,9,190000,56079,-70.4847368421053,"09",2017-09-01
"Virginia","2018-01",2018,1,174000,53548,-69.2252873563218,"01",2018-01-01
"Virginia","2018-10",2018,10,207000,78171,-62.236231884058,"10",2018-10-01
"Virginia","2018-11",2018,11,210000,73724,-64.8933333333333,"11",2018-11-01
"Virginia","2018-12",2018,12,195000,71082,-63.5476923076923,"12",2018-12-01
"Virginia","2018-02",2018,2,176000,54729,-68.9039772727273,"02",2018-02-01
"Virginia","2018-03",2018,3,183000,71987,-60.6628415300546,"03",2018-03-01
"Virginia","2018-04",2018,4,194000,62999,-67.5262886597938,"04",2018-04-01
"Virginia","2018-05",2018,5,201000,92442,-54.0089552238806,"05",2018-05-01
"Virginia","2018-06",2018,6,208000,62621,-69.89375,"06",2018-06-01
"Virginia","2018-07",2018,7,206000,84266,-59.0941747572816,"07",2018-07-01
"Virginia","2018-08",2018,8,207000,75139,-63.7009661835749,"08",2018-08-01
"Virginia","2018-09",2018,9,212000,71860,-66.1037735849057,"09",2018-09-01
"Virginia","2019-01",2019,1,199000,70745,-64.4497487437186,"01",2019-01-01
"Virginia","2019-10",2019,10,223000,100271,-55.0354260089686,"10",2019-10-01
"Virginia","2019-11",2019,11,218000,87196,-60.0018348623853,"11",2019-11-01
"Virginia","2019-12",2019,12,209000,90341,-56.7746411483254,"12",2019-12-01
"Virginia","2019-02",2019,2,198000,71319,-63.980303030303,"02",2019-02-01
"Virginia","2019-03",2019,3,208000,93602,-54.9990384615385,"03",2019-03-01
"Virginia","2019-04",2019,4,216000,78993,-63.4291666666667,"04",2019-04-01
"Virginia","2019-05",2019,5,226000,93597,-58.5853982300885,"05",2019-05-01
"Virginia","2019-06",2019,6,225000,77666,-65.4817777777778,"06",2019-06-01
"Virginia","2019-07",2019,7,219000,66479,-69.6442922374429,"07",2019-07-01
"Virginia","2019-08",2019,8,213000,85823,-59.7075117370892,"08",2019-08-01
"Virginia","2019-09",2019,9,211000,99327,-52.9255924170616,"09",2019-09-01
"Washington","2010-01",2010,1,44000,6312,-85.6545454545455,"01",2010-01-01
"Washington","2010-10",2010,10,60000,24511,-59.1483333333333,"10",2010-10-01
"Washington","2010-11",2010,11,62000,20532,-66.8838709677419,"11",2010-11-01
"Washington","2010-12",2010,12,59000,27327,-53.6830508474576,"12",2010-12-01
"Washington","2010-02",2010,2,46000,18184,-60.4695652173913,"02",2010-02-01
"Washington","2010-03",2010,3,50000,24824,-50.352,"03",2010-03-01
"Washington","2010-04",2010,4,57000,24761,-56.559649122807,"04",2010-04-01
"Washington","2010-05",2010,5,63000,29225,-53.6111111111111,"05",2010-05-01
"Washington","2010-06",2010,6,63000,27328,-56.6222222222222,"06",2010-06-01
"Washington","2010-07",2010,7,60000,28320,-52.8,"07",2010-07-01
"Washington","2010-08",2010,8,57000,27661,-51.4719298245614,"08",2010-08-01
"Washington","2010-09",2010,9,57000,23855,-58.1491228070175,"09",2010-09-01
"Washington","2011-01",2011,1,51000,20804,-59.2078431372549,"01",2011-01-01
"Washington","2011-10",2011,10,77000,30061,-60.9597402597403,"10",2011-10-01
"Washington","2011-11",2011,11,79000,27769,-64.8493670886076,"11",2011-11-01
"Washington","2011-12",2011,12,72000,27821,-61.3597222222222,"12",2011-12-01
"Washington","2011-02",2011,2,48000,19328,-59.7333333333333,"02",2011-02-01
"Washington","2011-03",2011,3,58000,34201,-41.0327586206897,"03",2011-03-01
"Washington","2011-04",2011,4,64000,19911,-68.8890625,"04",2011-04-01
"Washington","2011-05",2011,5,67000,28645,-57.2462686567164,"05",2011-05-01
"Washington","2011-06",2011,6,66000,25577,-61.2469696969697,"06",2011-06-01
"Washington","2011-07",2011,7,71000,32415,-54.3450704225352,"07",2011-07-01
"Washington","2011-08",2011,8,71000,28000,-60.5633802816901,"08",2011-08-01
"Washington","2011-09",2011,9,77000,28721,-62.7,"09",2011-09-01
"Washington","2012-01",2012,1,70000,32763,-53.1957142857143,"01",2012-01-01
"Washington","2012-10",2012,10,96000,29373,-69.403125,"10",2012-10-01
"Washington","2012-11",2012,11,97000,34202,-64.740206185567,"11",2012-11-01
"Washington","2012-12",2012,12,88000,31339,-64.3875,"12",2012-12-01
"Washington","2012-02",2012,2,72000,29687,-58.7680555555556,"02",2012-02-01
"Washington","2012-03",2012,3,81000,38295,-52.7222222222222,"03",2012-03-01
"Washington","2012-04",2012,4,87000,34653,-60.1689655172414,"04",2012-04-01
"Washington","2012-05",2012,5,96000,33107,-65.5135416666667,"05",2012-05-01
"Washington","2012-06",2012,6,99000,32145,-67.530303030303,"06",2012-06-01
"Washington","2012-07",2012,7,97000,25185,-74.0360824742268,"07",2012-07-01
"Washington","2012-08",2012,8,90000,22873,-74.5855555555556,"08",2012-08-01
"Washington","2012-09",2012,9,90000,37878,-57.9133333333333,"09",2012-09-01
"Washington","2013-01",2013,1,80000,42107,-47.36625,"01",2013-01-01
