ER17001,ER17002,ER17004,ER17022,ER19161,ER19162,ER20064,ER20065,ER20377,ER20378,ER20456,ER21001,ER21002,ER21003,ER21009,ER22534,ER22535,ER23500,ER23501,ER24099,ER24144,ER24145,ER25001,ER25002,ER25003,ER25009,ER26515,ER26516,ER27468,ER27469,ER28037,ER28043,ER36001,ER36002,ER36003,ER36009,ER37533,ER37534,ER40639,ER40640,ER41027,ER41033,ER41034,ER42001,ER42002,ER42003,ER42009,ER43524,ER43525,ER46617,ER46618,ER46935,ER46975,ER46976,ER47301,ER47302,ER47303,ER47309,ER48849,ER48850,ER51978,ER51979,ER52343,ER52399,ER52400,ER53001,ER53002,ER53003,ER53009,ER54592,ER54593,ER57747,ER57748,ER58152,ER58217,ER58218,ER60001,ER60002,ER60003,ER60009,ER61703,ER61704,ER64927,ER64928,ER65349,ER65453,ER65454,ER66001,ER66002,ER66003,ER66009,ER67756,ER67757,ER71047,ER71048,ER71426,ER71532,ER71533,ER72001,ER72002,ER72003,ER72009,ER73779,ER73780,ER77069,ER77070,ER77448,ER77593,ER77594
,,,,,,,,,,,8,6618,34,7,5,0,0,0,37400,0,0,6,826,34,7,5,0,0,0,20763,0,7,1504,34,7,5,0,0,0,6586,0,0,5,645,34,7,5,0,5,0,30996,0,0,5,523,34,7,5,0,0,0,6204,0,0,3,5855,34,7,5,0,0,0,13276,0,0,,,,,,,,,,,,2,7924,34,7,5,0,0,0,75050,0,0,1,4136,34,7,5,0,0,0,72000,0,0
,,,,,,,,,,,,,,,,,,,,,,6,5267,34,7,5,0,0,0,32000,0,7,504,34,7,5,0,0,0,8000,0,0,5,871,34,7,5,0,0,0,43427,0,0,5,3452,34,7,8,0,0,0,24233,0,0,3,5991,34,7,5,0,0,0,12820,0,0,1,7746,34,7,5,0,0,0,26000,0,0,2,5735,34,7,5,0,0,0,20000,0,0,1,4045,34,7,5,0,0,0,30000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6730,34,7,5,0,0,0,24920,0,0,5,83,34,7,5,0,0,0,14000,0,0,3,6276,34,7,5,0,0,0,48955,0,0,1,5421,34,7,5,0,0,0,26050,0,0,2,5069,34,7,5,0,0,0,21552,0,0,1,4355,34,7,5,0,0,0,45000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4231,34,7,5,0,0,0,45000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6202,34,7,5,0,0,0,28000,0,0,1,6262,34,7,5,0,0,0,31500,0,0,2,4139,34,7,5,0,0,0,82000,0,0,1,4308,34,7,5,0,0,0,102000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8581,34,7,5,0,0,0,12800,0,0,1,8170,34,7,5,0,0,0,56236,0,0,2,9038,34,7,5,0,0,0,105100,0,0,1,3992,34,7,5,0,0,0,61200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8359,34,7,5,0,0,0,650,0,0,1,5709,34,7,5,0,0,0,200,0,0,2,4261,34,7,5,0,0,0,3600,0,0,1,4048,34,7,5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3856,34,7,5,0,1,5,2450,0,0,2,3854,12,7,5,0,0,0,2961,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6798,12,7,5,0,0,0,1800,0,0,1,4198,12,7,5,0,0,0,17000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5140,34,7,5,0,0,0,100,0,0,1,4077,34,7,5,0,0,0,1080,0,0
6,2945,34,7,5,0,5,0,0,0,16735,8,5049,34,7,5,0,0,0,15050,0,0,6,571,34,7,5,0,0,0,5520,0,7,482,34,7,5,0,0,0,8400,0,0,5,290,34,7,5,0,0,0,21321,0,0,5,183,34,7,5,0,0,0,19300,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2208,12,7,1,0,0,0,42344,0,0,5,4986,12,7,1,0,5,0,53408,0,0,5,6885,12,7,1,0,0,0,55750,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4671,34,7,5,0,0,0,0,0,31200,8,6465,34,7,5,0,0,0,15480,0,0,6,1056,34,7,1,100,0,0,10226,0,7,170,34,7,5,0,0,0,34000,0,0,5,589,34,7,5,0,0,0,52446,0,0,5,532,34,7,5,0,0,0,38613,0,0,3,3387,34,7,5,0,0,0,16640,0,0,1,6213,34,7,5,0,0,0,23400,0,0,2,4769,34,7,5,0,0,0,17000,0,0,1,4044,34,7,5,0,0,0,7200,0,0
6,3325,34,7,5,0,0,0,0,0,18314,8,5294,34,7,5,0,0,0,8400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7255,34,7,5,0,0,0,0,0,27011,8,5000,34,7,5,0,5,0,20920,0,0,6,1394,34,7,5,0,0,0,8400,0,7,800,34,7,1,0,0,0,34338,0,0,5,1005,34,7,5,0,0,0,40850,0,0,5,477,34,7,5,0,0,0,22000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8150,34,7,5,0,0,0,1670,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,8,6425,34,7,5,0,0,0,49479,0,0,6,104,13,7,5,0,0,0,25000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3836,34,7,5,0,0,0,6500,0,0,5,177,34,7,5,0,0,0,6300,0,0,3,4127,34,7,1,0,0,0,43725,0,0,1,3786,34,7,1,0,0,0,170000,0,0,2,4690,34,7,1,0,0,0,370000,0,0,1,3893,34,7,5,0,0,0,325000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7355,34,7,5,0,0,0,28344,0,0,1,1156,34,7,5,0,0,0,8400,0,0,2,4596,34,7,5,0,0,0,21600,0,0,1,4092,34,7,5,0,0,0,15828,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8696,34,7,5,0,0,0,18640,0,0,1,7575,34,7,5,0,0,0,51000,0,0,2,5879,34,7,5,0,0,0,49800,0,0,1,4016,34,7,5,0,0,0,41610,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4873,34,7,5,0,0,0,39200,0,0,1,4454,34,7,5,0,0,0,81500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6743,12,7,5,0,0,0,101250,0,0,2,5233,12,7,5,0,0,0,31000,0,0,1,4131,12,7,5,0,0,0,83000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4290,12,7,5,0,0,0,6200,0,0
6,256,32,10,5,0,5,0,0,0,14868,8,5672,32,10,5,0,5,0,7772,0,0,6,181,32,10,5,0,5,0,12140,0,7,5963,32,10,5,0,5,0,23232,0,0,5,2007,32,10,5,0,5,0,13641,0,0,5,2486,32,10,5,0,0,0,17068,0,0,3,866,32,10,5,0,1,20,14428,0,0,1,698,32,10,5,0,0,0,14964,0,0,2,1119,32,10,5,0,0,0,19000,0,0,1,2935,32,10,5,0,0,0,24788,0,0
6,257,32,10,5,0,0,0,0,0,16271,8,2507,32,10,5,0,5,0,12932,0,0,6,523,32,10,5,0,0,0,6570,0,7,6742,32,10,5,0,5,0,30860,0,0,5,3276,32,10,5,0,5,0,36400,0,0,5,8551,32,10,5,0,0,0,31645,0,0,3,7473,32,10,5,0,0,0,35640,0,0,1,6871,32,10,5,0,0,0,50000,0,0,2,1458,32,10,5,0,0,0,39000,0,0,1,3135,32,10,5,0,0,0,30000,0,0
6,1922,32,10,5,0,0,0,0,0,26000,8,1087,32,10,5,0,5,0,27000,0,0,6,4930,32,10,5,0,0,0,25000,0,7,6917,32,10,5,0,5,0,26300,0,0,5,2239,32,10,5,0,5,0,24000,0,0,5,2506,32,10,5,0,0,0,25272,0,0,3,2351,32,10,5,0,0,0,22100,0,0,1,1443,32,10,5,0,0,0,4200,0,0,2,1478,32,10,5,0,5,0,16700,0,0,1,2994,32,10,5,0,0,0,2200,0,0
6,42,19,10,5,0,5,0,0,0,19000,8,634,19,10,5,0,5,0,17970,0,0,6,618,19,10,5,0,5,0,20800,0,7,7291,32,10,5,0,5,0,14000,0,0,5,2250,32,10,5,0,5,0,13984,0,0,5,2581,32,10,9,0,5,0,39128,0,0,3,6294,32,10,5,0,5,0,58360,0,0,1,227,32,10,5,0,5,0,51182,0,0,2,1151,32,10,5,0,5,0,50888,0,0,1,3145,32,10,5,0,5,0,56000,0,0
6,732,32,10,1,120,1,90,0,0,74600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7028,19,10,5,0,0,0,0,0,20900,8,7797,19,10,5,0,0,0,23508,0,0,6,563,19,10,5,0,0,0,10300,0,7,8022,32,10,5,0,0,0,300,0,0,5,3006,19,10,5,0,5,0,8600,0,0,5,8316,32,10,5,0,5,0,12300,0,0,3,6697,19,10,5,0,5,0,3200,0,0,1,833,32,10,5,0,5,0,3150,0,0,2,1173,32,10,5,0,0,0,7300,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3172,32,10,5,0,0,0,37000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8869,32,10,5,0,0,0,18516,0,0,,,,,,,,,,,,1,5033,32,10,5,0,0,0,60050,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1744,32,10,5,0,0,0,10000,0,0,1,3101,32,10,5,0,0,0,0,0,0
6,3227,32,10,5,0,5,0,0,0,21000,8,5774,37,10,5,0,5,0,21000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5332,32,10,1,200,5,0,0,0,34963,8,6719,32,10,5,0,5,0,33245,0,0,6,6528,32,10,5,0,5,0,53484,0,7,6733,32,10,5,0,1,100,39500,0,0,5,6827,32,10,5,0,1,150,27000,0,0,5,8800,32,10,5,0,5,0,19761,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,8,5521,32,10,1,999998,1,25,129000,0,0,6,819,32,10,1,7900,1,10,146990,0,7,6905,32,10,1,9400,5,0,138300,0,0,5,4256,32,10,1,10504,1,20,147818,0,0,5,4144,32,10,1,15664,5,0,162925,0,0,3,6082,32,10,1,15000,1,50,172040,0,0,1,5006,32,10,1,999998,1,40,164550,0,0,2,1510,32,10,1,15000,1,50,179500,0,0,1,2922,32,10,1,9000,1,40,178438,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7423,32,10,5,0,0,0,16735,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1566,32,10,5,0,0,0,52847,0,0,1,3136,32,10,5,0,0,0,57986,0,0
6,302,4,11,1,70,0,0,0,0,67000,8,993,4,11,1,999998,5,0,28260,0,0,6,644,4,11,1,50,5,0,28800,0,7,1005,4,11,1,50,1,10,26988,0,0,5,258,4,11,1,999998,0,0,33915,0,0,5,139,4,11,1,999998,0,0,52420,0,0,3,208,4,11,5,0,5,0,26425,0,0,1,1264,4,11,1,200,1,25,16573,0,0,2,214,4,11,1,150,1,25,16050,0,0,,,,,,,,,,,
6,492,4,11,1,999999,0,0,0,0,32060,8,2349,4,11,1,999999,5,0,30150,0,0,6,1072,4,11,5,0,1,99999,64000,0,7,667,4,11,1,300,1,150,63398,0,0,5,371,4,11,1,999999,0,0,42514,0,0,5,30,4,11,1,999999,5,0,34780,0,0,3,155,4,11,1,999999,1,99999,33673,0,0,1,187,4,11,1,999999,5,0,44093,0,0,2,503,4,11,1,999999,5,0,23730,0,0,1,649,4,11,1,999999,1,99999,50433,0,0
6,311,50,13,5,0,5,0,0,0,30612,8,1687,50,13,5,0,5,0,22703,0,0,6,29,50,13,5,0,0,0,24316,0,7,436,50,13,5,0,5,0,31245,0,0,5,7,50,13,5,0,0,0,34134,0,0,5,3225,50,13,5,0,0,0,24288,0,0,3,177,50,13,5,0,5,0,28872,0,0,1,431,50,13,5,0,0,0,21471,0,0,2,3808,50,13,5,0,5,0,23301,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3979,50,13,1,999998,5,0,118280,0,0,3,1002,50,13,1,999998,0,0,26200,0,0,1,2072,50,13,5,0,5,0,21515,0,0,2,3820,50,13,5,0,0,0,29400,0,0,1,1903,50,13,5,0,5,0,28740,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6113,50,13,5,0,0,0,172600,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,8,7592,50,13,5,0,0,0,11700,0,0,6,234,50,13,5,0,0,0,15900,0,7,2121,50,13,5,0,0,0,16500,0,0,5,1062,50,13,1,0,0,0,4751,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2002,50,13,1,832,5,0,0,0,122943,8,5201,50,13,1,900,5,0,143900,0,0,6,1858,50,13,5,0,1,300,166704,0,7,792,50,13,5,0,1,400,142843,0,0,5,121,50,13,5,0,1,200,88166,0,0,5,3817,50,13,5,0,1,600,103127,0,0,3,1596,50,13,5,0,0,0,65974,0,0,1,276,50,13,5,0,1,100,81276,0,0,2,3838,50,13,5,0,5,0,73814,0,0,1,1634,50,13,5,0,0,0,79912,0,0
6,1589,50,13,5,0,5,0,0,0,101100,8,1846,50,13,5,0,5,0,78200,0,0,6,1019,50,13,1,0,5,0,51266,0,7,1020,50,13,5,0,5,0,115890,0,0,5,2794,50,13,1,500,5,0,143957,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,424,50,13,5,0,5,0,0,0,71940,8,2300,50,13,5,0,5,0,109400,0,0,6,735,50,13,1,250,1,20,115370,0,7,2233,50,13,1,250,1,75,122360,0,0,5,1613,50,13,5,0,1,100,129126,0,0,5,4256,50,13,5,0,5,0,142123,0,0,3,4715,50,13,5,0,5,0,154906,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2491,50,13,5,0,0,0,224468,0,0
6,259,4,14,5,0,0,0,0,0,27800,8,2012,4,14,5,0,0,0,5000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7248,4,14,5,0,0,0,0,0,10330,8,7218,4,14,5,0,0,0,100,0,0,6,6674,4,14,5,0,0,0,0,0,7,7369,4,14,5,0,0,0,0,0,0,5,3808,4,14,5,0,0,0,9936,0,0,5,1895,4,14,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,260,4,14,1,500,5,0,0,0,62000,8,3853,4,14,1,2000,5,0,85396,0,0,6,736,4,14,1,2000,5,0,111737,0,7,3621,4,14,5,0,1,100,79461,0,0,5,5994,4,14,5,0,1,100,100489,0,0,5,1685,4,14,5,0,1,200,95632,0,0,3,2065,4,14,5,0,5,0,94521,0,0,1,3257,4,14,1,500,1,500,37366,0,0,2,1223,4,14,5,0,1,25,47520,0,0,1,1536,4,14,5,0,5,0,49970,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6491,4,14,5,0,1,50,58980,0,0,1,4735,4,14,5,0,0,0,63800,0,0,2,2521,4,14,5,0,0,0,63600,0,0,1,2738,4,14,5,0,0,0,59200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,713,4,14,1,0,1,250,23500,0,0,5,1780,2,14,5,0,5,0,83650,0,0,3,1284,4,14,5,0,0,0,8100,0,0,1,7731,4,14,5,0,0,0,33014,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2400,32,14,5,0,0,0,120300,0,0,1,1484,32,14,5,0,0,0,80000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1723,4,14,5,0,0,0,27020,0,0,1,1937,12,14,5,0,0,0,7050,0,0
6,190,4,14,1,500,1,50,0,0,73000,8,2703,4,14,1,450,5,0,102300,0,0,6,677,4,14,1,400,1,200,86500,0,7,2668,4,14,1,3000,1,200,91500,0,0,5,126,4,14,1,3000,1,800,88250,0,0,5,964,4,14,1,2000,1,1000,93250,0,0,3,1865,4,14,1,1200,1,200,100450,0,0,1,2839,4,14,5,0,1,500,104336,0,0,2,1371,4,14,5,0,5,0,93050,0,0,1,1611,4,14,5,0,1,250,63250,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4149,2,14,5,0,1,350,26000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1669,4,14,5,0,0,0,25450,0,0,1,2897,4,14,5,0,0,0,33119,0,0
6,416,4,16,5,0,0,0,0,0,8844,8,137,4,16,5,0,0,0,8424,0,0,6,517,4,16,5,0,0,0,9336,0,7,1389,4,16,5,0,0,0,3057,0,0,5,614,4,16,5,0,0,0,7776,0,0,5,4161,4,16,5,0,0,0,8220,0,0,3,851,4,16,5,0,0,0,0,0,0,1,237,4,16,5,0,0,0,0,0,0,2,6042,4,16,5,0,0,0,0,0,0,1,8951,4,16,8,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2398,27,16,5,0,0,0,2300,0,0,3,7087,27,16,5,0,0,0,18000,0,0,1,684,27,16,5,0,0,0,19000,0,0,2,7511,27,16,5,0,0,0,3000,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7254,4,16,5,0,0,0,20052,0,0,5,6161,4,16,5,0,0,0,21334,0,0,5,2211,4,16,5,0,5,0,18118,0,0,3,1163,4,16,5,0,0,0,15447,0,0,1,4663,4,16,5,0,0,0,24368,0,0,2,5223,4,16,5,0,0,0,28220,0,0,1,8879,4,16,5,0,0,0,25229,0,0
6,848,27,16,5,0,0,0,0,0,39100,8,4373,27,16,5,0,5,0,17000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,770,4,16,1,240,5,0,0,0,65300,8,2619,4,16,1,500,5,0,74900,0,0,6,1063,4,16,1,300,5,0,78800,0,7,3618,4,16,1,700,5,0,88300,0,0,5,8053,4,16,1,400,5,0,117000,0,0,5,8403,4,16,1,250,5,0,72122,0,0,,,,,,,,,,,,1,6761,4,16,1,400,5,0,103600,0,0,2,9035,4,16,1,400,5,0,104050,0,0,,,,,,,,,,,
6,3195,33,16,5,0,0,0,0,0,12808,8,145,27,16,5,0,0,0,14000,0,0,6,418,27,16,5,0,5,0,21200,0,7,390,27,16,5,0,0,0,38160,0,0,5,7380,27,16,5,0,5,0,36168,0,0,5,2387,27,16,5,0,5,0,37528,0,0,,,,,,,,,,,,1,7093,27,16,1,2000,5,0,41312,0,0,2,7548,27,16,1,1000,5,0,56400,0,0,1,8942,27,16,5,0,0,0,42000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4483,10,16,5,0,0,0,15422,0,0,3,8959,4,16,5,0,0,0,38200,0,0,1,8487,4,16,5,0,0,0,1850,0,0,2,6436,4,16,5,0,5,0,39450,0,0,1,8354,4,16,5,0,0,0,8600,0,0
,,,,,,,,,,,8,6476,4,16,5,0,5,0,30792,0,0,6,3563,4,16,5,0,0,0,47840,0,7,1156,4,16,5,0,0,0,60000,0,0,5,5975,4,16,5,0,0,0,71000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,1850,32,16,5,0,0,0,43000,0,7,1894,32,16,5,0,5,0,37500,0,0,5,6533,32,16,1,0,0,0,50265,0,0,5,471,32,16,5,0,0,0,45750,0,0,3,5453,32,16,5,0,0,0,47200,0,0,1,3464,32,16,5,0,0,0,69010,0,0,2,5969,32,16,5,0,0,0,64010,0,0,1,4578,32,16,5,0,0,0,69000,0,0
6,1062,4,17,1,999998,5,0,0,0,12820,8,3880,4,17,8,0,0,0,12800,0,0,6,2514,4,17,8,0,0,0,14500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1977,4,18,5,0,0,0,0,0,15504,8,3802,4,18,5,0,0,0,14588,0,0,6,2,4,18,5,0,0,0,14904,0,7,4828,4,18,5,0,5,0,21192,0,0,5,5943,4,18,5,0,5,0,16980,0,0,5,633,4,18,5,0,0,0,15070,0,0,3,6557,4,18,5,0,0,0,18696,0,0,1,825,4,18,5,0,0,0,19440,0,0,2,4188,4,18,5,0,0,0,19728,0,0,,,,,,,,,,,
6,3258,27,18,5,0,0,0,0,0,43000,8,5449,27,18,5,0,0,0,44553,0,0,6,2265,27,18,1,0,0,0,49832,0,7,535,27,18,1,999998,0,0,92500,0,0,5,616,27,18,1,150,1,25,84000,0,0,5,595,27,18,5,0,1,150,67903,0,0,3,5149,27,18,1,600,1,300,69366,0,0,1,545,27,18,1,600,1,200,96200,0,0,2,5520,27,18,1,500,5,0,88000,0,0,1,5180,27,18,5,0,1,200,100500,0,0
6,2799,4,18,1,1200,5,0,0,0,86500,8,5791,4,18,1,2500,5,0,91400,0,0,6,1457,4,18,1,2500,5,0,266000,0,7,375,4,18,1,2500,5,0,240300,0,0,5,445,4,18,1,2500,5,0,130128,0,0,5,308,4,18,1,2400,5,0,109200,0,0,3,6835,4,18,1,1300,5,0,124600,0,0,1,324,4,18,1,1200,5,0,147000,0,0,2,3992,4,18,1,500,5,0,125400,0,0,1,5937,4,18,1,600,5,0,71000,0,0
6,2335,4,18,5,0,0,0,0,0,37000,8,4534,4,18,5,0,0,0,28453,0,0,6,394,4,18,5,0,0,0,30226,0,7,1479,4,18,5,0,0,0,62534,0,0,5,661,4,18,5,0,0,0,26034,0,0,5,402,4,18,5,0,0,0,33510,0,0,3,4153,4,18,5,0,0,0,49855,0,0,1,1827,4,18,5,0,0,0,45000,0,0,2,4364,4,18,5,0,0,0,53850,0,0,1,5345,4,18,1,0,0,0,54909,0,0
6,3310,4,18,1,2000,1,500,0,0,46500,8,6122,4,18,1,2100,5,0,27540,0,0,6,1057,4,18,1,2000,1,2000,62024,0,7,293,4,18,1,2000,1,1500,73000,0,0,5,3155,4,18,1,1500,1,1500,83234,0,0,5,365,4,18,5,0,1,800,95214,0,0,3,3172,4,18,1,2300,1,1500,85032,0,0,1,30,4,18,1,1400,1,1200,79080,0,0,2,3818,4,18,5,0,1,250,56760,0,0,1,5638,4,18,5,0,1,25,41160,0,0
6,4920,4,18,1,999998,0,0,0,0,146872,8,6064,4,18,1,0,0,0,100538,0,0,6,4535,4,18,1,0,5,0,72190,0,7,911,4,18,1,999998,5,0,70998,0,0,5,6942,4,18,1,999998,5,0,69000,0,0,5,8680,4,18,1,250,5,0,107008,0,0,3,7941,4,18,1,200,5,0,82000,0,0,1,7314,4,18,1,999998,5,0,73100,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,395,37,18,5,0,0,0,118000,0,0,3,5977,37,18,5,0,0,0,95700,0,0,1,879,37,18,5,0,0,0,92250,0,0,2,4401,37,18,5,0,0,0,157700,0,0,1,4822,37,18,5,0,0,0,216300,0,0
6,3313,27,18,5,0,0,0,0,0,22000,8,6687,50,18,5,0,0,0,37200,0,0,6,7237,4,18,5,0,5,0,60000,0,7,7743,4,18,5,0,5,0,46502,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9570,4,18,5,0,0,0,158500,0,0,1,9518,4,18,5,0,0,0,125000,0,0
,,,,,,,,,,,,,,,,,,,,,,6,6012,27,18,1,500,5,0,91000,0,7,1497,27,18,1,999998,5,0,246500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
