X,Y,Store_Name,Address,City,County,type
-122.67486,45.523064,OLD TOWN 76,400 W Burnside St,Portland,MULTNOMAH,snap
-123.32826,43.387531,Dollar Tree 6201,1010 W Central Ave,Sutherlin,DOUGLAS,snap
-122.66989,45.562729,KC MARKET,309 N Killingsworth St,Portland,MULTNOMAH,snap
-122.82025,42.278549,Rite Aid 6776,636 N Main St,Phoenix,JACKSON,snap
-122.70242,45.432232,New Seasons Market - Mountain Park 7,3 SW Monroe Parkway,LAKE OSWEGO,CLACKAMAS,snap
-122.53546,45.526348,Bulsho International Foods Llc 1,12435 NE Glisan St,Portland,MULTNOMAH,snap
-123.07797,44.628716,Target Store T-0609,2255 14th Ave SE,Albany,LINN,snap
-122.81596,43.959278,FALL CREEK MARKET,39074 Jasper Lowell Rd,Fall Creek,LANE,snap
-123.88135,45.010075,Rose Lodge Market,5283 Salmon River Hwy,Otis,LINCOLN,snap
-122.58919,45.483303,Buy2 29,5434 SE 72nd Ave,Portland,MULTNOMAH,snap
-122.3557,45.468174,ORIENT COUNTRY STORE,29822 SE Orient Dr,Gresham,MULTNOMAH,snap
-122.56909,45.504486,7-ELEVEN 23114 A,9111 SE Division St,Portland,MULTNOMAH,snap
-123.96085,45.897221,MARINER MARKET,139 N Hemlock,Cannon Beach,CLATSOP,snap
-122.98483,44.92791,Arrezola's Produce,3882 State St,Salem,MARION,snap
-121.76172,42.218281,The Grocery Pub,1201 Division St,Klamath Falls,KLAMATH,snap
-122.6851,45.499752,OHSU FARMERS MARKET,3181 SW Sam Jackson Park Rd,Portland,MULTNOMAH,snap
-122.73415,44.397388,US Mini Mart,890 Main St,Sweet Home,LINN,snap
-122.60554,45.360119,Oregon City Chevron,1002 McLoughlin Blvd,Oregon City,CLACKAMAS,snap
-123.04866,43.799164,Cottage Grove Grocery Outlet 251,200 Gateway Blvd,Cottage Grove,LANE,snap
-123.35066,43.23251,1 AM MARKET,1931 NE Stephens St,Roseburg,DOUGLAS,snap
-122.56028,45.559341,PARKROSE SHELL,9920 NE Sandy Blvd,Portland,MULTNOMAH,snap
-122.53562,45.504051,JIMS ORIGINAL STEER LLC,12348 SE Division St,Portland,MULTNOMAH,snap
-122.50041,45.504501,Roll Your Own,15801 SE Division St,Portland,MULTNOMAH,snap
-120.68063,43.237873,CHRISTMAS VALLEY MARKET,87497 Christmas Valley Hwy,Christmas Valley,LAKE,snap
-122.98332,44.928673,US Market,112 Lancaster Dr NE,Salem,MARION,snap
-121.30331,44.055923,Walgreens 15674,223 NE Franklin Ave,Bend,DESCHUTES,snap
-122.60196,45.468601,Sawyers Market,6006 SE Flavel St,Portland,MULTNOMAH,snap
-121.21004,44.524906,Culver Market,411 First St,Culver,JEFFERSON,snap
-122.88084,44.711391,WEST SCIO GROCERY & DELI,38152 Jefferson Scio Dr,Scio,LINN,snap
-122.68604,45.51646,JR'S CONVENIENCE STORE,1140 SW Jefferson St,Portland,MULTNOMAH,snap
-123.01116,45.277721,City Center Food Mart,710 N Highway 99w,Dundee,YAMHILL,snap
-121.51545,45.710217,GORGE GROWN FARMERS MARKET,501 Columbia St,Hood River,HOOD RIVER,snap
-123.80226,45.457661,VALLEY FRESH PRODUCE,5112 3rd St,Tillamook,TILLAMOOK,snap
-122.85434,42.351128,THE STORE,2037 Roberts Rd,Medford,JACKSON,snap
-122.61741,45.447987,Safeway 2690,4370 SE King Rd,Milwaukie,CLACKAMAS,snap
-122.70653,42.192886,Safeway 3212,585 Siskiyou Blvd,Ashland,JACKSON,snap
-123.17088,44.272964,Ez Stop Market & Deli,190 N 3rd St,Harrisburg,LINN,snap
-122.43368,45.53463,Fairview Chevron,1605 NE 223rd Ave,Fairview,MULTNOMAH,snap
-123.05129,44.94875,Walgreens 09650,699 Wallace Rd NW,Salem,POLK,snap
-122.7978,45.492069,Tanyas European Deli,3821 SW 117th Ave,Beaverton,WASHINGTON,snap
-123.32591,42.424145,GRANTS PASS FARMERS MARKET,603 Rogue River Hwy,Grants Pass,JOSEPHINE,snap
-123.16653,42.43771,A-1 Market 11,8981 Rogue River Highway,Rogue River,JACKSON,snap
-122.98202,44.94923,Daisy's Mexican Bakery,1648 Clay St NE,Salem,MARION,snap
-124.05301,44.639694,PAPA MURPHYS TAKE & BAKE,514 N Coast Hwy,Newport,LINCOLN,snap
-123.84388,45.457218,Food Roots,113 Main Ave,Tillamook,TILLAMOOK,snap
-122.60806,45.495152,Thai Cam Video & Food Store,5230 SE Foster Rd,Portland,MULTNOMAH,snap
-122.29107,45.404369,Papa Murphys,16605 362nd Ave,Sandy,CLACKAMAS,snap
-119.28729,45.835209,7-Eleven Store 20889K,775 S Highway 395,Hermiston,UMATILLA,snap
-122.59862,45.332901,OREGON CITY FARMERS' MARKET,2051 KAEN RD,OREGON CITY,CLACKAMAS,snap
-122.57841,45.321884,WinCo Foods 154,19701 Highway 213,Oregon City,CLACKAMAS,snap
-122.85178,42.422962,Dollar Tree 2805,7334 Crater Lake Hwy,White City,JACKSON,snap
-123.39279,43.136974,B & D CUSTOM MEATS,5370 Grange Rd,Roseburg,DOUGLAS,snap
-122.98005,44.914478,Salem Gas Foodmart And Espresso,1491 Lancaster Dr SE,Salem,MARION,snap
-119.33576,45.918331,Novedades Cruz,1360 6th St,Umatilla,UMATILLA,snap
-122.62877,45.444496,Walgreens 09544,10903 SE Oak St,Milwaukie,CLACKAMAS,snap
-123.0919,44.632446,Papa Murphy's OR019,1004 9th Ave SE,Albany,LINN,snap
-119.21786,45.783718,Center Market 24,530 N Main St,Stanfield,UMATILLA,snap
-124.01476,44.970245,LINCOLN CITY FARMERS & CRAFTERS INC,540 NW Highway 101,Lincoln City,LINCOLN,snap
-122.84987,42.426674,Casa Latina,7570 Hwy 62,White City,JACKSON,snap
-123.32261,42.450119,Dollar Tree 1370,1200 NW 6th St,Grants Pass,JOSEPHINE,snap
-124.234,43.40657,Dollar Tree 1810,1611 Virginia Ave,North Bend,COOS,snap
-119.28651,45.834213,Dollar Tree 1839,880 S Highway 395,Hermiston,UMATILLA,snap
-123.00552,45.519722,Dollar Tree 1902,1400 SW Oak St,Hillsboro,WASHINGTON,snap
-124.05318,44.636089,Dollar Tree 2484,44 S Coast Hwy,Newport,LINCOLN,snap
-123.05637,44.698486,Love's Travel Stop 728,6457 Old Salem Rd NE,Albany,LINN,snap
-122.71686,45.41378,7-ELEVEN 19222 E,15485 Lower Boones Ferry Rd,Lake Grove,CLACKAMAS,snap
-122.7713,45.486446,7-eleven 25742e 25742E,9145 Sw Beaverton Hillsdale Hwy,Portland,WASHINGTON,snap
-122.62081,45.533829,Trader Joe's 0144,4121 NE Halsey St,Portland,MULTNOMAH,snap
-122.81722,42.463531,Walmart 5424,11500 Hannon Rd,Eagle Point,JACKSON,snap
-120.83583,45.668705,Pilot Travel Center 195,91485 Biggs Rufus Hwy,Wasco,SHERMAN,snap
-123.25795,44.583221,Corvallis Market 2,1621 NW 9th St,Corvallis,BENTON,snap
-122.63927,45.493328,"Naturalmart4 , Convenience Store",2606 Gladstone,Portland,MULTNOMAH,snap
-123.64626,42.162518,Southern Oregon Outreach Foundation,139 Caves Hwy,Cave Junction,JOSEPHINE,snap
-122.74599,45.406727,Carman Drive Chevron,15670 Upper Boones Ferry Rd,Lake Oswego,CLACKAMAS,snap
-122.60888,45.475529,Duke Gas and Food Mart,6503 SE 52nd Ave,Portland,MULTNOMAH,snap
-123.25829,44.564796,CORVALLIS FARMERS MARKETS,1st and Jackson,Corvallis,BENTON,snap
-122.73385,45.593102,7-Eleven 19669 E,6840 N Fessenden St,Portland,MULTNOMAH,snap
-122.82251,43.915894,B & D DEXTER MARKET,38830 Dexter Rd,Dexter,LANE,snap
-123.13174,44.104454,River Rd Arco Food And Gas,2785 River Rd,Eugene,LANE,snap
-122.81042,45.234333,Pilot Travel Center 584,12334 Ehlen Rd NE,Aurora,MARION,snap
-123.04865,42.431122,Gold Hill Market & Deli,392 N 2nd Ave,Gold Hill,JACKSON,snap
-122.30854,45.418472,Kelly's Corner Market,14480 SE Orient Dr,Boring,CLACKAMAS,snap
-122.54971,45.47599,Plaid Pantry 217,11010 SE Foster Rd,Portland,MULTNOMAH,snap
-121.29187,44.114433,Quick Mart,20635 Grandview Dr,Bend,DESCHUTES,snap
-122.91038,44.53643,US MINI MART 2,290 W Oak St,Lebanon,LINN,snap
-123.0307,44.882778,Taj Indian Grocery 1,5040 Commercial St Se,Salem,MARION,snap
-122.59921,45.505333,Sunny's Mini Mart,6204 SE Division St,Portland,MULTNOMAH,snap
-122.70972,45.458767,Ares Market Llc,9125 SW Barbur Blvd,Portland,MULTNOMAH,snap
-123.07276,44.620861,US MARKET 170,2211 Waverly Dr SE,Albany,LINN,snap
-121.32515,44.062435,Westside FoodMart,912 NW Newport Ave,Bend,DESCHUTES,snap
-117.82394,44.782841,BAKER CITY FARMERS' MARKET,2600 East St,Baker City,BAKER,snap
-122.48179,45.504551,US MARKET 175,17620 SE Division St,Portland,MULTNOMAH,snap
-123.39531,45.098255,Sheridan Select Market,135 S Bridge St,Sheridan,YAMHILL,snap
-122.51718,45.562798,Organics To You,14107 NE Airport Way,Portland,MULTNOMAH,snap
-122.68272,45.594807,Delta Park Chevron,9950 N Whitaker Rd,Portland,MULTNOMAH,snap
-122.86162,42.315823,Dollar Tree 3790,257 E Barnett Rd,Medford,JACKSON,snap
-122.79938,42.472019,Little Butte Mini Mart,19 N Shasta Ave,Eagle Point,JACKSON,snap
-123.06083,43.797253,South Valley Farmers Market Association,701 E Main St,Cottage Grove,LANE,snap
-122.87762,45.751949,Papa Murphys OR-121,52129 Columbia River Hwy,Scappoose,COLUMBIA,snap
-122.95161,44.842491,Center Market 101,5280 Chicago St SE,Turner,MARION,snap
-122.49977,45.428074,New Seasons Market Happy Valley 9,15861 SE Happy Valley Town Center Dr,Happy Valley,CLACKAMAS,snap
-122.99212,44.939774,"Anmol Ii, Inc",3390 Center St NE,Salem,MARION,snap
-123.03675,44.949226,Grocery Outlet of Salem Inc 028,299 D St NE,Salem,MARION,snap
-121.31154,44.029617,Butler Market South,61396 S Highway 97,Bend,DESCHUTES,snap
-124.40002,43.121048,Dollar Tree 5588,66 Michigan Ave NE,Bandon,COOS,snap
-124.1203,43.695812,7-Eleven 22348 C,2011 Winchester Ave,Reedsport,DOUGLAS,snap
-123.33081,42.426128,PAPA MURPHYS OR-110,263 Rogue River Hwy,Grants Pass,JOSEPHINE,snap
-122.9868,44.046761,Get N Go Grocery,150 28th St,Springfield,LANE,snap
-123.29026,43.025696,A G Market & Cigs,231 N Main St,Myrtle Creek,DOUGLAS,snap
-121.21067,45.609013,Center Market 30,1015 Walnut St,The Dalles,WASCO,snap
-123.94687,45.436569,By The Sea Grocery,4945 Netarts Hwy W,Tillamook,TILLAMOOK,snap
-123.88891,45.20676,Center Market  26,34365 Highway 101 S,Cloverdale,TILLAMOOK,snap
-122.68067,45.519867,7-eleven #38742a 38742A,803 SW Morrison St,Portland,MULTNOMAH,snap
-122.57872,45.49205,Walmart SuperCenter 2552,4200 SE 82nd Ave,Portland,MULTNOMAH,snap
-122.99574,45.543091,PLAID PANTRY 210,3175 NW Glencoe Rd,Hillsboro,WASHINGTON,snap
-122.85458,42.310493,Walmart SuperCenter 2069,1360 Center Dr,Medford,JACKSON,snap
-119.30085,45.84058,Hatt's Westside Fuel Stop & Market,710 W Hermiston Ave,Hermiston,UMATILLA,snap
-122.64171,45.52713,Providore Fine Foods,2340 NE Sandy Blvd,Portland,MULTNOMAH,snap
-122.65856,45.599571,Quick Shop Minit Mart 48,630 NE Marine Dr,Portland,MULTNOMAH,snap
-122.75643,45.38274,New Seasons Market Nyberg Rivers 014,7703 Sw Nyberg St,Tualatin,WASHINGTON,snap
-122.90336,45.550205,FRED MEYER 00661,22075 NW Imbrie Dr,Hillsboro,WASHINGTON,snap
-122.66136,45.567158,Walgreens 05647,6116 NE M L King Blvd,Portland,MULTNOMAH,snap
-122.16333,44.174114,Mckenzie General Store LLC,91837 Taylor Rd,Mckenzie Bridge,LANE,snap
-123.02351,44.871231,Stop-N-Save 5,5757 Commercial St,Salem,MARION,snap
-122.64149,45.445343,Milwaukie Sunday Farmers Market,10722 SE Main St,Milwaukie,CLACKAMAS,snap
-122.66457,45.418049,LAKE OSWEGO FARMERS MARKET,300 1st St,Lake Oswego,CLACKAMAS,snap
-123.38154,43.150112,GRIFF'S MARKET,4432 Carnes Rd,Roseburg,DOUGLAS,snap
-121.1739,44.288609,THE BUGGY STOP,1340 N Highway 97,Redmond,DESCHUTES,snap
-121.45842,43.862991,Sumitt Xpress,17355 Spring River Rd,Sunriver,DESCHUTES,snap
-122.80138,45.476482,San Francisco Tienda,12050 SW Allen Blvd,Beaverton,WASHINGTON,snap
-121.54251,45.624352,Mercado Del Valle,3683 Davis Dr,Hood River,HOOD RIVER,snap
-122.87218,42.33971,Big Lots 4465,1070 Biddle Rd,Medford,JACKSON,snap
-122.65164,45.491325,USA Markets LLC,4401 SE Milwaukie Ave,Portland,MULTNOMAH,snap
-124.10427,43.947388,Griff's Cleawox Market,85150 Highway 101,Florence,LANE,snap
-122.80533,45.45145,7-Eleven 22510C,9510 SW 125th Ave,Beaverton,WASHINGTON,snap
-122.98366,44.948833,Mercado San Francisco,1584 Lancaster Dr NE,Salem,MARION,snap
-122.68034,45.230709,Lone Elder Market,25995 S Highway 170,Canby,CLACKAMAS,snap
-121.04321,42.398109,SYCAN STORE,61278 Hwy 140 E,Bly,KLAMATH,snap
-123.09049,44.62471,US Market 180,1709 Hill St SE,Albany,LINN,snap
-121.17316,44.270428,Redmond Fuel Stop / Glacier Market,712 Sw 5th St,Redmond,DESCHUTES,snap
-122.8623,42.31572,Walgreens 9328,210 E Barnett Rd,Medford,JACKSON,snap
-121.17776,44.353188,Oliver Lemon's,8431 11th St,Terrebonne,JEFFERSON,snap
-123.32658,44.916683,Center Market 14,1283 SW Fairview Ave,Dallas,POLK,snap
-122.86642,45.537781,Papa Murphys Pizza OR028,2515 Nw Town Center Dr,Beaverton,WASHINGTON,snap
-121.1816,44.269573,US Market 190,1242 SW Highland Ave,Redmond,DESCHUTES,snap
-122.66823,45.562683,Hashi Halal Market,106 N Killingsworth St,Portland,MULTNOMAH,snap
-122.57994,45.484299,Sam Bao Trading,5253 SE 82nd Ave,Portland,MULTNOMAH,snap
-123.27531,44.574875,7-Eleven 14520 E,746 NW Kings Blvd,Corvallis,BENTON,snap
-122.66144,45.565418,Jacksons Food Stores 504,5829 NE M L King Blvd,Portland,MULTNOMAH,snap
-122.66601,45.535118,Jacksons Food Stores 505,15 NE Broadway St,Portland,MULTNOMAH,snap
-122.5583,45.559208,Jacksons Food Stores 508,10131 NE Sandy Blvd,Portland,MULTNOMAH,snap
-116.9435,44.024136,Walgreens 10054,65 SE Goodfellow St,Ontario,MALHEUR,snap
-122.57755,45.50465,Changfa Supermarket,8310 SE Division St,Portland,MULTNOMAH,snap
-122.74278,45.418571,Jacksons Food Stores 526,14951 Bangy Rd,Lake Oswego,CLACKAMAS,snap
-122.72349,45.408524,Jacksons Food Stores 532,16211 Boones Ferry Rd,Lake Oswego,CLACKAMAS,snap
-122.87691,45.534363,Whole Foods Market 10327,19440 NW Cornell Rd,Hillsboro,WASHINGTON,snap
-120.83236,44.302868,PAPA MURPHYS,1300 NE 3rd St,Prineville,CROOK,snap
-122.82214,45.858143,Walgreens 10056,175 S Columbia River Hwy,Saint Helens,COLUMBIA,snap
-121.52356,45.69627,Walgreens 11696,1727 12th St,Hood River,HOOD RIVER,snap
-122.4476,45.543633,Jacksons Food Stores 509,20800 NE Sandy Blvd,Fairview,MULTNOMAH,snap
-122.90807,45.535034,Jacksons Food Stores 512,6950 NE Cornell Rd,Hillsboro,WASHINGTON,snap
-122.74963,45.38266,Jacksons Food Stores 533,7090 SW Nyberg St,Tualatin,WASHINGTON,snap
-122.90414,45.516384,Jacksons Food Stores 513,7400 W Baseline Rd,Hillsboro,WASHINGTON,snap
-122.86645,45.535973,Jacksons Food Stores 514,2355 NW Town Center Dr,Beaverton,WASHINGTON,snap
-122.83897,45.528473,Jacksons Food Stores 515,1220 NW Waterhouse Ave,Beaverton,WASHINGTON,snap
-122.61311,45.39156,Jacksons Food Stores 535,18122 SE McLoughlin Blvd,Portland,CLACKAMAS,snap
-122.79901,45.489166,Jacksons Food Stores 517,11850 SW Canyon Rd,Beaverton,WASHINGTON,snap
-122.98479,45.299683,Jacksons Food Stores 537,204 Highway 99W,Newberg,YAMHILL,snap
-123.20991,45.192776,Jacksons Food Stores 538,2005 SW Highway 99W,McMinnville,YAMHILL,snap
-123.01099,44.922924,Jacksons Food Stores 540,2485 Mission St SE,Salem,MARION,snap
-123.03469,44.890533,Jacksons Food Stores 542,4397 Commercial St SE,Salem,MARION,snap
-123.1313,44.103264,Jacksons Food Stores 544,2690 River Rd,Eugene,LANE,snap
-123.10909,44.052151,Jacksons Food Stores 547,1080 W 7th Ave,Eugene,LANE,snap
-123.04149,44.03429,Jacksons Food Stores 548,3640 Glenwood Dr,Eugene,LANE,snap
-123.02351,44.015976,Jacksons Food Stores 551,86623 Franklin Blvd,Eugene,LANE,snap
-122.78207,45.456627,Jacksons Food Stores 518,8725 SW Hall Blvd,Tigard,WASHINGTON,snap
-122.76327,45.434563,Jacksons Food Stores 519,11834 SW Pacific Hwy,Tigard,WASHINGTON,snap
-122.6608,45.518291,Jacksons Food Stores 520,621 SE Grand Ave,Portland,MULTNOMAH,snap
-122.62345,45.51926,Jacksons Food Stores 521,3840 SE Stark St,Portland,MULTNOMAH,snap
-122.5791,45.526749,Jacksons Food Stores 523,515 NE 82nd Ave,Portland,MULTNOMAH,snap
-122.39824,45.519066,Jacksons Food Stores 525,25737 SE Stark St,Troutdale,MULTNOMAH,snap
-122.56806,45.497417,Jacksons Food Stores 527,9215 SE Powell Blvd,Portland,MULTNOMAH,snap
-122.57894,45.481777,Jacksons Food Stores 528,5524 SE 82nd Ave,Portland,MULTNOMAH,snap
-122.57897,45.445328,Jacksons Food Stores 522,10725 SE 82nd Ave,Portland,CLACKAMAS,snap
-122.7927,45.414459,Jacksons Food Stores 530,11290 SW Bull Mountain Rd,Tigard,WASHINGTON,snap
-122.68224,45.576889,Jacksons Food Stores 553,7433 N Interstate Ave,Portland,MULTNOMAH,snap
-122.85764,42.311474,Rogue Valley Growers & Crafters Market,1701 S Pacific Hwy,Medford,JACKSON,snap
-122.79003,45.447643,7-Eleven 25516 D,10069 SW Nimbus Ave,Beaverton,WASHINGTON,snap
-122.61743,45.536484,Hollywood Grocery Outlet,4420 NE Hancock St,Portland,MULTNOMAH,snap
-122.70373,45.256565,Walgreens 10893,1080 SW 1st Ave,Canby,CLACKAMAS,snap
-122.86855,42.334679,Crown Market,547 Stevens St,Medford,JACKSON,snap
-122.79344,45.089489,Mt Angel Meat Co,11771 Bull Run Rd NE,Mount Angel,MARION,snap
-122.54785,45.533527,Food Fight Grocery,11155 Ne Halsey St,Portland,MULTNOMAH,snap
-122.76406,45.303066,Papa Murphy's OR069,8269 SW Wilsonville Rd,Wilsonville,CLACKAMAS,snap
-122.70937,45.458984,Iftin Store LLC,9125 SW Barbur Blvd,Portland,MULTNOMAH,snap
-122.66953,45.419975,7-Eleven 14497 E,505 A Ave,Lake Oswego,CLACKAMAS,snap
-122.96331,45.301121,Newberg Grocery Outlet 25,1510 Portland Rd,Newberg,YAMHILL,snap
-123.02632,44.06216,Walgreens 10812,6 W Q St,Springfield,LANE,snap
-123.39725,42.396069,Fast And Easy Market LLC 2,3540 Demaray Dr,Grants Pass,JOSEPHINE,snap
-120.75957,45.689011,Biggs 76,91551 Biggs Rufus Hwy,Rufus,SHERMAN,snap
-123.18947,45.210049,Mini Super Hidaigo,903 NE 3rd St,McMinnville,YAMHILL,snap
-123.00119,44.97493,Arco Am Pm,3820 Portland Rd Ne,Salem,MARION,snap
-123.04394,44.933132,MUSTAFA AM PM,805 Commercial St SE,Salem,MARION,snap
-121.5158,42.48378,Whistler's Trading Post Inc.,28400 Sprague River Dr,Chiloquin,KLAMATH,snap
-123.01993,44.045605,Franz Family Bakeries 9000,471 B South A Street,Springfield,LANE,snap
-124.21331,43.357605,Smith's Bayway Market,325 S Broadway,Coos Bay,COOS,snap
-122.80321,45.521244,Market Of Choice 2,250 NW Lost Springs Ter,Portland,WASHINGTON,snap
-121.77141,42.227764,Gino's Market,147 E Main St,Klamath Falls,KLAMATH,snap
-122.8987,45.107777,Gervais Food Market,412 4th St,Gervais,MARION,snap
-118.07826,45.329342,Dollar Tree 3067,2212 Island Ave,La Grande,UNION,snap
-118.97234,44.135971,Bear Valley Store,209 Barnes Ave,Seneca,GRANT,snap
-123.19343,45.223682,Mcminnville Grocery Outlet,568 NE Highway 99w,McMinnville,YAMHILL,snap
-122.58007,45.366085,Quick Stop Market,13987 Holcomb Blvd,Oregon City,CLACKAMAS,snap
-122.61143,45.389351,Morrow's Serv U Market,18422 SE McLoughlin Blvd,Milwaukie,CLACKAMAS,snap
-120.86102,44.305264,Towne Pump & Pantry,612 NW Madras Hwy,Prineville,CROOK,snap
-118.48787,45.811718,Athena One Stop Llc,457 E Main St,Athena,UMATILLA,snap
-123.09551,44.638508,Ochoa's Queseria,815 1st Ave E,Albany,LINN,snap
-123.04298,42.42371,Dardanelles Community Store 1,9625 Old Stage Rd,Central Point,JACKSON,snap
-122.87217,42.339794,Dollar Tree 1379,1050 Biddle Rd,Medford,JACKSON,snap
-124.25851,42.049362,Dollar Tree 2552,16261 Highway 101 S,Brookings,CURRY,snap
-121.18665,44.24913,Dollar Tree 1989,2925 S Highway 97,Redmond,DESCHUTES,snap
-123.20482,44.22073,Ivy's Mini Mart,787 Ivy St,Junction City,LANE,snap
-122.76453,45.379284,PLAID PANTRY 160,19405 SW Boones Ferry Rd,Tualatin,WASHINGTON,snap
-122.90082,45.550747,Tanasbourne West Chevron 1,7499 NE Imbrie Dr,Hillsboro,WASHINGTON,snap
-122.9549,45.504292,SAFEWAY  1203,2525 SE Tualatin Valley Hwy,Hillsboro,WASHINGTON,snap
-123.30699,44.932617,Walmart 2315,321 NE Kings Valley Hwy,Dallas,POLK,snap
-123.35967,43.234348,Walmart SuperCenter 2477,2125 NW Stewart Pkwy,Roseburg,DOUGLAS,snap
-122.85608,42.36805,Walmart SuperCenter 5839,3615 Crater Lake Hwy,Medford,JACKSON,snap
-122.58085,45.447067,Leo's Mini Market,7931 SE King Rd,Portland,CLACKAMAS,snap
-123.47858,42.383282,WILDERVILLE STORE,7845 Redwood Hwy,Wilderville,JOSEPHINE,snap
-123.13843,44.119114,7-ELEVEN #22249E,3821 River Rd,Eugene,LANE,snap
-123.19464,45.212704,Walmart 1843,2375 N 99 WEST,MCMINNVILLE,YAMHILL,snap
-122.83101,45.848267,Walmart 2422,2295 Gable Rd,Saint Helens,COLUMBIA,snap
-123.01113,44.922882,PLAID PANTRY 161,2490 Mission St SE,Salem,MARION,snap
-122.7354,45.509727,PLAID PANTRY 162,1817 SW Skyline Blvd,Portland,MULTNOMAH,snap
-122.67158,45.472168,Zupan's Market,7221 SW Macadam Ave,Portland,MULTNOMAH,snap
-123.37543,44.539951,JONAS MARKET 0,100 S 8th St,Philomath,BENTON,snap
-123.02759,44.974842,Plaza Morelia,3391 River Rd N,Keizer,MARION,snap
-123.06517,43.797577,SUNSHINE GENERAL STORE,824 W Main St,Cottage Grove,LANE,snap
-123.07894,44.628693,Big Lots 4660,2000 14th Ave SE,Albany,LINN,snap
-123.06116,44.680653,Firehouse Corner Deli & Market,4050 Old Salem Rd Ne,Albany,LINN,snap
-122.65373,45.517441,PLAID PANTRY 066,735 SE 12th Ave,Portland,MULTNOMAH,snap
-123.0057,44.045906,7-Eleven 18092 D,1396 Main St,Springfield,LANE,snap
-122.59379,45.534832,PACIFIC SUPER MARKET,6750 NE Broadway St,Portland,MULTNOMAH,snap
-123.2146,44.851204,WAREMART 038,1737 Monmouth St,Independence,POLK,snap
-122.35894,45.358246,Eagle Creek Food Mart,29629 SE Highway 224,Eagle Creek,CLACKAMAS,snap
-123.0929,44.02618,SUNRISE ORIENTAL MARKET,70 W 29th Ave,Eugene,LANE,snap
-122.80653,45.525448,PAPA MURPHYS OR-033,12595 NW Cornell Rd,Portland,WASHINGTON,snap
-123.203,46.104919,Clatskanie  Markket,178 N Nehalem St,Clatskanie,COLUMBIA,snap
-123.1709,44.272099,American Market,103 S Third St,Harrisburg,LINN,snap
-122.43387,45.519543,Walgreens 11398,439 SE 223rd Ave,Gresham,MULTNOMAH,snap
-122.62019,45.458344,Roswell Market,8929 SE 42nd Ave,Portland,CLACKAMAS,snap
-123.06071,44.888672,Walgreens 11173,4760 Liberty Rd S,Salem,MARION,snap
-121.75147,42.208553,Dollar Tree 2757,3045 S 6th St,Klamath Falls,KLAMATH,snap
-123.01316,44.949322,Center Market 16,1420 17th St NE,Salem,MARION,snap
-123.01636,44.95985,7-eleven  38792a 38792A,2495 Fairgrounds Rd NE,Salem,MARION,snap
-122.2699,45.397408,Walgreens 10137,38241 Proctor Blvd,Sandy,CLACKAMAS,snap
-117.84223,44.788963,Little Susie's Meat Market Inc,2970 H St,Baker City,BAKER,snap
-124.32509,43.339771,Chuck's Seafood,91135 Cape Arago Hwy,Coos Bay,COOS,snap
-118.39548,45.937187,Sam's Corner Market,107 E Broadway Ave,Milton Freewater,UMATILLA,snap
-121.59675,45.519627,McIsaac's,4990 Baseline Dr,Mount Hood Parkdale,HOOD RIVER,snap
-122.85753,45.479858,Rite Aid 4064,17495 SW Farmington Rd,Aloha,WASHINGTON,snap
-122.7603,45.383411,La Barca Guerrero,8144 SW Seneca St,Tualatin,WASHINGTON,snap
-123.12691,44.047737,Laura & Daisy Mexican Bakery,2160 W 11th Ave,Eugene,LANE,snap
-122.80478,42.264008,Farmers Market,4880 S Pacific Hwy,Phoenix,JACKSON,snap
-118.77813,45.673992,Franz Bakery Outlet 9050,916 SE Court Ave,Pendleton,UMATILLA,snap
-122.82616,45.485458,7-Eleven 23153 D,4715 SW Murray Blvd,Beaverton,WASHINGTON,snap
-122.66767,42.185318,Arco Ampm 7023,2380 Highway 66,Ashland,JACKSON,snap
-123.36236,42.422417,Redwood Market & Deli,1720 Redwood Ave,Grants Pass,JOSEPHINE,snap
-123.10567,44.634888,Albany Farmers Market,4th and Ellsworth,Albany,LINN,snap
-122.78426,45.421745,"H-Mart Portland, Inc",13600 SW Pacific Hwy,Tigard,WASHINGTON,snap
