amt_of_cultural_donations,amt_of_community_donations,amt_of_env_donations,amt_of_other_donations,total_family_income,wealth_wo_equity,wealth_with_equity,weight,sequence_number,relation_to_rp,year,family_interview_id,psid_state_of_residence_code,family_composition_change,1968_family_identifier,age,sex,number_of_children_in_fu,marital_status,health_status,race,religion,amt_of_religious_donations,amt_of_combo_donations,amt_of_needy_donations,wtr_donated_to_health_org,amt_of_health_donations,amt_of_edu_donations,amt_of_youth_donations,amt_of_cultural_donations,amt_of_env_donations,mcovid1_wtr_donate_to_help_re_pandemic,mcovid2_wtr_pandemic_donations_crowdfund,mcovid3_largest_crowdfund_donation_to,mcovid4_dollar_amt_pandemic_donations,amt_of_other_donations,total_family_income,wealth_wo_equity,wealth_with_equity,weight,sequence_number,relation_to_rp,year,individual_id,wtr_donated-2021
0.0,0.0,0.0,0.0,86000.0,-2100.0,17900.0,24.683,2,20,2019,513.0,37.0,0.0,263.0,39.0,1.0,2.0,1.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,102000.0,7800.0,57800.0,24.683,2,20,2021,263185,5
0.0,0.0,0.0,0.0,86000.0,-2100.0,17900.0,24.683,4,30,2019,513.0,37.0,0.0,263.0,39.0,1.0,2.0,1.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,102000.0,7800.0,57800.0,24.683,4,30,2021,263186,5
0.0,0.0,0.0,0.0,76050.0,136750.0,168750.0,8.409,2,88,2019,431.0,37.0,1.0,263.0,23.0,1.0,0.0,2.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,36808.0,14000.0,339000.0,8.409,71,88,2021,263187,5
0.0,0.0,0.0,0.0,76050.0,136750.0,168750.0,8.409,3,58,2019,431.0,37.0,1.0,263.0,23.0,1.0,0.0,2.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,36808.0,14000.0,339000.0,8.409,72,58,2021,263188,5
0.0,0.0,0.0,0.0,76050.0,136750.0,168750.0,8.409,4,48,2019,431.0,37.0,1.0,263.0,23.0,1.0,0.0,2.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,36808.0,14000.0,339000.0,8.409,73,48,2021,263189,5
0.0,0.0,0.0,0.0,20340.0,10.0,4010.0,66.383,1,10,2019,453.0,2.0,0.0,265.0,77.0,2.0,0.0,3.0,2.0,5.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,340.0,20992.0,6100.0,12100.0,66.383,1,10,2021,265002,5
0.0,0.0,0.0,0.0,120200.0,8000.0,78000.0,35.27,2,20,2019,1114.0,24.0,0.0,266.0,56.0,1.0,0.0,1.0,2.0,1.0,13.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,136090.0,21000.0,171399.0,35.27,2,20,2021,266030,1
0.0,0.0,0.0,0.0,120200.0,8000.0,78000.0,35.27,3,30,2019,1114.0,24.0,0.0,266.0,56.0,1.0,0.0,1.0,2.0,1.0,13.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,136090.0,21000.0,171399.0,35.27,3,30,2021,266035,1
0.0,0.0,0.0,0.0,120200.0,8000.0,78000.0,35.27,51,30,2019,1114.0,24.0,0.0,266.0,56.0,1.0,0.0,1.0,2.0,1.0,13.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,136090.0,21000.0,171399.0,35.27,51,30,2021,266036,1
0.0,0.0,0.0,0.0,120200.0,8000.0,78000.0,35.27,1,10,2019,1114.0,24.0,0.0,266.0,56.0,1.0,0.0,1.0,2.0,1.0,13.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,136090.0,21000.0,171399.0,35.27,1,10,2021,266173,1
0.0,0.0,0.0,0.0,57302.0,993000.0,1243000.0,34.744,2,20,2019,1044.0,24.0,0.0,267.0,73.0,1.0,0.0,1.0,2.0,1.0,13.0,1500.0,0.0,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12200.0,162624.0,2440000.0,2740000.0,34.744,2,20,2021,267001,1
0.0,0.0,0.0,0.0,89000.0,29000.0,121000.0,16.523,1,10,2019,477.0,24.0,0.0,267.0,44.0,1.0,3.0,1.0,1.0,1.0,13.0,200.0,400.0,0.0,5.0,0.0,300.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,86400.0,47000.0,149500.0,16.523,1,10,2021,267030,1
0.0,0.0,0.0,0.0,101300.0,180000.0,235000.0,19.289,2,20,2019,498.0,24.0,0.0,267.0,40.0,1.0,2.0,1.0,2.0,1.0,14.0,1000.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,125690.0,184000.0,283400.0,19.289,2,20,2021,267031,1
0.0,0.0,0.0,0.0,89000.0,29000.0,121000.0,16.523,3,30,2019,477.0,24.0,0.0,267.0,44.0,1.0,3.0,1.0,1.0,1.0,13.0,200.0,400.0,0.0,5.0,0.0,300.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,86400.0,47000.0,149500.0,16.523,3,30,2021,267032,1
0.0,0.0,0.0,0.0,101300.0,180000.0,235000.0,19.289,3,30,2019,498.0,24.0,0.0,267.0,40.0,1.0,2.0,1.0,2.0,1.0,14.0,1000.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,125690.0,184000.0,283400.0,19.289,3,30,2021,267033,1
0.0,0.0,0.0,0.0,101300.0,180000.0,235000.0,19.289,4,30,2019,498.0,24.0,0.0,267.0,40.0,1.0,2.0,1.0,2.0,1.0,14.0,1000.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,125690.0,184000.0,283400.0,19.289,4,30,2021,267034,1
0.0,0.0,0.0,0.0,89000.0,29000.0,121000.0,16.523,4,30,2019,477.0,24.0,0.0,267.0,44.0,1.0,3.0,1.0,1.0,1.0,13.0,200.0,400.0,0.0,5.0,0.0,300.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,86400.0,47000.0,149500.0,16.523,4,30,2021,267035,1
0.0,0.0,0.0,0.0,57302.0,993000.0,1243000.0,34.744,1,10,2019,1044.0,24.0,0.0,267.0,73.0,1.0,0.0,1.0,2.0,1.0,13.0,1500.0,0.0,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12200.0,162624.0,2440000.0,2740000.0,34.744,1,10,2021,267170,1
0.0,0.0,0.0,0.0,101300.0,180000.0,235000.0,19.289,1,10,2019,498.0,24.0,0.0,267.0,40.0,1.0,2.0,1.0,2.0,1.0,14.0,1000.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,125690.0,184000.0,283400.0,19.289,1,10,2021,267172,1
0.0,0.0,0.0,0.0,89000.0,29000.0,121000.0,16.523,2,22,2019,477.0,24.0,0.0,267.0,44.0,1.0,3.0,1.0,1.0,1.0,13.0,200.0,400.0,0.0,5.0,0.0,300.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,86400.0,47000.0,149500.0,16.523,2,20,2021,267173,1
0.0,0.0,0.0,0.0,89000.0,29000.0,121000.0,16.523,5,35,2019,477.0,24.0,0.0,267.0,44.0,1.0,3.0,1.0,1.0,1.0,13.0,200.0,400.0,0.0,5.0,0.0,300.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,86400.0,47000.0,149500.0,16.523,5,33,2021,267174,1
0.0,0.0,0.0,0.0,23862.0,30500.0,90500.0,20.722,2,22,2019,5170.0,34.0,0.0,277.0,63.0,1.0,0.0,4.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,67096.0,40000.0,130000.0,20.722,2,22,2021,277005,5
0.0,0.0,0.0,0.0,167100.0,-3500.0,171500.0,12.047,2,20,2019,3710.0,13.0,1.0,277.0,50.0,1.0,0.0,1.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,166000.0,-37600.0,-37600.0,12.047,2,20,2021,277031,5
0.0,0.0,0.0,0.0,167100.0,-3500.0,171500.0,12.047,51,30,2019,3710.0,13.0,1.0,277.0,50.0,1.0,0.0,1.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,166000.0,-37600.0,-37600.0,12.047,4,30,2021,277037,5
0.0,0.0,0.0,0.0,167100.0,-3500.0,171500.0,12.047,3,30,2019,3710.0,13.0,1.0,277.0,50.0,1.0,0.0,1.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,166000.0,-37600.0,-37600.0,12.047,3,30,2021,277038,5
0.0,0.0,0.0,0.0,167100.0,-3500.0,171500.0,12.047,1,10,2019,3710.0,13.0,1.0,277.0,50.0,1.0,0.0,1.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,166000.0,-37600.0,-37600.0,12.047,1,10,2021,277191,5
0.0,0.0,0.0,0.0,23862.0,30500.0,90500.0,20.722,1,10,2019,5170.0,34.0,0.0,277.0,63.0,1.0,0.0,4.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,67096.0,40000.0,130000.0,20.722,1,10,2021,277197,5
0.0,0.0,0.0,0.0,54895.0,60500.0,110500.0,79.182,1,10,2019,8473.0,16.0,0.0,280.0,59.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,55594.0,-10500.0,39500.0,79.182,1,10,2021,280004,5
0.0,0.0,0.0,0.0,206218.0,740000.0,1100000.0,31.366,2,20,2019,2488.0,16.0,0.0,280.0,72.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,400.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,128310.0,775000.0,1125000.0,31.366,2,20,2021,280006,1
0.0,0.0,0.0,0.0,40248.0,-243000.0,-243000.0,25.876,1,10,2019,2335.0,16.0,0.0,280.0,35.0,1.0,1.0,3.0,2.0,1.0,19.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,29504.0,-240000.0,-240000.0,25.876,1,10,2021,280032,5
0.0,0.0,0.0,0.0,130200.0,1000.0,41000.0,18.328,2,20,2019,4488.0,16.0,0.0,280.0,30.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,220300.0,8000.0,145000.0,18.328,2,20,2021,280033,5
0.0,0.0,0.0,0.0,130200.0,1000.0,41000.0,18.328,3,30,2019,4488.0,16.0,0.0,280.0,30.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,220300.0,8000.0,145000.0,18.328,3,30,2021,280037,5
0.0,0.0,0.0,0.0,40248.0,-243000.0,-243000.0,25.876,2,30,2019,2335.0,16.0,0.0,280.0,35.0,1.0,1.0,3.0,2.0,1.0,19.0,999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,29504.0,-240000.0,-240000.0,25.876,2,30,2021,280038,5
0.0,0.0,0.0,0.0,130200.0,1000.0,41000.0,18.328,4,30,2019,4488.0,16.0,0.0,280.0,30.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,220300.0,8000.0,145000.0,18.328,4,30,2021,280040,5
0.0,0.0,0.0,0.0,206218.0,740000.0,1100000.0,31.366,1,10,2019,2488.0,16.0,0.0,280.0,72.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,400.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,128310.0,775000.0,1125000.0,31.366,1,10,2021,280171,1
0.0,0.0,0.0,0.0,130200.0,1000.0,41000.0,18.328,1,10,2019,4488.0,16.0,0.0,280.0,30.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,220300.0,8000.0,145000.0,18.328,1,10,2021,280180,5
50.0,0.0,0.0,0.0,70600.0,1160000.0,2460000.0,73.09,1,10,2019,7597.0,39.0,0.0,284.0,89.0,1.0,0.0,1.0,1.0,1.0,6.0,300.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,37200.0,400000.0,2100000.0,73.09,1,10,2021,284001,1
50.0,0.0,0.0,0.0,70600.0,1160000.0,2460000.0,73.09,2,20,2019,7597.0,39.0,0.0,284.0,89.0,1.0,0.0,1.0,1.0,1.0,6.0,300.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,37200.0,400000.0,2100000.0,73.09,2,20,2021,284002,1
0.0,0.0,0.0,0.0,213020.0,985000.0,1819000.0,45.282,1,10,2019,2172.0,39.0,0.0,284.0,61.0,1.0,1.0,1.0,1.0,1.0,6.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,600.0,275900.0,1760000.0,2652000.0,45.282,1,10,2021,284003,5
0.0,0.0,0.0,0.0,213020.0,985000.0,1819000.0,45.282,3,30,2019,2172.0,39.0,0.0,284.0,61.0,1.0,1.0,1.0,1.0,1.0,6.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,600.0,275900.0,1760000.0,2652000.0,45.282,3,30,2021,284032,5
0.0,0.0,0.0,0.0,213020.0,985000.0,1819000.0,45.282,2,20,2019,2172.0,39.0,0.0,284.0,61.0,1.0,1.0,1.0,1.0,1.0,6.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,600.0,275900.0,1760000.0,2652000.0,45.282,2,20,2021,284172,5
0.0,0.0,0.0,0.0,136610.0,967000.0,1235000.0,33.533,1,10,2019,2794.0,27.0,0.0,287.0,66.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,115990.0,1384400.0,1716400.0,33.533,1,10,2021,287005,5
0.0,0.0,0.0,0.0,72267.0,484000.0,1046376.0,77.869,1,10,2019,5467.0,4.0,0.0,287.0,73.0,1.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,51200.0,390000.0,990000.0,77.869,1,10,2021,287021,5
0.0,0.0,100.0,200.0,158100.0,1734400.0,2064400.0,13.189,1,10,2019,6849.0,4.0,2.0,287.0,46.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,500.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,207090.0,2969300.0,3614300.0,13.189,1,10,2021,287032,1
0.0,0.0,0.0,0.0,61932.0,90000.0,690000.0,25.736,2,22,2019,2652.0,4.0,3.0,287.0,44.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18500.0,43000.0,743000.0,24.022,1,10,2021,287034,5
0.0,0.0,0.0,0.0,58020.0,43000.0,43000.0,17.866,2,20,2019,3815.0,27.0,0.0,287.0,40.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,59600.0,24000.0,24000.0,17.866,2,20,2021,287036,5
0.0,0.0,0.0,0.0,25.0,9500.0,9500.0,33.791,1,10,2019,7106.0,4.0,0.0,287.0,40.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2000.0,-15300.0,-15300.0,33.791,1,10,2021,287037,5
0.0,0.0,0.0,0.0,58020.0,43000.0,43000.0,17.866,3,30,2019,3815.0,27.0,0.0,287.0,40.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,59600.0,24000.0,24000.0,17.866,3,30,2021,287041,5
0.0,0.0,0.0,0.0,61932.0,90000.0,690000.0,25.736,3,30,2019,2652.0,4.0,3.0,287.0,44.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18500.0,43000.0,743000.0,24.022,2,30,2021,287042,5
0.0,0.0,0.0,0.0,61932.0,90000.0,690000.0,25.736,5,30,2019,2652.0,4.0,3.0,287.0,44.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18500.0,43000.0,743000.0,24.022,4,30,2021,287043,5
0.0,0.0,100.0,200.0,158100.0,1734400.0,2064400.0,13.189,0,0,2019,6849.0,4.0,2.0,287.0,46.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,500.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,207090.0,2969300.0,3614300.0,13.189,4,30,2021,287044,1
0.0,0.0,100.0,200.0,158100.0,1734400.0,2064400.0,13.189,0,0,2019,6849.0,4.0,2.0,287.0,46.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,500.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,207090.0,2969300.0,3614300.0,13.189,5,30,2021,287045,1
0.0,0.0,0.0,0.0,136610.0,967000.0,1235000.0,33.533,2,20,2019,2794.0,27.0,0.0,287.0,66.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,115990.0,1384400.0,1716400.0,33.533,2,20,2021,287182,5
0.0,0.0,0.0,0.0,16000.0,3700.0,3700.0,20.567,1,10,2019,4148.0,42.0,0.0,287.0,30.0,2.0,0.0,2.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32075.0,-25450.0,-25450.0,20.567,1,10,2021,287185,5
0.0,0.0,0.0,0.0,61932.0,90000.0,690000.0,25.736,1,10,2019,7180.0,4.0,2.0,287.0,42.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30000.0,42000.0,42000.0,32.593,1,10,2021,287193,5
0.0,0.0,0.0,0.0,58020.0,43000.0,43000.0,17.866,1,10,2019,3815.0,27.0,0.0,287.0,40.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,59600.0,24000.0,24000.0,17.866,1,10,2021,287194,5
0.0,0.0,100.0,200.0,158100.0,1734400.0,2064400.0,13.189,2,88,2019,6849.0,4.0,2.0,287.0,46.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,500.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,207090.0,2969300.0,3614300.0,13.189,2,22,2021,287195,1
0.0,0.0,100.0,200.0,158100.0,1734400.0,2064400.0,13.189,3,83,2019,6849.0,4.0,2.0,287.0,46.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,500.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,207090.0,2969300.0,3614300.0,13.189,3,35,2021,287196,1
0.0,0.0,100.0,200.0,158100.0,1734400.0,2064400.0,13.189,0,0,2019,6849.0,4.0,2.0,287.0,46.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,500.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,207090.0,2969300.0,3614300.0,13.189,6,35,2021,287197,1
0.0,0.0,0.0,0.0,18288.0,3000.0,13000.0,130.126,1,10,2019,2456.0,4.0,0.0,297.0,66.0,2.0,0.0,3.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14450.0,15500.0,30500.0,130.126,1,10,2021,297007,5
0.0,0.0,0.0,0.0,75000.0,123000.0,227000.0,53.721,2,20,2019,7021.0,4.0,0.0,297.0,66.0,1.0,2.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,80000.0,13000.0,180000.0,53.721,2,20,2021,297009,5
0.0,0.0,0.0,0.0,110300.0,11500.0,66500.0,15.085,2,20,2019,3844.0,4.0,1.0,297.0,50.0,1.0,0.0,1.0,2.0,1.0,11.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,170800.0,28600.0,93600.0,15.021,2,20,2021,297031,5
0.0,0.0,0.0,0.0,97276.0,1500.0,1500.0,42.48,2,20,2019,5936.0,4.0,1.0,297.0,49.0,1.0,0.0,1.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,74761.0,-12000.0,-12000.0,35.741,2,20,2021,297036,5
0.0,0.0,0.0,0.0,189100.0,51000.0,152000.0,31.199,2,20,2019,7943.0,4.0,0.0,297.0,62.0,1.0,0.0,1.0,2.0,1.0,14.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,145500.0,101500.0,416500.0,31.2,2,20,2021,297039,5
0.0,0.0,0.0,0.0,0.0,11000.0,261000.0,12.61,1,10,2019,8385.0,4.0,1.0,297.0,42.0,2.0,0.0,2.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,23224.0,30000.0,30000.0,12.61,1,10,2021,297040,5
0.0,0.0,0.0,0.0,36000.0,-15000.0,-15000.0,53.529,1,10,2019,6936.0,5.0,0.0,297.0,41.0,2.0,2.0,4.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,45000.0,-40050.0,-40050.0,53.529,1,10,2021,297041,5
0.0,0.0,0.0,0.0,75000.0,123000.0,227000.0,53.721,3,30,2019,7021.0,4.0,0.0,297.0,66.0,1.0,2.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,80000.0,13000.0,180000.0,53.721,3,30,2021,297042,5
0.0,0.0,0.0,0.0,15642.0,-10900.0,53100.0,39.344,1,10,2019,5550.0,4.0,0.0,297.0,37.0,1.0,3.0,1.0,3.0,1.0,11.0,8300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,98266.0,-18168.0,85832.0,39.345,1,10,2021,297045,5
0.0,0.0,0.0,0.0,90000.0,39100.0,159100.0,33.456,2,20,2019,7176.0,4.0,0.0,297.0,40.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,99999.0,55150.0,11000.0,131000.0,33.456,2,20,2021,297047,5
0.0,0.0,0.0,0.0,36000.0,6000.0,6000.0,32.244,1,10,2019,4845.0,4.0,0.0,297.0,34.0,2.0,0.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,39000.0,22000.0,22000.0,64.488,1,10,2021,297048,5
0.0,0.0,0.0,0.0,110300.0,11500.0,66500.0,15.085,4,30,2019,7528.0,5.0,5.0,297.0,26.0,2.0,0.0,2.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,41000.0,5000.0,5000.0,7.638,1,10,2021,297049,5
0.0,0.0,0.0,0.0,97276.0,1500.0,1500.0,42.48,52,30,2019,8130.0,4.0,6.0,297.0,24.0,1.0,1.0,2.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,55500.0,-23000.0,-23000.0,34.717,2,22,2021,297050,5
0.0,0.0,0.0,0.0,130000.0,44600.0,60941.0,29.971,2,20,2019,5221.0,5.0,0.0,297.0,24.0,1.0,1.0,1.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,81000.0,-35000.0,-35000.0,29.971,2,20,2021,297052,5
0.0,0.0,0.0,0.0,97276.0,1500.0,1500.0,42.48,51,30,2019,5936.0,4.0,1.0,297.0,49.0,1.0,0.0,1.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,74761.0,-12000.0,-12000.0,35.741,3,30,2021,297053,5
0.0,0.0,0.0,0.0,110300.0,11500.0,66500.0,15.085,3,30,2019,3844.0,4.0,1.0,297.0,50.0,1.0,0.0,1.0,2.0,1.0,11.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,170800.0,28600.0,93600.0,15.021,51,30,2021,297056,5
0.0,0.0,0.0,0.0,10000.0,2000.0,2000.0,42.429,1,10,2019,7491.0,5.0,2.0,297.0,22.0,1.0,1.0,1.0,3.0,1.0,11.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,40750.0,-3400.0,-3400.0,21.215,1,10,2021,297057,5
0.0,0.0,0.0,0.0,97276.0,1500.0,1500.0,42.48,3,30,2019,5936.0,4.0,1.0,297.0,49.0,1.0,0.0,1.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,74761.0,-12000.0,-12000.0,35.741,51,30,2021,297059,5
